Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
GO_Biological_Process_2023	Energy Derivation By Oxidation Of Organic Compounds (GO:0015980)	8/43	3.686228e-11	2.382644e-09	0	0	4.935404e+01	1.185673e+03	COX8A;NDUFA4;COX4I1;UQCR11;COX6C;COX7C;MT3;UQCRH
GO_Biological_Process_2023	ncRNA Processing (GO:0034470)	10/100	7.354452e-11	4.357513e-09	0	0	2.445679e+01	5.706535e+02	RPS15;RPS25;RPS16;RPS27;RPS19;RPL11;RPL14;RPL35A;RPL26;RPS24
GO_Biological_Process_2023	Mitochondrial Electron Transport, Cytochrome C To Oxygen (GO:0006123)	5/16	1.180971e-08	6.459002e-07	0	0	9.516268e+01	1.737132e+03	COX8A;NDUFA4;COX4I1;COX6C;COX7C
GO_Biological_Process_2023	Ribosomal Small Subunit Assembly (GO:0000028)	5/17	1.666433e-08	8.463099e-07	0	0	8.722807e+01	1.562254e+03	RPS15;RPS14;RPS27;RPS19;RPSA
GO_Biological_Process_2023	Aerobic Electron Transport Chain (GO:0019646)	7/68	4.769661e-08	2.260819e-06	0	0	2.447964e+01	4.126877e+02	COX8A;NDUFA4;COX4I1;UQCR11;COX6C;COX7C;UQCRH
GO_Biological_Process_2023	Positive Regulation Of Signal Transduction By P53 Class Mediator (GO:1901798)	5/21	5.393913e-08	2.396920e-06	0	0	6.540789e+01	1.094628e+03	RPS15;UBB;RPS20;RPL37;RPL17
GO_Biological_Process_2023	Mitochondrial ATP Synthesis Coupled Electron Transport (GO:0042775)	7/70	5.850138e-08	2.446734e-06	0	0	2.370012e+01	3.947069e+02	COX8A;NDUFA4;COX4I1;UQCR11;COX6C;COX7C;UQCRH
GO_Biological_Process_2023	Ribosome Assembly (GO:0042255)	6/50	1.785560e-07	7.052963e-06	0	0	2.880464e+01	4.475770e+02	RPS15;RPS14;RPS27;RPS19;RPL11;RPSA
GO_Biological_Process_2023	Cellular Respiration (GO:0045333)	7/85	2.266063e-07	8.479848e-06	0	0	1.912793e+01	2.926583e+02	COX8A;NDUFA4;COX4I1;UQCR11;COX6C;COX7C;UQCRH
GO_Biological_Process_2023	Maturation Of SSU-rRNA From Tricistronic rRNA Transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA) (GO:0000462)	5/30	3.645208e-07	1.295872e-05	0	0	4.184211e+01	6.202959e+02	RPS14;RPS16;RPS19;RPS8;RPS21
GO_Biological_Process_2023	Regulation Of Signal Transduction By P53 Class Mediator (GO:1901796)	5/47	3.668519e-06	1.242056e-04	0	0	2.488471e+01	3.114502e+02	RPS15;RPL11;RPS20;RPL37;RPL17
GO_Biological_Process_2023	protein-RNA Complex Assembly (GO:0022618)	7/150	1.036597e-05	3.350094e-04	0	0	1.039920e+01	1.193515e+02	RPS15;RPS14;RPS27;RPS19;RPL11;RPL38;RPSA
GO_Biological_Process_2023	Antimicrobial Humoral Immune Response Mediated By Antimicrobial Peptide (GO:0061844)	5/65	1.839786e-05	5.687338e-04	0	0	1.740351e+01	1.897553e+02	RPL30;RPS19;FAU;RPL39;GAPDH
GO_Biological_Process_2023	Maturation Of SSU-rRNA (GO:0030490)	4/38	3.811160e-05	1.129056e-03	0	0	2.434559e+01	2.477162e+02	RPS14;RPS16;RPS19;RPS8
GO_Biological_Process_2023	Regulation Of Intrinsic Apoptotic Signaling Pathway In Response To DNA Damage (GO:1902229)	3/15	5.282681e-05	1.502394e-03	0	0	5.125773e+01	5.048114e+02	RPS3;CLU;TPT1
GO_Biological_Process_2023	Antimicrobial Humoral Response (GO:0019730)	5/100	1.460736e-04	3.994551e-03	0	0	1.097230e+01	9.690076e+01	RPL30;RPS19;FAU;RPL39;GAPDH
GO_Biological_Process_2023	Ribosomal Large Subunit Biogenesis (GO:0042273)	4/54	1.535841e-04	4.044380e-03	0	0	1.654167e+01	1.452567e+02	RPL11;RPL14;RPL35A;RPL26
GO_Biological_Process_2023	Positive Regulation Of Intrinsic Apoptotic Signaling Pathway By P53 Class Mediator (GO:1902255)	2/5	2.450872e-04	6.008861e-03	0	0	1.353537e+02	1.125317e+03	UBB;RPL26
GO_Biological_Process_2023	Lipoprotein Metabolic Process (GO:0042157)	2/5	2.450872e-04	6.008861e-03	0	0	1.353537e+02	1.125317e+03	APOE;CTSD
GO_Biological_Process_2023	Negative Regulation Of Ubiquitin Protein Ligase Activity (GO:1904667)	2/8	6.795552e-04	1.558593e-02	0	0	6.766667e+01	4.935655e+02	RPL11;RPL17
GO_Biological_Process_2023	Modification-Dependent Macromolecule Catabolic Process (GO:0043632)	2/8	6.795552e-04	1.558593e-02	0	0	6.766667e+01	4.935655e+02	UBB;RPS27A
GO_Biological_Process_2023	Negative Regulation Of Protein Metabolic Process (GO:0051248)	5/147	8.613420e-04	1.913794e-02	0	0	7.323202e+00	5.167998e+01	CST3;RPS3;APOE;CLU;GAPDH
GO_Biological_Process_2023	Lipoprotein Catabolic Process (GO:0042159)	2/10	1.085038e-03	2.337765e-02	0	0	5.074490e+01	3.463918e+02	APOE;CTSD
GO_Biological_Process_2023	Regulation Of Ubiquitin-Dependent Protein Catabolic Process (GO:2000058)	3/42	1.208591e-03	2.482275e-02	0	0	1.575020e+01	1.058146e+02	RPL11;CLU;RPL17
GO_Biological_Process_2023	Negative Regulation Of Amide Metabolic Process (GO:0034249)	4/93	1.221936e-03	2.482275e-02	0	0	9.274813e+00	6.220913e+01	RPS3;APOE;CLU;GAPDH
GO_Biological_Process_2023	Central Nervous System Myelination (GO:0022010)	2/11	1.321840e-03	2.610634e-02	0	0	4.510431e+01	2.989843e+02	PLP1;CLU
GO_Biological_Process_2023	Mitochondrial Electron Transport, Ubiquinol To Cytochrome C (GO:0006122)	2/12	1.581045e-03	3.038170e-02	0	0	4.059184e+01	2.618039e+02	UQCR11;UQCRH
GO_Biological_Process_2023	Regulation Of Neuron Apoptotic Process (GO:0043523)	4/105	1.911353e-03	3.576242e-02	0	0	8.167904e+00	5.113062e+01	UBB;APOE;CLU;MT3
GO_Biological_Process_2023	Negative Regulation Of Cell Projection Organization (GO:0031345)	3/50	2.004676e-03	3.654679e-02	0	0	1.306405e+01	8.115744e+01	APOE;MT3;ITM2C
GO_Biological_Process_2023	Regulation Of Amyloid-Beta Clearance (GO:1900221)	2/15	2.490834e-03	4.336397e-02	0	0	3.121978e+01	1.871669e+02	APOE;CLU
GO_Biological_Process_2023	Negative Regulation Of Neuron Projection Development (GO:0010977)	3/54	2.500595e-03	4.336397e-02	0	0	1.203699e+01	7.211635e+01	APOE;MT3;ITM2C
GO_Biological_Process_2023	Negative Regulation Of Amyloid-Beta Formation (GO:1902430)	2/16	2.837415e-03	4.691633e-02	0	0	2.898834e+01	1.700126e+02	APOE;CLU
GO_Biological_Process_2023	Reverse Cholesterol Transport (GO:0043691)	2/16	2.837415e-03	4.691633e-02	0	0	2.898834e+01	1.700126e+02	APOE;CLU
GO_Biological_Process_2023	Negative Regulation Of Ubiquitin-Protein Transferase Activity (GO:0051444)	2/17	3.205288e-03	5.064356e-02	0	0	2.705442e+01	1.553723e+02	RPL11;RPL17
GO_Biological_Process_2023	Regulation Of Ubiquitin Protein Ligase Activity (GO:1904666)	2/17	3.205288e-03	5.064356e-02	0	0	2.705442e+01	1.553723e+02	RPL11;RPL17
GO_Biological_Process_2023	Negative Regulation Of Intrinsic Apoptotic Signaling Pathway (GO:2001243)	3/61	3.537937e-03	5.437240e-02	0	0	1.058052e+01	5.971869e+01	CLU;PPIA;TPT1
GO_Biological_Process_2023	Negative Regulation Of Amyloid Precursor Protein Catabolic Process (GO:1902992)	2/18	3.594237e-03	5.437240e-02	0	0	2.536224e+01	1.427495e+02	APOE;CLU
GO_Biological_Process_2023	Protein Stabilization (GO:0050821)	5/208	3.927309e-03	5.809952e-02	0	0	5.106819e+00	2.829076e+01	RPL11;CLU;MT3;GAPDH;RPL17
GO_Biological_Process_2023	Positive Regulation Of Activated T Cell Proliferation (GO:0042104)	2/19	4.004046e-03	5.809952e-02	0	0	2.386915e+01	1.317684e+02	IGFBP2;RPS3
GO_Biological_Process_2023	Negative Regulation Of Endopeptidase Activity (GO:0010951)	3/66	4.418151e-03	6.159423e-02	0	0	9.738341e+00	5.280161e+01	CST3;GAPDH;MT3
GO_Biological_Process_2023	Response To Reactive Oxygen Species (GO:0000302)	3/66	4.418151e-03	6.159423e-02	0	0	9.738341e+00	5.280161e+01	RPS3;APOE;MT3
GO_Biological_Process_2023	Innate Immune Response In Mucosa (GO:0002227)	2/21	4.885387e-03	6.553793e-02	0	0	2.135446e+01	1.136379e+02	FAU;RPL39
GO_Biological_Process_2023	Modulation By Host Of Viral Genome Replication (GO:0044827)	2/21	4.885387e-03	6.553793e-02	0	0	2.135446e+01	1.136379e+02	EEF1A1;IFI27
GO_Biological_Process_2023	Negative Regulation Of Catabolic Process (GO:0009895)	3/72	5.635432e-03	7.419986e-02	0	0	8.888839e+00	4.603247e+01	CST3;RPL11;RPL17
GO_Biological_Process_2023	Cellular Response To Reactive Oxygen Species (GO:0034614)	3/73	5.855884e-03	7.570061e-02	0	0	8.761414e+00	4.503637e+01	RPS3;CLU;MT3
GO_Biological_Process_2023	Negative Regulation Of Neuron Apoptotic Process (GO:0043524)	3/74	6.081442e-03	7.721259e-02	0	0	8.637578e+00	4.407336e+01	APOE;CLU;MT3
GO_Biological_Process_2023	Regulation Of Cysteine-Type Endopeptidase Activity (GO:2000116)	2/24	6.358547e-03	7.931451e-02	0	0	1.843970e+01	9.326719e+01	CST3;MT3
GO_Biological_Process_2023	Negative Regulation Of Intrinsic Apoptotic Signaling Pathway In Response To DNA Damage (GO:1902230)	2/25	6.889074e-03	8.163553e-02	0	0	1.763709e+01	8.779423e+01	CLU;TPT1
GO_Biological_Process_2023	Negative Regulation Of Proteolysis Involved In Protein Catabolic Process (GO:1903051)	2/25	6.889074e-03	8.163553e-02	0	0	1.763709e+01	8.779423e+01	RPL11;RPL17
GO_Biological_Process_2023	Activation Of Protein Kinase B Activity (GO:0032148)	2/25	6.889074e-03	8.163553e-02	0	0	1.763709e+01	8.779423e+01	MT3;PPIA
GO_Biological_Process_2023	Mucosal Immune Response (GO:0002385)	2/28	8.596207e-03	1.001951e-01	0	0	1.559969e+01	7.419888e+01	FAU;RPL39
GO_Biological_Process_2023	Negative Regulation Of Neuron Death (GO:1901215)	3/88	9.790996e-03	1.122806e-01	0	0	7.209824e+00	3.335475e+01	APOE;CLU;MT3
GO_Biological_Process_2023	Positive Regulation Of Gene Expression (GO:0010628)	7/480	1.036106e-02	1.169320e-01	0	0	3.091432e+00	1.412692e+01	RPL11;RPS3;RPL26;CLU;MT3;GAPDH;RPL17
GO_Biological_Process_2023	Transition Metal Ion Transport (GO:0000041)	2/32	1.113452e-02	1.236976e-01	0	0	1.351701e+01	6.079551e+01	FTH1;MT3
GO_Biological_Process_2023	Regulation Of Activated T Cell Proliferation (GO:0046006)	2/33	1.181460e-02	1.272754e-01	0	0	1.308032e+01	5.805593e+01	IGFBP2;RPS3
GO_Biological_Process_2023	Regulation Of Amyloid-Beta Formation (GO:1902003)	2/33	1.181460e-02	1.272754e-01	0	0	1.308032e+01	5.805593e+01	APOE;CLU
GO_Biological_Process_2023	Positive Regulation Of Supramolecular Fiber Organization (GO:1902905)	3/96	1.238874e-02	1.308290e-01	0	0	6.586964e+00	2.892314e+01	RPS3;APOE;CLU
GO_Biological_Process_2023	Cellular Response To Hydrogen Peroxide (GO:0070301)	2/34	1.251248e-02	1.308290e-01	0	0	1.267092e+01	5.551166e+01	RPS3;CLU
GO_Biological_Process_2023	Regulation Of Axon Extension (GO:0030516)	2/35	1.322798e-02	1.363057e-01	0	0	1.228633e+01	5.314356e+01	APOE;MT3
GO_Biological_Process_2023	Intracellular Monoatomic Cation Homeostasis (GO:0030003)	4/190	1.525876e-02	1.549854e-01	0	0	4.416219e+00	1.847128e+01	SLC22A17;FTH1;MT3;TPT1
GO_Biological_Process_2023	Positive Regulation Of Intrinsic Apoptotic Signaling Pathway (GO:2001244)	2/39	1.626241e-02	1.584086e-01	0	0	1.095587e+01	4.512614e+01	UBB;RPS3
GO_Biological_Process_2023	Negative Regulation Of Ubiquitin-Dependent Protein Catabolic Process (GO:2000059)	2/39	1.626241e-02	1.584086e-01	0	0	1.095587e+01	4.512614e+01	RPL11;RPL17
GO_Biological_Process_2023	Positive Regulation Of Intracellular Signal Transduction (GO:1902533)	7/525	1.626418e-02	1.584086e-01	0	0	2.816332e+00	1.159988e+01	RPS15;RPS3;RPS20;RPL37;PPIA;GAPDH;RPL17
GO_Biological_Process_2023	Positive Regulation Of Cellular Component Organization (GO:0051130)	3/113	1.910748e-02	1.828101e-01	0	0	5.564199e+00	2.202129e+01	RPS3;APOE;CLU
GO_Biological_Process_2023	Defense Response To Bacterium (GO:0042742)	4/204	1.928377e-02	1.828101e-01	0	0	4.104167e+00	1.620527e+01	RPL30;RPS19;FAU;RPL39
GO_Biological_Process_2023	Regulation Of Primary Metabolic Process (GO:0080090)	2/43	1.956379e-02	1.830244e-01	0	0	9.885017e+00	3.888840e+01	PSAP;APOE
GO_Biological_Process_2023	Cellular Response To Oxidative Stress (GO:0034599)	3/117	2.092896e-02	1.866427e-01	0	0	5.367878e+00	2.075555e+01	RPS3;PPIA;MT3
GO_Biological_Process_2023	Regulation Of Apoptotic Signaling Pathway (GO:2001233)	2/45	2.131096e-02	1.866427e-01	0	0	9.424300e+00	3.626974e+01	RPS3;PPIA
GO_Biological_Process_2023	Regulation Of Protein-Containing Complex Assembly (GO:0043254)	3/119	2.187430e-02	1.866427e-01	0	0	5.274796e+00	2.016260e+01	RPS3;APOE;CLU
GO_Biological_Process_2023	Response To Hydrogen Peroxide (GO:0042542)	2/46	2.220804e-02	1.866427e-01	0	0	9.209647e+00	3.506390e+01	RPS3;CLU
GO_Biological_Process_2023	Regulation Of Protein Catabolic Process (GO:0042176)	3/122	2.333557e-02	1.866427e-01	0	0	5.141038e+00	1.931887e+01	EEF1A1;UBB;APOE
GO_Biological_Process_2023	Establishment Of Mitochondrion Localization, Microtubule-Mediated (GO:0034643)	1/5	2.475353e-02	1.866427e-01	0	0	5.024242e+01	1.858360e+02	UBB
GO_Biological_Process_2023	Regulation Of Circadian Sleep/Wake Cycle (GO:0042749)	1/5	2.475353e-02	1.866427e-01	0	0	5.024242e+01	1.858360e+02	PTGDS
GO_Biological_Process_2023	Regulation Of Circadian Sleep/Wake Cycle, Sleep (GO:0045187)	1/5	2.475353e-02	1.866427e-01	0	0	5.024242e+01	1.858360e+02	PTGDS
GO_Biological_Process_2023	Glycolipid Transport (GO:0046836)	1/5	2.475353e-02	1.866427e-01	0	0	5.024242e+01	1.858360e+02	PSAP
GO_Biological_Process_2023	Negative Regulation Of Protein Polyubiquitination (GO:1902915)	1/5	2.475353e-02	1.866427e-01	0	0	5.024242e+01	1.858360e+02	PPIA
GO_Biological_Process_2023	Iron Coordination Entity Transport (GO:1901678)	1/5	2.475353e-02	1.866427e-01	0	0	5.024242e+01	1.858360e+02	SLC22A17
GO_Biological_Process_2023	Protein Import (GO:0017038)	1/5	2.475353e-02	1.866427e-01	0	0	5.024242e+01	1.858360e+02	CLU
GO_Biological_Process_2023	Regulation Of DNA Damage Response, Signal Transduction By P53 Class Mediator Resulting In Transcription Of P21 Class Mediator (GO:1902162)	1/5	2.475353e-02	1.866427e-01	0	0	5.024242e+01	1.858360e+02	RPL26
GO_Biological_Process_2023	Negative Regulation Of Amyloid Precursor Protein Biosynthetic Process (GO:0042985)	1/5	2.475353e-02	1.866427e-01	0	0	5.024242e+01	1.858360e+02	ITM2C
GO_Biological_Process_2023	Regulation Of Blood Vessel Remodeling (GO:0060312)	1/5	2.475353e-02	1.866427e-01	0	0	5.024242e+01	1.858360e+02	CST3
GO_Biological_Process_2023	Erythrocyte Differentiation (GO:0030218)	2/49	2.499119e-02	1.866427e-01	0	0	8.620495e+00	3.180301e+01	RPS14;RPS19
GO_Biological_Process_2023	Antibacterial Humoral Response (GO:0019731)	2/49	2.499119e-02	1.866427e-01	0	0	8.620495e+00	3.180301e+01	FAU;RPL39
GO_Biological_Process_2023	Intracellular Iron Ion Homeostasis (GO:0006879)	2/50	2.594896e-02	1.866427e-01	0	0	8.440476e+00	3.082144e+01	SLC22A17;FTH1
GO_Biological_Process_2023	Positive Regulation Of Transport (GO:0051050)	2/50	2.594896e-02	1.866427e-01	0	0	8.440476e+00	3.082144e+01	CHCHD10;APOE
GO_Biological_Process_2023	Positive Regulation Of Cell Death (GO:0010942)	2/50	2.594896e-02	1.866427e-01	0	0	8.440476e+00	3.082144e+01	CLU;MT3
GO_Biological_Process_2023	Cholesterol Transport (GO:0030301)	2/51	2.692148e-02	1.866427e-01	0	0	8.267805e+00	2.988672e+01	APOE;CLU
GO_Biological_Process_2023	Negative Regulation Of Response To Stimulus (GO:0048585)	2/52	2.790858e-02	1.866427e-01	0	0	8.102041e+00	2.899576e+01	RPS3;CLU
GO_Biological_Process_2023	Arachidonic Acid Metabolic Process (GO:0019369)	2/52	2.790858e-02	1.866427e-01	0	0	8.102041e+00	2.899576e+01	GPX4;PTGDS
GO_Biological_Process_2023	Regulation Of Proteasomal Protein Catabolic Process (GO:0061136)	2/53	2.891008e-02	1.866427e-01	0	0	7.942777e+00	2.814575e+01	UBB;APOE
GO_Biological_Process_2023	Negative Regulation Of Cysteine-Type Endopeptidase Activity (GO:2000117)	2/53	2.891008e-02	1.866427e-01	0	0	7.942777e+00	2.814575e+01	CST3;MT3
GO_Biological_Process_2023	Sterol Catabolic Process (GO:0016127)	1/6	2.963096e-02	1.866427e-01	0	0	4.019192e+01	1.414328e+02	APOE
GO_Biological_Process_2023	Positive Regulation Of Lamellipodium Morphogenesis (GO:2000394)	1/6	2.963096e-02	1.866427e-01	0	0	4.019192e+01	1.414328e+02	ENPP2
GO_Biological_Process_2023	Positive Regulation Of Necrotic Cell Death (GO:0010940)	1/6	2.963096e-02	1.866427e-01	0	0	4.019192e+01	1.414328e+02	MT3
GO_Biological_Process_2023	Negative Regulation Of Stress-Activated Protein Kinase Signaling Cascade (GO:0070303)	1/6	2.963096e-02	1.866427e-01	0	0	4.019192e+01	1.414328e+02	PPIA
GO_Biological_Process_2023	Positive Regulation Of Receptor Catabolic Process (GO:2000646)	1/6	2.963096e-02	1.866427e-01	0	0	4.019192e+01	1.414328e+02	APOE
GO_Biological_Process_2023	Positive Regulation Of Steroid Metabolic Process (GO:0045940)	1/6	2.963096e-02	1.866427e-01	0	0	4.019192e+01	1.414328e+02	APOE
GO_Biological_Process_2023	Intracellular Sequestering Of Iron Ion (GO:0006880)	1/6	2.963096e-02	1.866427e-01	0	0	4.019192e+01	1.414328e+02	FTH1
GO_Biological_Process_2023	Cholesterol Catabolic Process (GO:0006707)	1/6	2.963096e-02	1.866427e-01	0	0	4.019192e+01	1.414328e+02	APOE
GO_Biological_Process_2023	Positive Regulation Of Amyloid-Beta Clearance (GO:1900223)	1/6	2.963096e-02	1.866427e-01	0	0	4.019192e+01	1.414328e+02	APOE
GO_Biological_Process_2023	Ribosomal Small Subunit Export From Nucleus (GO:0000056)	1/6	2.963096e-02	1.866427e-01	0	0	4.019192e+01	1.414328e+02	RPS15
GO_Biological_Process_2023	Regulation Of Cardiac Muscle Cell Membrane Potential (GO:0086036)	1/6	2.963096e-02	1.866427e-01	0	0	4.019192e+01	1.414328e+02	FXYD1
GO_Biological_Process_2023	Negative Regulation Of Protein Modification By Small Protein Conjugation Or Removal (GO:1903321)	2/54	2.992584e-02	1.866427e-01	0	0	7.789639e+00	2.733410e+01	RPL11;RPS3
GO_Biological_Process_2023	Regulation Of Blood Vessel Endothelial Cell Migration (GO:0043535)	2/54	2.992584e-02	1.866427e-01	0	0	7.789639e+00	2.733410e+01	TMSB4X;APOE
GO_Biological_Process_2023	Myeloid Cell Differentiation (GO:0030099)	2/57	3.305692e-02	1.900644e-01	0	0	7.363636e+00	2.510650e+01	RPS14;RPS19
GO_Biological_Process_2023	Regulation Of Neuron Death (GO:1901214)	2/58	3.412802e-02	1.900644e-01	0	0	7.231778e+00	2.442632e+01	UBB;CLU
GO_Biological_Process_2023	Regulation Of Chaperone-Mediated Autophagy (GO:1904714)	1/7	3.448425e-02	1.900644e-01	0	0	3.349158e+01	1.127746e+02	EEF1A1
GO_Biological_Process_2023	Regulation Of Endodeoxyribonuclease Activity (GO:0032071)	1/7	3.448425e-02	1.900644e-01	0	0	3.349158e+01	1.127746e+02	RPS3
GO_Biological_Process_2023	Regulation Of Extent Of Cell Growth (GO:0061387)	1/7	3.448425e-02	1.900644e-01	0	0	3.349158e+01	1.127746e+02	APOE
GO_Biological_Process_2023	Very-Low-Density Lipoprotein Particle Remodeling (GO:0034372)	1/7	3.448425e-02	1.900644e-01	0	0	3.349158e+01	1.127746e+02	APOE
GO_Biological_Process_2023	Axon Ensheathment In Central Nervous System (GO:0032291)	1/7	3.448425e-02	1.900644e-01	0	0	3.349158e+01	1.127746e+02	PLP1
GO_Biological_Process_2023	Lipoxygenase Pathway (GO:0019372)	1/7	3.448425e-02	1.900644e-01	0	0	3.349158e+01	1.127746e+02	GPX4
GO_Biological_Process_2023	Cellular Response To Leptin Stimulus (GO:0044320)	1/7	3.448425e-02	1.900644e-01	0	0	3.349158e+01	1.127746e+02	MT3
GO_Biological_Process_2023	Purine-Containing Compound Metabolic Process (GO:0072521)	1/7	3.448425e-02	1.900644e-01	0	0	3.349158e+01	1.127746e+02	TTR
GO_Biological_Process_2023	Positive Regulation Of CoA-transferase Activity (GO:1905920)	1/7	3.448425e-02	1.900644e-01	0	0	3.349158e+01	1.127746e+02	APOE
GO_Biological_Process_2023	Regulation Of Cdc42 Protein Signal Transduction (GO:0032489)	1/7	3.448425e-02	1.900644e-01	0	0	3.349158e+01	1.127746e+02	APOE
GO_Biological_Process_2023	Regulation Of CoA-transferase Activity (GO:1905918)	1/7	3.448425e-02	1.900644e-01	0	0	3.349158e+01	1.127746e+02	APOE
GO_Biological_Process_2023	Cytoplasmic Sequestering Of NF-kappaB (GO:0007253)	1/7	3.448425e-02	1.900644e-01	0	0	3.349158e+01	1.127746e+02	TMSB4X
GO_Biological_Process_2023	Endonucleolytic Cleavage In ITS1 To Separate SSU-rRNA From 5.8S rRNA And LSU-rRNA From Tricistronic rRNA Transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA) (GO:0000447)	1/7	3.448425e-02	1.900644e-01	0	0	3.349158e+01	1.127746e+02	RPS21
GO_Biological_Process_2023	Positive Regulation Of Protein Binding (GO:0032092)	2/59	3.521256e-02	1.901490e-01	0	0	7.104547e+00	2.377432e+01	RPL11;APOE
GO_Biological_Process_2023	Aerobic Respiration (GO:0009060)	2/59	3.521256e-02	1.901490e-01	0	0	7.104547e+00	2.377432e+01	CHCHD10;UQCRH
GO_Biological_Process_2023	Positive Regulation Of Macromolecule Metabolic Process (GO:0010604)	5/364	3.599385e-02	1.901490e-01	0	0	2.864829e+00	9.523858e+00	RPL11;RPS3;CLU;MT3;RPL17
