Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
GO_Biological_Process_2023	Regulation Of Voltage-Gated Calcium Channel Activity (GO:1901385)	3/29	4.032210e-04	1.319339e-02	0	0	2.364076e+01	1.847768e+02	PPP3CA;PPP3R1;CACNB3
GO_Biological_Process_2023	Regulation Of Hydrolase Activity (GO:0051336)	4/71	4.421954e-04	1.391215e-02	0	0	1.233396e+01	9.526449e+01	SIPA1L1;CAMK2A;CHN1;NGEF
GO_Biological_Process_2023	Positive Regulation Of Ryanodine-Sensitive Calcium-Release Channel Activity (GO:0060316)	2/7	5.113328e-04	1.549149e-02	0	0	8.120408e+01	6.154043e+02	CALM1;CALM2
GO_Biological_Process_2023	Positive Regulation Of Release Of Sequestered Calcium Ion Into Cytosol (GO:0051281)	3/33	5.934099e-04	1.733605e-02	0	0	2.048454e+01	1.521924e+02	CALM1;CALM2;CX3CL1
GO_Biological_Process_2023	Positive Regulation Of Calcium Ion Import Across Plasma Membrane (GO:1905665)	2/8	6.795552e-04	1.916814e-02	0	0	6.766667e+01	4.935655e+02	PPP3CA;PPP3R1
GO_Biological_Process_2023	Regulation Of Peptidyl-Threonine Phosphorylation (GO:0010799)	3/36	7.681770e-04	2.047421e-02	0	0	1.861949e+01	1.335295e+02	MAPK1;CALM1;CALM2
GO_Biological_Process_2023	Regulation Of Phosphoprotein Phosphatase Activity (GO:0043666)	3/37	8.329374e-04	2.047421e-02	0	0	1.807095e+01	1.281330e+02	FKBP1A;CALM1;CALM2
GO_Biological_Process_2023	Regulation Of High Voltage-Gated Calcium Channel Activity (GO:1901841)	2/9	8.708672e-04	2.047421e-02	0	0	5.799708e+01	4.086487e+02	CACNB3;CALM1
GO_Biological_Process_2023	Regulation Of Postsynaptic Neurotransmitter Receptor Activity (GO:0098962)	2/9	8.708672e-04	2.047421e-02	0	0	5.799708e+01	4.086487e+02	DLGAP3;NPTXR
GO_Biological_Process_2023	Synaptic Vesicle Fusion To Presynaptic Active Zone Membrane (GO:0031629)	2/9	8.708672e-04	2.047421e-02	0	0	5.799708e+01	4.086487e+02	SNAP25;STX1A
GO_Biological_Process_2023	Regulation Of Neurotransmitter Secretion (GO:0046928)	3/38	9.010657e-04	2.047421e-02	0	0	1.755376e+01	1.230857e+02	MEF2C;CAMK2A;CPLX2
GO_Biological_Process_2023	Signal Release From Synapse (GO:0099643)	3/38	9.010657e-04	2.047421e-02	0	0	1.755376e+01	1.230857e+02	SNAP25;CPLX2;STX1A
GO_Biological_Process_2023	Regulation Of Protein Dephosphorylation (GO:0035304)	3/40	1.047695e-03	2.246880e-02	0	0	1.660323e+01	1.139175e+02	CALM1;ARPP19;CALM2
GO_Biological_Process_2023	calcineurin-NFAT Signaling Cascade (GO:0033173)	2/10	1.085038e-03	2.246880e-02	0	0	5.074490e+01	3.463918e+02	PPP3CA;PPP3R1
GO_Biological_Process_2023	Regulation Of Calcium Ion Import Across Plasma Membrane (GO:1905664)	2/10	1.085038e-03	2.246880e-02	0	0	5.074490e+01	3.463918e+02	PPP3CA;PPP3R1
GO_Biological_Process_2023	Stem Cell Differentiation (GO:0048863)	3/41	1.126327e-03	2.246880e-02	0	0	1.616549e+01	1.097442e+02	GPM6A;MEF2C;EPOP
GO_Biological_Process_2023	Synaptic Vesicle Exocytosis (GO:0016079)	3/41	1.126327e-03	2.246880e-02	0	0	1.616549e+01	1.097442e+02	SNAP25;CPLX2;STX1A
GO_Biological_Process_2023	Cardiac Ventricle Morphogenesis (GO:0003208)	3/42	1.208591e-03	2.246880e-02	0	0	1.575020e+01	1.058146e+02	MYBPC3;FKBP1A;MEF2C
GO_Biological_Process_2023	Positive Regulation Of Calcium Ion Transmembrane Transport (GO:1904427)	3/42	1.208591e-03	2.246880e-02	0	0	1.575020e+01	1.058146e+02	PPP3CA;PPP3R1;CX3CL1
GO_Biological_Process_2023	Skeletal Muscle Tissue Development (GO:0007519)	3/42	1.208591e-03	2.246880e-02	0	0	1.575020e+01	1.058146e+02	ZBTB18;PPP3CA;MEF2C
GO_Biological_Process_2023	Neurotransmitter Secretion (GO:0007269)	3/43	1.294547e-03	2.252636e-02	0	0	1.535567e+01	1.021090e+02	SNAP25;CPLX2;STX1A
GO_Biological_Process_2023	Negative Regulation Of Release Of Sequestered Calcium Ion Into Cytosol (GO:0051280)	2/11	1.321840e-03	2.252636e-02	0	0	4.510431e+01	2.989843e+02	FKBP1A;CALM2
GO_Biological_Process_2023	Negative Regulation Of Ryanodine-Sensitive Calcium-Release Channel Activity (GO:0060315)	2/11	1.321840e-03	2.252636e-02	0	0	4.510431e+01	2.989843e+02	FKBP1A;CALM2
GO_Biological_Process_2023	Calcineurin-Mediated Signaling (GO:0097720)	2/11	1.321840e-03	2.252636e-02	0	0	4.510431e+01	2.989843e+02	PPP3CA;PPP3R1
GO_Biological_Process_2023	Nervous System Development (GO:0007399)	8/433	1.483389e-03	2.476352e-02	0	0	3.984655e+00	2.595375e+01	OLFM1;GPM6A;MEF2C;ENC1;PTN;HPCAL4;KALRN;NRGN
GO_Biological_Process_2023	Negative Regulation Of Voltage-Gated Calcium Channel Activity (GO:1901386)	2/12	1.581045e-03	2.535872e-02	0	0	4.059184e+01	2.618039e+02	PPP3CA;PPP3R1
GO_Biological_Process_2023	Regulation Of Cell Communication By Electrical Coupling (GO:0010649)	2/12	1.581045e-03	2.535872e-02	0	0	4.059184e+01	2.618039e+02	CALM1;CALM2
GO_Biological_Process_2023	Cell Chemotaxis (GO:0060326)	3/50	2.004676e-03	3.153510e-02	0	0	1.306405e+01	8.115744e+01	EGR3;ENC1;CX3CL1
GO_Biological_Process_2023	Regulated Exocytosis (GO:0045055)	3/51	2.122296e-03	3.163564e-02	0	0	1.279124e+01	7.873335e+01	SNAP25;CPLX2;STX1A
GO_Biological_Process_2023	L-glutamate Transmembrane Transport (GO:0015813)	2/14	2.165765e-03	3.163564e-02	0	0	3.382313e+01	2.075043e+02	SLC1A2;SLC17A7
GO_Biological_Process_2023	Negative Regulation Of Peptidyl-Threonine Phosphorylation (GO:0010801)	2/14	2.165765e-03	3.163564e-02	0	0	3.382313e+01	2.075043e+02	CALM1;CALM2
GO_Biological_Process_2023	Synaptic Vesicle Membrane Organization (GO:0048499)	2/14	2.165765e-03	3.163564e-02	0	0	3.382313e+01	2.075043e+02	SNAP25;STX1A
GO_Biological_Process_2023	Neurotransmitter Transport (GO:0006836)	3/52	2.244122e-03	3.220512e-02	0	0	1.252956e+01	7.642331e+01	SNAP25;SLC1A2;SLC17A7
GO_Biological_Process_2023	L-glutamate Import (GO:0051938)	2/15	2.490834e-03	3.410017e-02	0	0	3.121978e+01	1.871669e+02	SLC1A2;SLC17A7
GO_Biological_Process_2023	Regulation Of Smooth Muscle Cell Proliferation (GO:0048660)	3/54	2.500595e-03	3.410017e-02	0	0	1.203699e+01	7.211635e+01	ID2;VIP;CX3CL1
GO_Biological_Process_2023	Chemical Synaptic Transmission (GO:0007268)	6/273	2.501235e-03	3.410017e-02	0	0	4.693521e+00	2.811875e+01	SNAP25;GABRA1;CACNB3;SLC1A2;MAPK1;SLC17A7
GO_Biological_Process_2023	Neuron Migration (GO:0001764)	3/55	2.635341e-03	3.533950e-02	0	0	1.180492e+01	7.010636e+01	GPM6A;MEF2C;CCK
GO_Biological_Process_2023	Regulation Of Cardiac Muscle Contraction By Regulation Of The Release Of Sequestered Calcium Ion (GO:0010881)	2/16	2.837415e-03	3.743557e-02	0	0	2.898834e+01	1.700126e+02	CALM1;CALM2
GO_Biological_Process_2023	Regulation Of Small GTPase Mediated Signal Transduction (GO:0051056)	4/118	2.920636e-03	3.792191e-02	0	0	7.231725e+00	4.220401e+01	RASGRF2;CHN1;KALRN;NGEF
GO_Biological_Process_2023	Transmembrane Receptor Protein Tyrosine Kinase Signaling Pathway (GO:0007169)	6/284	3.040956e-03	3.858691e-02	0	0	4.505281e+00	2.611073e+01	SIPA1L1;CHN1;MAPK1;KALRN;FGF3;NGEF
GO_Biological_Process_2023	Memory (GO:0007613)	3/58	3.066197e-03	3.858691e-02	0	0	1.115933e+01	6.458255e+01	CALB1;CAMK2N1;PTN
GO_Biological_Process_2023	Positive Regulation Of Glial Cell Differentiation (GO:0045687)	2/17	3.205288e-03	3.929870e-02	0	0	2.705442e+01	1.553723e+02	ID2;PTN
GO_Biological_Process_2023	Heart Morphogenesis (GO:0003007)	3/59	3.218842e-03	3.929870e-02	0	0	1.095950e+01	6.289365e+01	MYBPC3;FKBP1A;OLFM1
GO_Biological_Process_2023	Neuron Fate Commitment (GO:0048663)	2/18	3.594237e-03	4.140966e-02	0	0	2.536224e+01	1.427495e+02	ID2;EPOP
GO_Biological_Process_2023	Regulation Of Nervous System Process (GO:0031644)	2/18	3.594237e-03	4.140966e-02	0	0	2.536224e+01	1.427495e+02	DLGAP3;NPTXR
GO_Biological_Process_2023	Positive Regulation Of Macrophage Migration (GO:1905523)	2/18	3.594237e-03	4.140966e-02	0	0	2.536224e+01	1.427495e+02	MAPK1;CX3CL1
GO_Biological_Process_2023	Positive Regulation Of Phosphoprotein Phosphatase Activity (GO:0032516)	2/18	3.594237e-03	4.140966e-02	0	0	2.536224e+01	1.427495e+02	CALM1;CALM2
GO_Biological_Process_2023	Positive Regulation Of calcineurin-NFAT Signaling Cascade (GO:0070886)	2/19	4.004046e-03	4.419081e-02	0	0	2.386915e+01	1.317684e+02	PPP3CA;PPP3R1
GO_Biological_Process_2023	Positive Regulation Of Calcineurin-Mediated Signaling (GO:0106058)	2/19	4.004046e-03	4.419081e-02	0	0	2.386915e+01	1.317684e+02	PPP3CA;PPP3R1
GO_Biological_Process_2023	Inositol Phosphate-Mediated Signaling (GO:0048016)	2/19	4.004046e-03	4.419081e-02	0	0	2.386915e+01	1.317684e+02	PPP3CA;PPP3R1
GO_Biological_Process_2023	Regulation Of Secretion By Cell (GO:1903530)	3/64	4.051725e-03	4.419081e-02	0	0	1.005864e+01	5.540918e+01	MEF2C;CAMK2A;CPLX2
GO_Biological_Process_2023	Cellular Response To Type II Interferon (GO:0071346)	3/66	4.418151e-03	4.591672e-02	0	0	9.738341e+00	5.280161e+01	CAMK2A;CALM1;CX3CL1
GO_Biological_Process_2023	Regulation Of GTPase Activity (GO:0043087)	5/214	4.428742e-03	4.591672e-02	0	0	4.958701e+00	2.687437e+01	SIPA1L1;RASGRF2;CHN1;NGEF;CX3CL1
GO_Biological_Process_2023	Long-Term Memory (GO:0007616)	2/20	4.434500e-03	4.591672e-02	0	0	2.254195e+01	1.221400e+02	CALB1;CAMK2N1
GO_Biological_Process_2023	Regulation Of Cardiac Muscle Contraction By Calcium Ion Signaling (GO:0010882)	2/20	4.434500e-03	4.591672e-02	0	0	2.254195e+01	1.221400e+02	CALM1;CALM2
GO_Biological_Process_2023	Regulation Of Neurotransmitter Transport (GO:0051588)	2/21	4.885387e-03	4.995308e-02	0	0	2.135446e+01	1.136379e+02	MEF2C;CPLX2
GO_Biological_Process_2023	Regulation Of Heart Contraction (GO:0008016)	3/69	5.004401e-03	5.053827e-02	0	0	9.294283e+00	4.923588e+01	ATP2B2;CALM1;CALM2
GO_Biological_Process_2023	Regulation Of Release Of Sequestered Calcium Ion Into Cytosol By Sarcoplasmic Reticulum (GO:0010880)	2/22	5.356497e-03	5.216208e-02	0	0	2.028571e+01	1.060830e+02	CALM1;CALM2
GO_Biological_Process_2023	Cellular Response To Interferon-Beta (GO:0035458)	2/22	5.356497e-03	5.216208e-02	0	0	2.028571e+01	1.060830e+02	CAMK2A;CALM1
GO_Biological_Process_2023	Positive Regulation Of Protein Autophosphorylation (GO:0031954)	2/22	5.356497e-03	5.216208e-02	0	0	2.028571e+01	1.060830e+02	CALM1;CALM2
GO_Biological_Process_2023	Regulation Of Neuroblast Proliferation (GO:1902692)	2/24	6.358547e-03	5.978496e-02	0	0	1.843970e+01	9.326719e+01	PTN;CX3CL1
GO_Biological_Process_2023	Cell Morphogenesis Involved In Differentiation (GO:0000904)	2/24	6.358547e-03	5.978496e-02	0	0	1.843970e+01	9.326719e+01	MEF2C;DACT2
GO_Biological_Process_2023	Regulation Of AMPA Receptor Activity (GO:2000311)	2/24	6.358547e-03	5.978496e-02	0	0	1.843970e+01	9.326719e+01	MEF2C;CACNG3
GO_Biological_Process_2023	Cellular Response To Steroid Hormone Stimulus (GO:0071383)	2/25	6.889074e-03	6.403707e-02	0	0	1.763709e+01	8.779423e+01	MAPK1;ATP1A1
GO_Biological_Process_2023	Response To Type II Interferon (GO:0034341)	3/80	7.543674e-03	6.933399e-02	0	0	7.962110e+00	3.891120e+01	CAMK2A;CALM1;CX3CL1
GO_Biological_Process_2023	Regulation Of Neuron Migration (GO:2001222)	2/29	9.203097e-03	8.182754e-02	0	0	1.502116e+01	7.042245e+01	CAMK2A;CX3CL1
GO_Biological_Process_2023	Response To Interferon-Beta (GO:0035456)	2/29	9.203097e-03	8.182754e-02	0	0	1.502116e+01	7.042245e+01	CAMK2A;CALM1
GO_Biological_Process_2023	Positive Regulation Of Dephosphorylation (GO:0035306)	2/29	9.203097e-03	8.182754e-02	0	0	1.502116e+01	7.042245e+01	CALM1;CALM2
GO_Biological_Process_2023	Regulation Of Dendritic Spine Morphogenesis (GO:0061001)	2/30	9.828578e-03	8.644921e-02	0	0	1.448397e+01	6.695156e+01	SIPA1L1;NGEF
GO_Biological_Process_2023	Regulation Of Long-Term Synaptic Potentiation (GO:1900271)	2/31	1.047245e-02	8.923401e-02	0	0	1.398381e+01	6.375231e+01	CALB1;PTN
GO_Biological_Process_2023	Regulation Of Protein Autophosphorylation (GO:0031952)	2/31	1.047245e-02	8.923401e-02	0	0	1.398381e+01	6.375231e+01	CALM1;CALM2
GO_Biological_Process_2023	Cardiac Muscle Tissue Morphogenesis (GO:0055008)	2/31	1.047245e-02	8.923401e-02	0	0	1.398381e+01	6.375231e+01	MYBPC3;FKBP1A
GO_Biological_Process_2023	Heart Development (GO:0007507)	4/171	1.071392e-02	9.035036e-02	0	0	4.923403e+00	2.233360e+01	MYBPC3;FKBP1A;MEF2C;ID2
GO_Biological_Process_2023	Generation Of Neurons (GO:0048699)	4/172	1.092782e-02	9.121384e-02	0	0	4.893849e+00	2.210279e+01	GPM6A;MEF2C;CCK;ATP2B2
GO_Biological_Process_2023	Neuron Differentiation (GO:0030182)	4/173	1.114446e-02	9.208254e-02	0	0	4.864645e+00	2.187540e+01	MEF2C;ID2;ATP2B2;EPOP
GO_Biological_Process_2023	Regulation Of Neuron Projection Development (GO:0010975)	4/174	1.136386e-02	9.295641e-02	0	0	4.835784e+00	2.165134e+01	SIPA1L1;CHN1;PTN;CX3CL1
GO_Biological_Process_2023	Positive Regulation Of Hydrolase Activity (GO:0051345)	4/176	1.181098e-02	9.382854e-02	0	0	4.779070e+00	2.121298e+01	RASGRF2;CALM1;CALM2;CX3CL1
GO_Biological_Process_2023	Ventricular Cardiac Muscle Tissue Morphogenesis (GO:0055010)	2/33	1.181460e-02	9.382854e-02	0	0	1.308032e+01	5.805593e+01	MYBPC3;FKBP1A
GO_Biological_Process_2023	Positive Regulation Of Protein Dephosphorylation (GO:0035307)	2/33	1.181460e-02	9.382854e-02	0	0	1.308032e+01	5.805593e+01	CALM1;CALM2
GO_Biological_Process_2023	Regulation Of calcineurin-NFAT Signaling Cascade (GO:0070884)	2/34	1.251248e-02	9.841547e-02	0	0	1.267092e+01	5.551166e+01	PPP3CA;PPP3R1
GO_Biological_Process_2023	Regulation Of Postsynaptic Membrane Potential (GO:0060078)	2/35	1.322798e-02	1.011261e-01	0	0	1.228633e+01	5.314356e+01	GABRA1;MEF2C
GO_Biological_Process_2023	Skeletal Muscle Organ Development (GO:0060538)	2/35	1.322798e-02	1.011261e-01	0	0	1.228633e+01	5.314356e+01	ZBTB18;MEF2C
GO_Biological_Process_2023	Regulation Of Cardiac Muscle Contraction (GO:0055117)	2/35	1.322798e-02	1.011261e-01	0	0	1.228633e+01	5.314356e+01	CALM1;CALM2
GO_Biological_Process_2023	Positive Regulation Of Cell Differentiation (GO:0045597)	5/283	1.385944e-02	1.049724e-01	0	0	3.714881e+00	1.589519e+01	OLFM1;PPP3CA;MEF2C;ID2;PTN
GO_Biological_Process_2023	Negative Regulation Of Smooth Muscle Cell Proliferation (GO:0048662)	2/37	1.471109e-02	1.084114e-01	0	0	1.158309e+01	4.887084e+01	MEF2C;VIP
GO_Biological_Process_2023	Regulation Of Ossification (GO:0030278)	2/37	1.471109e-02	1.084114e-01	0	0	1.158309e+01	4.887084e+01	MEF2C;PTN
GO_Biological_Process_2023	Muscle Tissue Development (GO:0060537)	2/37	1.471109e-02	1.084114e-01	0	0	1.158309e+01	4.887084e+01	ZBTB18;MEF2C
GO_Biological_Process_2023	Positive Regulation Of Bone Mineralization (GO:0030501)	2/38	1.547831e-02	1.130470e-01	0	0	1.126077e+01	4.693844e+01	MEF2C;PTN
GO_Biological_Process_2023	Regulation Of Intracellular Signal Transduction (GO:1902531)	5/297	1.674214e-02	1.200646e-01	0	0	3.534247e+00	1.445445e+01	RASGRF2;CHN1;KALRN;CALM2;NGEF
GO_Biological_Process_2023	Regulation Of Cytosolic Calcium Ion Concentration (GO:0051480)	2/40	1.706318e-02	1.200646e-01	0	0	1.066702e+01	4.342367e+01	CALB1;ATP2B2
GO_Biological_Process_2023	L-alpha-amino Acid Transmembrane Transport (GO:1902475)	2/40	1.706318e-02	1.200646e-01	0	0	1.066702e+01	4.342367e+01	SLC1A2;SLC17A7
GO_Biological_Process_2023	Positive Regulation Of Myeloid Leukocyte Differentiation (GO:0002763)	2/40	1.706318e-02	1.200646e-01	0	0	1.066702e+01	4.342367e+01	PPP3CA;ID2
GO_Biological_Process_2023	Vesicle-Mediated Transport (GO:0016192)	6/411	1.717306e-02	1.200646e-01	0	0	3.072498e+00	1.248790e+01	ARF3;SNAP25;OSBPL1A;KALRN;STX1A;SPTBN2
GO_Biological_Process_2023	Anterograde Trans-Synaptic Signaling (GO:0098916)	4/199	1.777833e-02	1.229094e-01	0	0	4.210470e+00	1.696725e+01	SNAP25;CACNB3;SLC1A2;MAPK1
GO_Biological_Process_2023	Positive Regulation Of Ossification (GO:0045778)	2/41	1.788046e-02	1.229094e-01	0	0	1.039299e+01	4.182187e+01	MEF2C;PTN
GO_Biological_Process_2023	Organic Substance Transport (GO:0071702)	4/201	1.837135e-02	1.252314e-01	0	0	4.167301e+00	1.665655e+01	CACNB3;CAMK2A;ATP2B2;CACNG3
GO_Biological_Process_2023	Substantia Nigra Development (GO:0021762)	2/42	1.871406e-02	1.254762e-01	0	0	1.013265e+01	4.031256e+01	CALM1;CALM2
GO_Biological_Process_2023	Regulation Of Axonogenesis (GO:0050770)	2/42	1.871406e-02	1.254762e-01	0	0	1.013265e+01	4.031256e+01	SIPA1L1;CHN1
GO_Biological_Process_2023	Positive Regulation Of Biomineral Tissue Development (GO:0070169)	2/43	1.956379e-02	1.290579e-01	0	0	9.885017e+00	3.888840e+01	MEF2C;PTN
GO_Biological_Process_2023	Positive Regulation Of Cell-Matrix Adhesion (GO:0001954)	2/43	1.956379e-02	1.290579e-01	0	0	9.885017e+00	3.888840e+01	ENC1;CX3CL1
GO_Biological_Process_2023	Embryonic Organ Morphogenesis (GO:0048562)	2/44	2.042948e-02	1.326295e-01	0	0	9.649174e+00	3.754278e+01	ALDH1A3;ID2
GO_Biological_Process_2023	Positive Regulation Of Osteoblast Differentiation (GO:0045669)	2/44	2.042948e-02	1.326295e-01	0	0	9.649174e+00	3.754278e+01	PPP3CA;MEF2C
GO_Biological_Process_2023	Positive Regulation Of Protein Serine/Threonine Kinase Activity (GO:0071902)	3/117	2.092896e-02	1.340953e-01	0	0	5.367878e+00	2.075555e+01	MEF2C;CALM1;CALM2
GO_Biological_Process_2023	B Cell Receptor Signaling Pathway (GO:0050853)	2/46	2.220804e-02	1.340953e-01	0	0	9.209647e+00	3.506390e+01	MEF2C;IGLC3
GO_Biological_Process_2023	Regulation Of Nervous System Development (GO:0051960)	2/46	2.220804e-02	1.340953e-01	0	0	9.209647e+00	3.506390e+01	PTN;CX3CL1
GO_Biological_Process_2023	Positive Regulation Of Smooth Muscle Cell Proliferation (GO:0048661)	2/47	2.312056e-02	1.340953e-01	0	0	9.004535e+00	3.392038e+01	ID2;CX3CL1
GO_Biological_Process_2023	Positive Regulation Of Epithelial Cell Proliferation (GO:0050679)	3/123	2.383420e-02	1.340953e-01	0	0	5.097938e+00	1.904913e+01	EGR3;PTN;VIP
GO_Biological_Process_2023	Positive Regulation Of Defense Response (GO:0031349)	3/124	2.433860e-02	1.340953e-01	0	0	5.055551e+00	1.878487e+01	MEF2C;CAMK2N1;CX3CL1
GO_Biological_Process_2023	Regulation Of Epinephrine Secretion (GO:0014060)	1/5	2.475353e-02	1.340953e-01	0	0	5.024242e+01	1.858360e+02	VIP
GO_Biological_Process_2023	His-Purkinje System Development (GO:0003164)	1/5	2.475353e-02	1.340953e-01	0	0	5.024242e+01	1.858360e+02	ID2
GO_Biological_Process_2023	L-aspartate Import Across Plasma Membrane (GO:0140009)	1/5	2.475353e-02	1.340953e-01	0	0	5.024242e+01	1.858360e+02	SLC1A2
GO_Biological_Process_2023	L-aspartate Transmembrane Transport (GO:0070778)	1/5	2.475353e-02	1.340953e-01	0	0	5.024242e+01	1.858360e+02	SLC1A2
GO_Biological_Process_2023	Negative Regulation Of Neuron Migration (GO:2001223)	1/5	2.475353e-02	1.340953e-01	0	0	5.024242e+01	1.858360e+02	CX3CL1
GO_Biological_Process_2023	Regulation Of Hepatocyte Proliferation (GO:2000345)	1/5	2.475353e-02	1.340953e-01	0	0	5.024242e+01	1.858360e+02	PTN
GO_Biological_Process_2023	Regulation Of Macrophage Apoptotic Process (GO:2000109)	1/5	2.475353e-02	1.340953e-01	0	0	5.024242e+01	1.858360e+02	MEF2C
GO_Biological_Process_2023	Regulation Of Macrophage Proliferation (GO:0120040)	1/5	2.475353e-02	1.340953e-01	0	0	5.024242e+01	1.858360e+02	MAPK1
GO_Biological_Process_2023	Nephron Tubule Development (GO:0072080)	1/5	2.475353e-02	1.340953e-01	0	0	5.024242e+01	1.858360e+02	MEF2C
GO_Biological_Process_2023	Neurotransmitter Loading Into Synaptic Vesicle (GO:0098700)	1/5	2.475353e-02	1.340953e-01	0	0	5.024242e+01	1.858360e+02	SLC17A7
GO_Biological_Process_2023	Cell Junction Disassembly (GO:0150146)	1/5	2.475353e-02	1.340953e-01	0	0	5.024242e+01	1.858360e+02	CX3CL1
