Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
GO_Biological_Process_2023	Mitochondrial ATP Synthesis Coupled Electron Transport (GO:0042775)	5/70	2.643098e-05	1.040324e-03	0	0	1.606073e+01	1.692957e+02	COX8A;NDUFA4;COX4I1;COX6A1;COX6C
GO_Biological_Process_2023	Vesicle-Mediated Transport (GO:0016192)	10/411	4.018301e-05	1.520772e-03	0	0	5.402882e+00	5.468833e+01	APP;SNAP25;RAB3A;STXBP1;KIF5A;AP2M1;DCLK1;DNM1;VAMP2;NCALD
GO_Biological_Process_2023	Axonogenesis (GO:0007409)	7/188	4.442920e-05	1.619198e-03	0	0	8.200143e+00	8.217866e+01	APP;HSP90AA1;RAB3A;HSP90AB1;KIF5A;CCK;APBB1
GO_Biological_Process_2023	Regulation Of Protein Dephosphorylation (GO:0035304)	4/40	4.682564e-05	1.645587e-03	0	0	2.299074e+01	2.291965e+02	DYNLL1;CALM1;CALM2;PPIA
GO_Biological_Process_2023	Endoplasmic Reticulum Tubular Network Organization (GO:0071786)	3/16	6.478178e-05	2.104557e-03	0	0	4.731245e+01	4.563043e+02	RTN3;RTN1;RTN4
GO_Biological_Process_2023	Negative Regulation Of Amyloid-Beta Formation (GO:1902430)	3/16	6.478178e-05	2.104557e-03	0	0	4.731245e+01	4.563043e+02	RTN3;RTN1;RTN4
GO_Biological_Process_2023	Cellular Respiration (GO:0045333)	5/85	6.751701e-05	2.104557e-03	0	0	1.303947e+01	1.252198e+02	COX8A;NDUFA4;COX4I1;COX6A1;COX6C
GO_Biological_Process_2023	Chemical Synaptic Transmission (GO:0007268)	8/273	6.844089e-05	2.104557e-03	0	0	6.442986e+00	6.178527e+01	SNAP25;SYT1;STXBP1;KIF5A;SLC1A2;SLC17A7;SYN1;SNCA
GO_Biological_Process_2023	Positive Regulation Of Phosphoprotein Phosphatase Activity (GO:0032516)	3/18	9.371291e-05	2.712162e-03	0	0	4.100000e+01	3.802863e+02	HSP90AB1;CALM1;CALM2
GO_Biological_Process_2023	Negative Regulation Of Amyloid Precursor Protein Catabolic Process (GO:1902992)	3/18	9.371291e-05	2.712162e-03	0	0	4.100000e+01	3.802863e+02	RTN3;RTN1;RTN4
GO_Biological_Process_2023	Negative Regulation Of Calcium Ion Transmembrane Transport (GO:1903170)	3/19	1.108806e-04	3.117330e-03	0	0	3.843557e+01	3.500349e+02	PPP3CA;PPP3R1;CALM2
GO_Biological_Process_2023	Axon Development (GO:0061564)	5/99	1.393175e-04	3.808013e-03	0	0	1.108959e+01	9.846171e+01	APP;RAB3A;CCK;APBB1;RTN4
GO_Biological_Process_2023	Regulation Of Exocytosis (GO:0017157)	4/54	1.535841e-04	4.084506e-03	0	0	1.654167e+01	1.452567e+02	RAB3A;SYT1;VAMP2;SNCA
GO_Biological_Process_2023	Positive Regulation Of Phosphatase Activity (GO:0010922)	3/22	1.743100e-04	4.513711e-03	0	0	3.236191e+01	2.800818e+02	HSP90AB1;CALM1;CALM2
GO_Biological_Process_2023	Generation Of Neurons (GO:0048699)	6/172	2.266155e-04	5.717683e-03	0	0	7.588054e+00	6.368089e+01	GPM6A;RTN3;RTN1;CCK;RTN4;ITM2C
GO_Biological_Process_2023	Axo-Dendritic Transport (GO:0008088)	2/5	2.450872e-04	5.882092e-03	0	0	1.353537e+02	1.125317e+03	APP;HSPA8
GO_Biological_Process_2023	Positive Regulation Of Tau-Protein Kinase Activity (GO:1902949)	2/5	2.450872e-04	5.882092e-03	0	0	1.353537e+02	1.125317e+03	HSP90AA1;HSP90AB1
GO_Biological_Process_2023	Calcium-Ion Regulated Exocytosis (GO:0017156)	3/26	2.900494e-04	6.641865e-03	0	0	2.672837e+01	2.177149e+02	RAB3A;SYT1;VAMP2
GO_Biological_Process_2023	Regulation Of Secretion By Cell (GO:1903530)	4/64	2.969940e-04	6.641865e-03	0	0	1.377778e+01	1.119003e+02	RAB3A;SYT1;SYN1;VAMP2
GO_Biological_Process_2023	Response To Metal Ion (GO:0010038)	4/64	2.969940e-04	6.641865e-03	0	0	1.377778e+01	1.119003e+02	PPP3CA;CALM1;CALM2;SNCA
GO_Biological_Process_2023	Negative Regulation Of Cation Channel Activity (GO:2001258)	3/28	3.628214e-04	7.933694e-03	0	0	2.458763e+01	1.947734e+02	PPP3CA;PPP3R1;CALM2
GO_Biological_Process_2023	Modulation Of Chemical Synaptic Transmission (GO:0050804)	5/123	3.829529e-04	8.191863e-03	0	0	8.823372e+00	6.941875e+01	APP;PPP3CA;SYT1;CLSTN1;SYN1
GO_Biological_Process_2023	Neuron Projection Development (GO:0031175)	6/192	4.084860e-04	8.552133e-03	0	0	6.765271e+00	5.278977e+01	APP;GPM6A;UBB;STMN1;STMN3;DCLK1
GO_Biological_Process_2023	Positive Regulation Of Secretion By Cell (GO:1903532)	4/73	4.915839e-04	9.865715e-03	0	0	1.197524e+01	9.122593e+01	RAB3A;APBB1;PPIA;SNCA
GO_Biological_Process_2023	Anterograde Trans-Synaptic Signaling (GO:0098916)	6/199	4.937900e-04	9.865715e-03	0	0	6.517584e+00	4.962097e+01	SNAP25;SYT1;KIF5A;SLC1A2;SYN1;SNCA
GO_Biological_Process_2023	Regulation Of Chaperone-Mediated Autophagy (GO:1904714)	2/7	5.113328e-04	9.865715e-03	0	0	8.120408e+01	6.154043e+02	EEF1A2;SNCA
GO_Biological_Process_2023	Positive Regulation Of Ryanodine-Sensitive Calcium-Release Channel Activity (GO:0060316)	2/7	5.113328e-04	9.865715e-03	0	0	8.120408e+01	6.154043e+02	CALM1;CALM2
GO_Biological_Process_2023	Regulation Of Transmembrane Transport (GO:0034762)	3/32	5.414211e-04	1.005204e-02	0	0	2.119197e+01	1.593914e+02	PRKCB;ACTB;SNCA
GO_Biological_Process_2023	Gluconeogenesis (GO:0006094)	3/32	5.414211e-04	1.005204e-02	0	0	2.119197e+01	1.593914e+02	TPI1;MDH1;ENO2
GO_Biological_Process_2023	Positive Regulation Of Release Of Sequestered Calcium Ion Into Cytosol (GO:0051281)	3/33	5.934099e-04	1.039149e-02	0	0	2.048454e+01	1.521924e+02	CALM1;CALM2;SNCA
GO_Biological_Process_2023	Regulation Of Amyloid-Beta Formation (GO:1902003)	3/33	5.934099e-04	1.039149e-02	0	0	2.048454e+01	1.521924e+02	RTN3;RTN1;RTN4
GO_Biological_Process_2023	Cell Morphogenesis Involved In Neuron Differentiation (GO:0048667)	4/77	6.019463e-04	1.039149e-02	0	0	1.131678e+01	8.391780e+01	APP;RAB3A;CCK;APBB1
GO_Biological_Process_2023	Positive Regulation Of Synaptic Transmission (GO:0050806)	4/77	6.019463e-04	1.039149e-02	0	0	1.131678e+01	8.391780e+01	APP;SYT1;CLSTN1;VAMP2
GO_Biological_Process_2023	Negative Regulation Of Ras Protein Signal Transduction (GO:0046580)	3/34	6.484839e-04	1.086576e-02	0	0	1.982275e+01	1.455163e+02	STMN1;STMN3;DYNLL1
GO_Biological_Process_2023	Regulation Of Vesicle Fusion (GO:0031338)	2/8	6.795552e-04	1.086576e-02	0	0	6.766667e+01	4.935655e+02	RAB3A;STXBP1
GO_Biological_Process_2023	Positive Regulation Of Calcium Ion Import Across Plasma Membrane (GO:1905665)	2/8	6.795552e-04	1.086576e-02	0	0	6.766667e+01	4.935655e+02	PPP3CA;PPP3R1
GO_Biological_Process_2023	Sequestering Of Actin Monomers (GO:0042989)	2/8	6.795552e-04	1.086576e-02	0	0	6.766667e+01	4.935655e+02	TMSB4X;TMSB10
GO_Biological_Process_2023	Regulation Of Regulated Secretory Pathway (GO:1903305)	3/35	7.067159e-04	1.086576e-02	0	0	1.920232e+01	1.393106e+02	RAB3A;SYT1;SYN1
GO_Biological_Process_2023	Platelet Aggregation (GO:0070527)	3/35	7.067159e-04	1.086576e-02	0	0	1.920232e+01	1.393106e+02	STXBP1;PPIA;ACTG1
GO_Biological_Process_2023	Hexose Biosynthetic Process (GO:0019319)	3/35	7.067159e-04	1.086576e-02	0	0	1.920232e+01	1.393106e+02	TPI1;MDH1;ENO2
GO_Biological_Process_2023	Regulation Of Apoptotic Process (GO:0042981)	11/705	7.926125e-04	1.199893e-02	0	0	3.420425e+00	2.442244e+01	OLFM1;HSP90AA1;UBB;CFL1;APBB1;PPIA;YWHAZ;ACTB;RTN4;PTMS;SNCA
GO_Biological_Process_2023	Positive Regulation Of Protein Kinase Activity (GO:0045860)	5/145	8.098793e-04	1.205309e-02	0	0	7.428571e+00	5.288122e+01	HSP90AA1;HSP90AB1;CALM1;CALM2;SNCA
GO_Biological_Process_2023	Regulation Of Phosphoprotein Phosphatase Activity (GO:0043666)	3/37	8.329374e-04	1.205309e-02	0	0	1.807095e+01	1.281330e+02	HSP90AB1;CALM1;CALM2
GO_Biological_Process_2023	Positive Regulation Of Signaling (GO:0023056)	3/37	8.329374e-04	1.205309e-02	0	0	1.807095e+01	1.281330e+02	SYT1;CLSTN1;SNCA
GO_Biological_Process_2023	Regulation Of Tau-Protein Kinase Activity (GO:1902947)	2/9	8.708672e-04	1.224190e-02	0	0	5.799708e+01	4.086487e+02	HSP90AA1;HSP90AB1
GO_Biological_Process_2023	Regulation Of Transmembrane Transporter Activity (GO:0022898)	2/9	8.708672e-04	1.224190e-02	0	0	5.799708e+01	4.086487e+02	ACTB;SNCA
GO_Biological_Process_2023	Negative Regulation Of Protein Phosphorylation (GO:0001933)	5/149	9.152048e-04	1.268396e-02	0	0	7.220760e+00	5.051906e+01	CAMK2N1;CALM1;PPIA;CALM2;SNCA
GO_Biological_Process_2023	Positive Regulation Of Protein Modification Process (GO:0031401)	6/225	9.380751e-04	1.282036e-02	0	0	5.736229e+00	3.999115e+01	APP;HSP90AA1;CALM1;DYNLL1;PPIA;CALM2
GO_Biological_Process_2023	Positive Regulation Of Peptidyl-Serine Phosphorylation (GO:0033138)	4/89	1.037518e-03	1.398517e-02	0	0	9.713235e+00	6.673890e+01	APP;HSP90AA1;HSP90AB1;SNCA
GO_Biological_Process_2023	calcineurin-NFAT Signaling Cascade (GO:0033173)	2/10	1.085038e-03	1.423570e-02	0	0	5.074490e+01	3.463918e+02	PPP3CA;PPP3R1
GO_Biological_Process_2023	Regulation Of Calcium Ion Import Across Plasma Membrane (GO:1905664)	2/10	1.085038e-03	1.423570e-02	0	0	5.074490e+01	3.463918e+02	PPP3CA;PPP3R1
GO_Biological_Process_2023	Positive Regulation Of Calcium Ion Transmembrane Transport (GO:1904427)	3/42	1.208591e-03	1.541519e-02	0	0	1.575020e+01	1.058146e+02	PPP3CA;PPP3R1;SNCA
GO_Biological_Process_2023	Regulation Of Peptidyl-Serine Phosphorylation (GO:0033135)	4/93	1.221936e-03	1.541519e-02	0	0	9.274813e+00	6.220913e+01	APP;HSP90AA1;HSP90AB1;SNCA
GO_Biological_Process_2023	Negative Regulation Of Amide Metabolic Process (GO:0034249)	4/93	1.221936e-03	1.541519e-02	0	0	9.274813e+00	6.220913e+01	RTN3;RTN1;GAPDH;RTN4
GO_Biological_Process_2023	Negative Regulation Of Microtubule Polymerization (GO:0031115)	2/11	1.321840e-03	1.605791e-02	0	0	4.510431e+01	2.989843e+02	STMN1;SNCA
GO_Biological_Process_2023	Calcineurin-Mediated Signaling (GO:0097720)	2/11	1.321840e-03	1.605791e-02	0	0	4.510431e+01	2.989843e+02	PPP3CA;PPP3R1
GO_Biological_Process_2023	Central Nervous System Neuron Axonogenesis (GO:0021955)	2/11	1.321840e-03	1.605791e-02	0	0	4.510431e+01	2.989843e+02	HSP90AA1;HSP90AB1
GO_Biological_Process_2023	Regulation Of Transport (GO:0051049)	3/44	1.384259e-03	1.641097e-02	0	0	1.498039e+01	9.860976e+01	VAMP2;ACTG1;SNCA
GO_Biological_Process_2023	Response To Unfolded Protein (GO:0006986)	3/44	1.384259e-03	1.641097e-02	0	0	1.498039e+01	9.860976e+01	HSPA8;HSP90AA1;HSP90AB1
GO_Biological_Process_2023	Homotypic Cell-Cell Adhesion (GO:0034109)	3/46	1.575186e-03	1.748032e-02	0	0	1.428219e+01	9.216840e+01	STXBP1;PPIA;ACTG1
GO_Biological_Process_2023	Negative Regulation Of Voltage-Gated Calcium Channel Activity (GO:1901386)	2/12	1.581045e-03	1.748032e-02	0	0	4.059184e+01	2.618039e+02	PPP3CA;PPP3R1
GO_Biological_Process_2023	Detection Of Calcium Ion (GO:0005513)	2/12	1.581045e-03	1.748032e-02	0	0	4.059184e+01	2.618039e+02	SYT1;CALM2
GO_Biological_Process_2023	Positive Regulation Of Voltage-Gated Calcium Channel Activity (GO:1901387)	2/12	1.581045e-03	1.748032e-02	0	0	4.059184e+01	2.618039e+02	PPP3CA;PPP3R1
GO_Biological_Process_2023	Regulation Of SNARE Complex Assembly (GO:0035542)	2/12	1.581045e-03	1.748032e-02	0	0	4.059184e+01	2.618039e+02	STXBP1;SNCA
GO_Biological_Process_2023	Regulation Of Cell Communication By Electrical Coupling (GO:0010649)	2/12	1.581045e-03	1.748032e-02	0	0	4.059184e+01	2.618039e+02	CALM1;CALM2
GO_Biological_Process_2023	Cellular Component Assembly (GO:0022607)	6/260	1.960193e-03	2.139689e-02	0	0	4.937008e+00	3.078082e+01	RTN3;RTN1;YWHAZ;AP2M1;RTN4;VAMP2
GO_Biological_Process_2023	Response To Calcium Ion (GO:0051592)	4/106	1.978778e-03	2.139689e-02	0	0	8.087418e+00	5.034641e+01	PPP3CA;SYT1;CALM1;CALM2
GO_Biological_Process_2023	Plasma Membrane Bounded Cell Projection Morphogenesis (GO:0120039)	3/50	2.004676e-03	2.144132e-02	0	0	1.306405e+01	8.115744e+01	GPM6A;UBB;DCLK1
GO_Biological_Process_2023	Regulation Of Release Of Sequestered Calcium Ion Into Cytosol (GO:0051279)	3/51	2.122296e-03	2.219909e-02	0	0	1.279124e+01	7.873335e+01	CALM1;CALM2;SNCA
GO_Biological_Process_2023	Receptor Internalization (GO:0031623)	3/51	2.122296e-03	2.219909e-02	0	0	1.279124e+01	7.873335e+01	AP2M1;DNM1;SNCA
GO_Biological_Process_2023	L-glutamate Transmembrane Transport (GO:0015813)	2/14	2.165765e-03	2.219909e-02	0	0	3.382313e+01	2.075043e+02	SLC1A2;SLC17A7
GO_Biological_Process_2023	Negative Regulation Of Peptidyl-Threonine Phosphorylation (GO:0010801)	2/14	2.165765e-03	2.219909e-02	0	0	3.382313e+01	2.075043e+02	CALM1;CALM2
GO_Biological_Process_2023	Regulation Of Protein Serine/Threonine Kinase Activity (GO:0071900)	4/112	2.418235e-03	2.453138e-02	0	0	7.635802e+00	4.600355e+01	CALM1;CALM2;ACTB;SNCA
GO_Biological_Process_2023	L-glutamate Import (GO:0051938)	2/15	2.490834e-03	2.501001e-02	0	0	3.121978e+01	1.871669e+02	SLC1A2;SLC17A7
GO_Biological_Process_2023	Regulation Of Cation Channel Activity (GO:2001257)	3/56	2.774493e-03	2.754566e-02	0	0	1.158160e+01	6.818420e+01	CALM1;CALM2;VAMP2
GO_Biological_Process_2023	Positive Regulation Of Protein Serine/Threonine Kinase Activity (GO:0071902)	4/117	2.832352e-03	2.754566e-02	0	0	7.296091e+00	4.280360e+01	DIRAS2;CALM1;CALM2;SNCA
GO_Biological_Process_2023	Regulation Of Cardiac Muscle Contraction By Regulation Of The Release Of Sequestered Calcium Ion (GO:0010881)	2/16	2.837415e-03	2.754566e-02	0	0	2.898834e+01	1.700126e+02	CALM1;CALM2
GO_Biological_Process_2023	Positive Regulation Of Protein Phosphorylation (GO:0001934)	7/377	2.855343e-03	2.754566e-02	0	0	3.972973e+00	2.327591e+01	APP;HSP90AA1;HSP90AB1;CALM1;PPIA;CALM2;SNCA
GO_Biological_Process_2023	Central Nervous System Development (GO:0007417)	6/283	2.988578e-03	2.855108e-02	0	0	4.521776e+00	2.628489e+01	APP;RTN3;RTN1;HPCAL4;RTN4;DCLK1
GO_Biological_Process_2023	Central Nervous System Neuron Development (GO:0021954)	2/17	3.205288e-03	2.960131e-02	0	0	2.705442e+01	1.553723e+02	HSP90AA1;HSP90AB1
GO_Biological_Process_2023	Microtubule Depolymerization (GO:0007019)	2/17	3.205288e-03	2.960131e-02	0	0	2.705442e+01	1.553723e+02	STMN1;STMN3
GO_Biological_Process_2023	Negative Regulation Of Rho Protein Signal Transduction (GO:0035024)	2/17	3.205288e-03	2.960131e-02	0	0	2.705442e+01	1.553723e+02	STMN1;DYNLL1
GO_Biological_Process_2023	Glucose Metabolic Process (GO:0006006)	3/59	3.218842e-03	2.960131e-02	0	0	1.095950e+01	6.289365e+01	TPI1;MDH1;ENO2
GO_Biological_Process_2023	Negative Regulation Of Kinase Activity (GO:0033673)	3/62	3.704472e-03	3.375186e-02	0	0	1.040066e+01	5.822515e+01	CAMK2N1;PPIA;SNCA
GO_Biological_Process_2023	RNA-templated DNA Biosynthetic Process (GO:0006278)	2/19	4.004046e-03	3.486709e-02	0	0	2.386915e+01	1.317684e+02	HSP90AA1;HSP90AB1
GO_Biological_Process_2023	Positive Regulation Of calcineurin-NFAT Signaling Cascade (GO:0070886)	2/19	4.004046e-03	3.486709e-02	0	0	2.386915e+01	1.317684e+02	PPP3CA;PPP3R1
GO_Biological_Process_2023	Positive Regulation Of Calcineurin-Mediated Signaling (GO:0106058)	2/19	4.004046e-03	3.486709e-02	0	0	2.386915e+01	1.317684e+02	PPP3CA;PPP3R1
GO_Biological_Process_2023	Telomere Maintenance Via Telomerase (GO:0007004)	2/19	4.004046e-03	3.486709e-02	0	0	2.386915e+01	1.317684e+02	HSP90AA1;HSP90AB1
GO_Biological_Process_2023	Inositol Phosphate-Mediated Signaling (GO:0048016)	2/19	4.004046e-03	3.486709e-02	0	0	2.386915e+01	1.317684e+02	PPP3CA;PPP3R1
GO_Biological_Process_2023	Plasma Membrane Bounded Cell Projection Organization (GO:0120036)	4/132	4.361142e-03	3.761679e-02	0	0	6.436198e+00	3.498087e+01	APP;GPM6A;STMN1;STMN3
GO_Biological_Process_2023	Microglial Cell Activation (GO:0001774)	2/20	4.434500e-03	3.761679e-02	0	0	2.254195e+01	1.221400e+02	APP;SNCA
GO_Biological_Process_2023	Regulation Of Cardiac Muscle Contraction By Calcium Ion Signaling (GO:0010882)	2/20	4.434500e-03	3.761679e-02	0	0	2.254195e+01	1.221400e+02	CALM1;CALM2
GO_Biological_Process_2023	Positive Regulation Of Intracellular Signal Transduction (GO:1902533)	8/525	4.821904e-03	4.039682e-02	0	0	3.260113e+00	1.739135e+01	RPS15;APP;HSP90AA1;HSP90AB1;PRKCB;PPIA;GAPDH;RTN4
GO_Biological_Process_2023	Chaperone-Mediated Protein Complex Assembly (GO:0051131)	2/21	4.885387e-03	4.039682e-02	0	0	2.135446e+01	1.136379e+02	HSP90AA1;HSP90AB1
GO_Biological_Process_2023	Positive Regulation Of Signal Transduction By P53 Class Mediator (GO:1901798)	2/21	4.885387e-03	4.039682e-02	0	0	2.135446e+01	1.136379e+02	RPS15;UBB
GO_Biological_Process_2023	Regulation Of Monoatomic Ion Transmembrane Transporter Activity (GO:0032412)	3/69	5.004401e-03	4.103609e-02	0	0	9.294283e+00	4.923588e+01	APP;FXYD7;YWHAH
GO_Biological_Process_2023	Supramolecular Fiber Organization (GO:0097435)	6/316	5.109019e-03	4.154772e-02	0	0	4.033631e+00	2.128445e+01	APP;HSP90AB1;STMN1;STMN3;ALDOA;SNCA
GO_Biological_Process_2023	Positive Regulation Of Protein Transport (GO:0051222)	3/70	5.209724e-03	4.183169e-02	0	0	9.155101e+00	4.813046e+01	APBB1;PPIA;VAMP2
GO_Biological_Process_2023	Regulation Of Dopamine Secretion (GO:0014059)	2/22	5.356497e-03	4.183169e-02	0	0	2.028571e+01	1.060830e+02	SYT1;SNCA
GO_Biological_Process_2023	Regulation Of Release Of Sequestered Calcium Ion Into Cytosol By Sarcoplasmic Reticulum (GO:0010880)	2/22	5.356497e-03	4.183169e-02	0	0	2.028571e+01	1.060830e+02	CALM1;CALM2
GO_Biological_Process_2023	Positive Regulation Of Protein Autophosphorylation (GO:0031954)	2/22	5.356497e-03	4.183169e-02	0	0	2.028571e+01	1.060830e+02	CALM1;CALM2
GO_Biological_Process_2023	Negative Regulation Of G Protein-Coupled Receptor Signaling Pathway (GO:0045744)	2/22	5.356497e-03	4.183169e-02	0	0	2.028571e+01	1.060830e+02	STMN1;SNCA
GO_Biological_Process_2023	Negative Regulation Of Supramolecular Fiber Organization (GO:1902904)	3/71	5.420056e-03	4.199477e-02	0	0	9.020012e+00	4.706326e+01	HSPA8;STMN1;SNCA
GO_Biological_Process_2023	Apoptotic Process (GO:0006915)	5/228	5.773827e-03	4.426198e-02	0	0	4.644088e+00	2.393758e+01	APP;DYNLL1;PPIA;GAPDH;RTN4
GO_Biological_Process_2023	Axon Extension (GO:0048675)	2/23	5.847620e-03	4.426198e-02	0	0	1.931876e+01	9.933165e+01	HSP90AA1;HSP90AB1
GO_Biological_Process_2023	Negative Regulation Of Actin Filament Polymerization (GO:0030837)	2/23	5.847620e-03	4.426198e-02	0	0	1.931876e+01	9.933165e+01	TMSB4X;TMSB10
GO_Biological_Process_2023	Nervous System Development (GO:0007399)	7/433	6.053071e-03	4.546734e-02	0	0	3.440810e+00	1.757287e+01	APP;OLFM1;GPM6A;STMN3;HPCAL4;DCLK1;NRGN
GO_Biological_Process_2023	Protein-Containing Complex Assembly (GO:0065003)	6/328	6.102934e-03	4.549460e-02	0	0	3.880930e+00	1.978881e+01	HSP90AA1;HSP90AB1;STXBP1;AP2M1;VAMP2;SNCA
GO_Biological_Process_2023	Regulation Of Stress Fiber Assembly (GO:0051492)	3/75	6.312137e-03	4.634675e-02	0	0	8.517182e+00	4.314192e+01	STMN1;DYNLL1;ACTG1
GO_Biological_Process_2023	Regulation Of Ryanodine-Sensitive Calcium-Release Channel Activity (GO:0060314)	2/24	6.358547e-03	4.634675e-02	0	0	1.843970e+01	9.326719e+01	CALM1;CALM2
GO_Biological_Process_2023	Positive Regulation Of Peptidyl-Threonine Phosphorylation (GO:0010800)	2/24	6.358547e-03	4.634675e-02	0	0	1.843970e+01	9.326719e+01	CALM1;CALM2
GO_Biological_Process_2023	Neuron Development (GO:0048666)	4/150	6.831782e-03	4.942995e-02	0	0	5.637557e+00	2.810982e+01	APP;GPM6A;STMN1;STMN3
GO_Biological_Process_2023	Negative Regulation Of Stress Fiber Assembly (GO:0051497)	2/25	6.889074e-03	4.948065e-02	0	0	1.763709e+01	8.779423e+01	STMN1;DYNLL1
