Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes,cluster
GO_Biological_Process_2023,Glutamate Catabolic Process (GO:0006538),3/5,1.2040164998000132e-06,0.0007693665433722084,0,0,307.70103092783506,4193.9181292988405,GAD1;GAD2;GLUL,3
GO_Biological_Process_2023,Aerobic Electron Transport Chain (GO:0019646),5/68,2.2945022602053887e-05,0.0056297996963379,0,0,16.572263993316625,177.03171073408737,NDUFB8;COX4I1;COX5B;COX5A;UQCRH,3
GO_Biological_Process_2023,Mitochondrial ATP Synthesis Coupled Electron Transport (GO:0042775),5/70,2.643098448984932e-05,0.0056297996963379,0,0,16.060728744939272,169.2957173934253,NDUFB8;COX4I1;COX5B;COX5A;UQCRH,3
GO_Biological_Process_2023,Energy Derivation By Oxidation Of Organic Compounds (GO:0015980),4/43,6.250942361496206e-05,0.0071905611602494,0,0,21.219017094017094,205.40418572151407,COX4I1;COX5B;COX5A;UQCRH,3
GO_Biological_Process_2023,"Mitochondrial Electron Transport, Cytochrome C To Oxygen (GO:0006123)",3/16,6.478177589668101e-05,0.0071905611602494,0,0,47.312450436161775,456.30427675438654,COX4I1;COX5B;COX5A,3
GO_Biological_Process_2023,Cellular Respiration (GO:0045333),5/85,6.751700619952517e-05,0.0071905611602494,0,0,13.039473684210526,125.2197745880067,NDUFB8;COX4I1;COX5B;COX5A;UQCRH,3
GO_Biological_Process_2023,Myelination (GO:0042552),4/48,9.668983486698464e-05,0.0088264006400004,0,0,18.803030303030305,173.81525501714066,PLLP;PLP1;MAL;BCAS1,3
GO_Biological_Process_2023,Gamma-Aminobutyric Acid Metabolic Process (GO:0009448),2/5,0.0002450871709985121,0.0195763377835061,0,0,135.35374149659864,1125.3170126751409,GAD1;GAD2,3
GO_Biological_Process_2023,Intermediate Filament Bundle Assembly (GO:0045110),2/7,0.0005113327792346296,0.0363046273256587,0,0,81.20408163265306,615.4043164173056,NEFL;NEFM,3
GO_Biological_Process_2023,Sodium Ion Transmembrane Transport (GO:0035725),4/82,0.0007633074945828872,0.0487753489038464,0,0,10.588675213675211,76.00391815281573,ATP1A3;SLC6A11;ATP1A2;HCN2,3
GO_Biological_Process_2023,Neuron Projection Extension (GO:1990138),3/39,0.0009726294551664332,0.0551635283071711,0,0,17.06529209621993,118.35645919802704,HSP90AA1;IMPACT;S100B,3
GO_Biological_Process_2023,Synaptic Vesicle Exocytosis (GO:0016079),3/41,0.0011263274602029,0.0551635283071711,0,0,16.16549104720564,109.74417204757296,SYT2;SYT11;CPLX1,3
GO_Biological_Process_2023,Substantia Nigra Development (GO:0021762),3/42,0.0012085906045389,0.0551635283071711,0,0,15.750198255352895,105.81456304852416,CNP;PLP1;NDRG2,3
GO_Biological_Process_2023,Potassium Ion Import Across Plasma Membrane (GO:1990573),3/42,0.0012085906045389,0.0551635283071711,0,0,15.750198255352895,105.81456304852416,ATP1A3;ATP1A2;HCN2,3
GO_Biological_Process_2023,Sodium Ion Export Across Plasma Membrane (GO:0036376),2/12,0.0015810451022911,0.0673525213576046,0,0,40.59183673469388,261.8039188938469,ATP1A3;ATP1A2,3
GO_Biological_Process_2023,Intracellular Potassium Ion Homeostasis (GO:0030007),2/13,0.0018624280503563,0.0743807202611077,0,0,36.89981447124304,231.94759321375395,ATP1A3;ATP1A2,3
GO_Biological_Process_2023,Calcium Ion-Regulated Exocytosis Of Neurotransmitter (GO:0048791),2/14,0.0021657651600423,0.0814072904274728,0,0,33.82312925170068,207.5042741698455,SYT2;SYT11,3
GO_Biological_Process_2023,Glutamine Family Amino Acid Catabolic Process (GO:0009065),2/15,0.0024908343052083,0.0824140081714292,0,0,31.21978021978022,187.16687708215863,GAD1;GLUL,3
GO_Biological_Process_2023,Chemical Synaptic Transmission (GO:0007268),6/273,0.002501234734145,0.0824140081714292,0,0,4.693521396127181,28.11874951779666,CNP;SLC32A1;GAD1;PLP1;GAD2;CPLX1,3
GO_Biological_Process_2023,Cell Communication By Electrical Coupling Involved In Cardiac Conduction (GO:0086064),2/16,0.0028374149918175,0.0824140081714292,0,0,28.988338192419825,170.01259891772904,ATP1A3;ATP1A2,3
GO_Biological_Process_2023,Membrane Depolarization During Cardiac Muscle Cell Action Potential (GO:0086012),2/16,0.0028374149918175,0.0824140081714292,0,0,28.988338192419825,170.01259891772904,ATP1A2;HCN2,3
GO_Biological_Process_2023,Dicarboxylic Acid Catabolic Process (GO:0043649),2/16,0.0028374149918175,0.0824140081714292,0,0,28.988338192419825,170.01259891772904,GAD1;GLUL,3
GO_Biological_Process_2023,Inorganic Cation Transmembrane Transport (GO:0098662),6/284,0.0030409558504942,0.0844856864550345,0,0,4.505280881677637,26.110731038289064,KCNC1;ATP1A3;SLC6A11;ATP1A2;HCN2;RHD,3
GO_Biological_Process_2023,Anterograde Trans-Synaptic Signaling (GO:0098916),5/199,0.0032534014399461,0.0866218133385661,0,0,5.346174715138361,30.623178707591325,CNP;GAD1;PLP1;GAD2;CPLX1,3
GO_Biological_Process_2023,Intracellular Sodium Ion Homeostasis (GO:0006883),2/18,0.003594237117374,0.0918687007200815,0,0,25.362244897959183,142.7494556250508,ATP1A3;ATP1A2,3
GO_Biological_Process_2023,Dopaminergic Neuron Differentiation (GO:0071542),2/19,0.0040040456388033,0.0984071216613589,0,0,23.869147659063625,131.7684366549516,FOXA1;LMX1B,3
GO_Biological_Process_2023,Glutamate Metabolic Process (GO:0006536),2/20,0.004434499847536,0.1049498297250198,0,0,22.54195011337869,122.13995997533476,GAD1;GLUL,3
GO_Biological_Process_2023,Potassium Ion Transmembrane Transport (GO:0071805),4/137,0.0049739964840798,0.1135137054759655,0,0,6.192669172932331,32.84301689755327,KCNC1;ATP1A3;ATP1A2;HCN2,3
GO_Biological_Process_2023,Regulation Of Dopamine Secretion (GO:0014059),2/22,0.0053564969577325,0.1180276398617627,0,0,20.285714285714285,106.08302856731788,SYT2;SYT11,3
GO_Biological_Process_2023,Potassium Ion Homeostasis (GO:0055075),2/23,0.0058476195920622,0.1245542973109264,0,0,19.318756073858115,99.33164622370634,ATP1A3;ATP1A2,3
GO_Biological_Process_2023,Cellular Response To Steroid Hormone Stimulus (GO:0071383),2/25,0.0068890740028299,0.137566196494011,0,0,17.637089618456077,87.79423275712823,ATP1A3;ATP1A2,3
GO_Biological_Process_2023,Sodium Ion Homeostasis (GO:0055078),2/25,0.0068890740028299,0.137566196494011,0,0,17.637089618456077,87.79423275712823,ATP1A3;ATP1A2,3
GO_Biological_Process_2023,Calcium-Ion Regulated Exocytosis (GO:0017156),2/26,0.0074389947886241,0.1398093432332588,0,0,16.901360544217688,82.83389842043363,SYT2;SYT11,3
GO_Biological_Process_2023,Organelle Membrane Fusion (GO:0090174),2/26,0.0074389947886241,0.1398093432332588,0,0,16.901360544217688,82.83389842043363,SYT11;VAMP1,3
GO_Biological_Process_2023,Regulation Of Catecholamine Secretion (GO:0050433),2/27,0.0080081065105895,0.1462051445790493,0,0,16.224489795918366,78.32049478663112,SYT2;SYT11,3
GO_Biological_Process_2023,Regulation Of Calcium Ion-Dependent Exocytosis (GO:0017158),2/28,0.008596207471144,0.1525826826128062,0,0,15.599686028257455,74.19887958363982,SYT2;SYT11,3
GO_Biological_Process_2023,Cardiac Muscle Cell Action Potential (GO:0086001),2/29,0.0092030974751143,0.1547573496473177,0,0,15.02116402116402,70.4224490277819,ATP1A2;HCN2,3
GO_Biological_Process_2023,Response To Steroid Hormone (GO:0048545),2/29,0.0092030974751143,0.1547573496473177,0,0,15.02116402116402,70.4224490277819,ATP1A3;ATP1A2,3
GO_Biological_Process_2023,Regulation Of Endothelial Cell Migration (GO:0010594),3/88,0.0097909960306668,0.1604217041947716,0,0,7.209824135839903,33.35475235562723,SPARC;GLUL;AGT,3
GO_Biological_Process_2023,Sodium Ion Transport (GO:0006814),3/89,0.0100963507773187,0.1612892036676666,0,0,7.1256293454807,32.74640846917216,SLC6A11;ATP1A2;HCN2,3
GO_Biological_Process_2023,Regulation Of Regulated Secretory Pathway (GO:1903305),2/35,0.0132279832722483,0.1957245021689272,0,0,12.286332714904145,53.14355844722063,SYT2;SYT11,3
GO_Biological_Process_2023,Platelet Aggregation (GO:0070527),2/35,0.0132279832722483,0.1957245021689272,0,0,12.286332714904145,53.14355844722063,CSRP1;GNAS,3
GO_Biological_Process_2023,Axon Development (GO:0061564),3/99,0.0134550429542985,0.1957245021689272,0,0,6.380154639175258,27.48826655672556,PLP1;OLIG1;S100B,3
GO_Biological_Process_2023,Monoatomic Cation Transmembrane Transport (GO:0098655),5/281,0.0134771175202391,0.1957245021689272,0,0,3.7421815408085433,16.116685369971666,KCNC1;ATP1A3;SLC6A11;ATP1A2;HCN2,3
GO_Biological_Process_2023,Blood Vessel Diameter Maintenance (GO:0097746),2/36,0.0139609152364795,0.1978128429967966,0,0,11.92436974789916,50.93486932982207,NPPB;AGT,3
GO_Biological_Process_2023,Synaptic Vesicle Cycle (GO:0099504),2/37,0.0147110875878218,0.1978128429967966,0,0,11.583090379008746,48.87083992538764,SLC32A1;CPLX1,3
GO_Biological_Process_2023,Inorganic Cation Import Across Plasma Membrane (GO:0098659),3/103,0.0149559054974684,0.1978128429967966,0,0,6.123711340206185,25.73580958877293,ATP1A3;ATP1A2;HCN2,3
GO_Biological_Process_2023,Intracellular Monoatomic Cation Homeostasis (GO:0030003),4/190,0.0152587582747694,0.1978128429967966,0,0,4.416218637992832,18.471283263476064,FTH1;ATP1A3;ATP1A2;TPT1,3
GO_Biological_Process_2023,Regulation Of Neurotransmitter Secretion (GO:0046928),2/38,0.0154783132235365,0.1978128429967966,0,0,11.260770975056689,46.9384448645158,SYT11;CPLX1,3
