Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes,cluster
GO_Biological_Process_2023,Synaptic Vesicle Cycle (GO:0099504),6/37,2.7527283964866817e-08,5.022280500340822e-06,0,0,40.91077556623198,712.1783885669731,SNAP25;RAB3A;SLC17A7;CPLX1;STX1A;VAMP2,8
GO_Biological_Process_2023,Axon Ensheathment In Central Nervous System (GO:0032291),4/7,2.03532203771726e-08,7.89704950634297e-06,0,0,276.34722222222223,4894.11668073383,MYRF;PLP1;SOX10;GPM6B,6
GO_Biological_Process_2023,Positive Regulation Of Cation Channel Activity (GO:2001259),6/38,3.255718140890647e-08,1.071131268353023e-05,0,0,39.630319148936174,683.2373177278538,PPP3CA;PPP3R1;TMSB4X;CALM3;CALM1;CALM2,11
MSigDB_Hallmark_2020,Myogenesis,9/200,7.246130877532363e-07,1.1956115947928398e-05,0,0,10.205454231632242,144.28091546324455,COL1A1;TAGLN;COL3A1;SPARC;FXYD1;APOD;IGFBP7;AEBP1;CLU,5
GO_Biological_Process_2023,Synaptic Vesicle Recycling (GO:0036465),6/44,8.125995834190389e-08,1.9989949752108357e-05,0,0,33.36282194848824,544.6685016709359,RAB3A;SYT1;AP2M1;DNM1;VAMP2;SNCA,14
GO_Biological_Process_2023,Modulation Of Chemical Synaptic Transmission (GO:0050804),8/123,1.8867613297298197e-07,3.978594540574208e-05,0,0,14.960302457466918,231.63386177326504,GRIA1;GRIA2;PPP3CA;PLPPR4;CAMK2A;NPTX1;CPLX2;DGKZ,11
GO_Biological_Process_2023,Regulation Of Release Of Sequestered Calcium Ion Into Cytosol (GO:0051279),6/51,2.0154987540902773e-07,3.978594540574208e-05,0,0,28.163120567375888,434.19727817155456,FKBP1A;PTK2B;CALM3;CALM1;CALM2;SNCA,11
GO_Biological_Process_2023,Neurotransmitter Transport (GO:0006836),6/52,2.2692298589193562e-07,4.465844362353293e-05,0,0,27.549491211840888,421.4701655040022,SNAP25;SYT1;STXBP1;SLC1A2;SLC17A7;SYN1,14
GO_Biological_Process_2023,Central Nervous System Myelination (GO:0022010),4/11,1.8897870569801042e-07,4.888249187388535e-05,0,0,118.41071428571428,1833.191043808636,MYRF;PLP1;SOX10;GPM6B,6
MSigDB_Hallmark_2020,Coagulation,7/138,5.995898273741944e-06,6.595488101116138e-05,0,0,11.3586965443651,136.58190764129705,SPARC;CFH;VWF;FN1;SERPING1;TIMP3;CLU,5
GO_Biological_Process_2023,Positive Regulation Of Release Of Sequestered Calcium Ion Into Cytosol (GO:0051281),5/33,5.999246565775764e-07,0.0001493812394878165,0,0,37.35338345864662,535.1418198010953,CALM3;CALM1;CALM2;CX3CL1;SNCA,0
GO_Biological_Process_2023,Positive Regulation Of Dephosphorylation (GO:0035306),5/29,3.049719828171407e-07,0.0001493812394878165,0,0,43.58771929824562,653.9485543615966,CALM3;DYNLL1;CALM1;CALM2;PPIA,0
GO_Biological_Process_2023,Positive Regulation Of Protein Dephosphorylation (GO:0035307),5/33,5.999246565775764e-07,0.0001493812394878165,0,0,37.35338345864662,535.1418198010953,CALM3;DYNLL1;CALM1;CALM2;PPIA,0
GO_Biological_Process_2023,Regulation Of Release Of Sequestered Calcium Ion Into Cytosol (GO:0051279),6/51,2.0154987540902773e-07,0.0001493812394878165,0,0,28.163120567375888,434.19727817155456,FKBP1A;CALM3;CALM1;CALM2;CX3CL1;SNCA,0
GO_Biological_Process_2023,Oligodendrocyte Development (GO:0014003),4/16,1.022429274849078e-06,0.00019835127932072116,0,0,69.05555555555556,952.506005361108,MYRF;PLP1;SOX10;GPM6B,6
GO_Biological_Process_2023,Nervous System Development (GO:0007399),12/433,1.7130555935298643e-06,0.00026586622811583494,0,0,6.309328438782121,83.77041672190876,EFNB3;GJB1;GSN;MOBP;MOG;FEZ1;APLP1;LPAR1;MAL;S100B;SOX10;GPM6B,6
