Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes,cluster
GO_Biological_Process_2023,protein-RNA Complex Assembly (GO:0022618),7/150,1.036597440590294e-05,0.00033500944557259053,0,0,10.399202947590044,119.35146303931404,RPS15;RPS14;RPS27;RPS19;RPL11;RPL38;RPSA,4
GO_Biological_Process_2023,Antimicrobial Humoral Immune Response Mediated By Antimicrobial Peptide (GO:0061844),5/65,1.8397859236857697e-05,0.0005687338224959053,0,0,17.403508771929825,189.75526378900804,RPL30;RPS19;FAU;RPL39;GAPDH,4
GO_Biological_Process_2023,Maturation Of SSU-rRNA (GO:0030490),4/38,3.811160286764013e-05,0.0011290562349538,0,0,24.34558823529412,247.7161602947514,RPS14;RPS16;RPS19;RPS8,4
GO_Biological_Process_2023,Regulation Of Intrinsic Apoptotic Signaling Pathway In Response To DNA Damage (GO:1902229),3/15,5.2826809188518965e-05,0.0015023944533214,0,0,51.25773195876289,504.8113501315131,RPS3;CLU;TPT1,4
GO_Biological_Process_2023,Antimicrobial Humoral Response (GO:0019730),5/100,0.0001460736125883001,0.0039945514827031,0,0,10.97229916897507,96.9007614271628,RPL30;RPS19;FAU;RPL39;GAPDH,4
GO_Biological_Process_2023,Ribosomal Large Subunit Biogenesis (GO:0042273),4/54,0.0001535840638561188,0.0040443803482111,0,0,16.541666666666668,145.25671708113592,RPL11;RPL14;RPL35A;RPL26,4
GO_Biological_Process_2023,Positive Regulation Of Intrinsic Apoptotic Signaling Pathway By P53 Class Mediator (GO:1902255),2/5,0.0002450871709985121,0.0060088613303428,0,0,135.35374149659864,1125.3170126751409,UBB;RPL26,4
GO_Biological_Process_2023,Lipoprotein Metabolic Process (GO:0042157),2/5,0.0002450871709985121,0.0060088613303428,0,0,135.35374149659864,1125.3170126751409,APOE;CTSD,4
GO_Biological_Process_2023,Negative Regulation Of Ubiquitin Protein Ligase Activity (GO:1904667),2/8,0.0006795551666861537,0.015585926564963,0,0,67.66666666666667,493.5655481733249,RPL11;RPL17,4
GO_Biological_Process_2023,Modification-Dependent Macromolecule Catabolic Process (GO:0043632),2/8,0.0006795551666861537,0.015585926564963,0,0,67.66666666666667,493.5655481733249,UBB;RPS27A,4
GO_Biological_Process_2023,Negative Regulation Of Protein Metabolic Process (GO:0051248),5/147,0.0008613420107155743,0.0191379428005866,0,0,7.323202372127501,51.67997760297007,CST3;RPS3;APOE;CLU;GAPDH,4
GO_Biological_Process_2023,Lipoprotein Catabolic Process (GO:0042159),2/10,0.0010850384206118,0.0233776459713645,0,0,50.74489795918368,346.39177176286466,APOE;CTSD,4
GO_Biological_Process_2023,Regulation Of Ubiquitin-Dependent Protein Catabolic Process (GO:2000058),3/42,0.0012085906045389,0.0248227524927118,0,0,15.750198255352895,105.81456304852416,RPL11;CLU;RPL17,4
GO_Biological_Process_2023,Negative Regulation Of Amide Metabolic Process (GO:0034249),4/93,0.0012219357767157,0.0248227524927118,0,0,9.274812734082396,62.20912744545419,RPS3;APOE;CLU;GAPDH,4
GO_Biological_Process_2023,Central Nervous System Myelination (GO:0022010),2/11,0.0013218400851343,0.0261063416814024,0,0,45.10430839002267,298.984305122014,PLP1;CLU,4
GO_Biological_Process_2023,"Mitochondrial Electron Transport, Ubiquinol To Cytochrome C (GO:0006122)",2/12,0.0015810451022911,0.0303817045332171,0,0,40.59183673469388,261.8039188938469,UQCR11;UQCRH,4
GO_Biological_Process_2023,Regulation Of Neuron Apoptotic Process (GO:0043523),4/105,0.001911353052285,0.0357624215835432,0,0,8.167904290429043,51.130622502952,UBB;APOE;CLU;MT3,4
GO_Biological_Process_2023,Negative Regulation Of Cell Projection Organization (GO:0031345),3/50,0.0020046761378758,0.0365467880520444,0,0,13.064049133581928,81.15743654844592,APOE;MT3;ITM2C,4
GO_Biological_Process_2023,Regulation Of Amyloid-Beta Clearance (GO:1900221),2/15,0.0024908343052083,0.0433639735599108,0,0,31.21978021978022,187.16687708215863,APOE;CLU,4
GO_Biological_Process_2023,Negative Regulation Of Neuron Projection Development (GO:0010977),3/54,0.002500594818504,0.0433639735599108,0,0,12.036992116434202,72.11634792982616,APOE;MT3;ITM2C,4
GO_Biological_Process_2023,Negative Regulation Of Amyloid-Beta Formation (GO:1902430),2/16,0.0028374149918175,0.0469163269577281,0,0,28.988338192419825,170.01259891772904,APOE;CLU,4
GO_Biological_Process_2023,Reverse Cholesterol Transport (GO:0043691),2/16,0.0028374149918175,0.0469163269577281,0,0,28.988338192419825,170.01259891772904,APOE;CLU,4
GO_Biological_Process_2023,Negative Regulation Of Ubiquitin-Protein Transferase Activity (GO:0051444),2/17,0.0032052883489498,0.0506435559134081,0,0,27.05442176870748,155.3722787250682,RPL11;RPL17,4
GO_Biological_Process_2023,Regulation Of Ubiquitin Protein Ligase Activity (GO:1904666),2/17,0.0032052883489498,0.0506435559134081,0,0,27.05442176870748,155.3722787250682,RPL11;RPL17,4
GO_Biological_Process_2023,Negative Regulation Of Intrinsic Apoptotic Signaling Pathway (GO:2001243),3/61,0.003537936569638,0.0543723955415525,0,0,10.580519018841096,59.718688304120505,CLU;PPIA;TPT1,4
GO_Biological_Process_2023,Negative Regulation Of Amyloid Precursor Protein Catabolic Process (GO:1902992),2/18,0.003594237117374,0.0543723955415525,0,0,25.362244897959183,142.7494556250508,APOE;CLU,4
GO_Biological_Process_2023,Protein Stabilization (GO:0050821),5/208,0.0039273092491347,0.0580995193712076,0,0,5.106818771065595,28.290758493941148,RPL11;CLU;MT3;GAPDH;RPL17,4
GO_Biological_Process_2023,Positive Regulation Of Activated T Cell Proliferation (GO:0042104),2/19,0.0040040456388033,0.0580995193712076,0,0,23.869147659063625,131.7684366549516,IGFBP2;RPS3,4
GO_Biological_Process_2023,Negative Regulation Of Endopeptidase Activity (GO:0010951),3/66,0.0044181514367396,0.06159422885337,0,0,9.738340697103585,52.80161336369526,CST3;GAPDH;MT3,4
GO_Biological_Process_2023,Response To Reactive Oxygen Species (GO:0000302),3/66,0.0044181514367396,0.06159422885337,0,0,9.738340697103585,52.80161336369526,RPS3;APOE;MT3,4
GO_Biological_Process_2023,Innate Immune Response In Mucosa (GO:0002227),2/21,0.0048853872583166,0.0655379309559088,0,0,21.354457572502685,113.63788950907964,FAU;RPL39,4
GO_Biological_Process_2023,Modulation By Host Of Viral Genome Replication (GO:0044827),2/21,0.0048853872583166,0.0655379309559088,0,0,21.354457572502685,113.63788950907964,EEF1A1;IFI27,4
GO_Biological_Process_2023,Negative Regulation Of Catabolic Process (GO:0009895),3/72,0.0056354324907242,0.0741998611278694,0,0,8.888839085611833,46.03246549484361,CST3;RPL11;RPL17,4
GO_Biological_Process_2023,Cellular Response To Reactive Oxygen Species (GO:0034614),3/73,0.0058558838877264,0.0757006080758822,0,0,8.761413843888072,45.03636856812869,RPS3;CLU;MT3,4
GO_Biological_Process_2023,Negative Regulation Of Neuron Apoptotic Process (GO:0043524),3/74,0.006081441880416,0.0772125924459961,0,0,8.637578045593147,44.07335823715741,APOE;CLU;MT3,4
GO_Biological_Process_2023,Regulation Of Cysteine-Type Endopeptidase Activity (GO:2000116),2/24,0.0063585473607634,0.0793145118158387,0,0,18.43970315398887,93.26719485343038,CST3;MT3,4
GO_Biological_Process_2023,Negative Regulation Of Intrinsic Apoptotic Signaling Pathway In Response To DNA Damage (GO:1902230),2/25,0.0068890740028299,0.0816355269335351,0,0,17.637089618456077,87.79423275712823,CLU;TPT1,4
GO_Biological_Process_2023,Negative Regulation Of Proteolysis Involved In Protein Catabolic Process (GO:1903051),2/25,0.0068890740028299,0.0816355269335351,0,0,17.637089618456077,87.79423275712823,RPL11;RPL17,4
GO_Biological_Process_2023,Activation Of Protein Kinase B Activity (GO:0032148),2/25,0.0068890740028299,0.0816355269335351,0,0,17.637089618456077,87.79423275712823,MT3;PPIA,4
GO_Biological_Process_2023,Mucosal Immune Response (GO:0002385),2/28,0.008596207471144,0.1001951395407113,0,0,15.599686028257455,74.19887958363982,FAU;RPL39,4
GO_Biological_Process_2023,Negative Regulation Of Neuron Death (GO:1901215),3/88,0.0097909960306668,0.1122806157710339,0,0,7.209824135839903,33.35475235562723,APOE;CLU;MT3,4
GO_Biological_Process_2023,Positive Regulation Of Gene Expression (GO:0010628),7/480,0.0103610638559697,0.1169320063745161,0,0,3.091431948896315,14.126917685529351,RPL11;RPS3;RPL26;CLU;MT3;GAPDH;RPL17,4
GO_Biological_Process_2023,Transition Metal Ion Transport (GO:0000041),2/32,0.0111345221222248,0.123697581701592,0,0,13.517006802721088,60.79550767481704,FTH1;MT3,4
GO_Biological_Process_2023,Regulation Of Activated T Cell Proliferation (GO:0046006),2/33,0.0118145960439167,0.1272754210185578,0,0,13.08031599736669,58.0559303610333,IGFBP2;RPS3,4
GO_Biological_Process_2023,Regulation Of Amyloid-Beta Formation (GO:1902003),2/33,0.0118145960439167,0.1272754210185578,0,0,13.08031599736669,58.0559303610333,APOE;CLU,4
GO_Biological_Process_2023,Positive Regulation Of Supramolecular Fiber Organization (GO:1902905),3/96,0.0123887403730049,0.1308290211712468,0,0,6.58696375124709,28.92314213052681,RPS3;APOE;CLU,4
GO_Biological_Process_2023,Cellular Response To Hydrogen Peroxide (GO:0070301),2/34,0.0125124802245355,0.1308290211712468,0,0,12.67091836734694,55.51165721021778,RPS3;CLU,4
GO_Biological_Process_2023,Regulation Of Axon Extension (GO:0030516),2/35,0.0132279832722483,0.1363057406749068,0,0,12.286332714904145,53.14355844722063,APOE;MT3,4
GO_Biological_Process_2023,Intracellular Monoatomic Cation Homeostasis (GO:0030003),4/190,0.0152587582747694,0.1549853876194437,0,0,4.416218637992832,18.471283263476064,SLC22A17;FTH1;MT3;TPT1,4
GO_Biological_Process_2023,Positive Regulation Of Intrinsic Apoptotic Signaling Pathway (GO:2001244),2/39,0.0162624064321538,0.1584086416929234,0,0,10.955874241588528,45.126141525786544,UBB;RPS3,4
GO_Biological_Process_2023,Negative Regulation Of Ubiquitin-Dependent Protein Catabolic Process (GO:2000059),2/39,0.0162624064321538,0.1584086416929234,0,0,10.955874241588528,45.126141525786544,RPL11;RPL17,4
GO_Biological_Process_2023,Positive Regulation Of Intracellular Signal Transduction (GO:1902533),7/525,0.0162641784016644,0.1584086416929234,0,0,2.816332461493752,11.599882636978435,RPS15;RPS3;RPS20;RPL37;PPIA;GAPDH;RPL17,4
GO_Biological_Process_2023,Positive Regulation Of Cellular Component Organization (GO:0051130),3/113,0.0191074760635156,0.18281014264867,0,0,5.564198687910028,22.021293400586597,RPS3;APOE;CLU,4
GO_Biological_Process_2023,Defense Response To Bacterium (GO:0042742),4/204,0.0192837703215896,0.18281014264867,0,0,4.104166666666667,16.205267004279168,RPL30;RPS19;FAU;RPL39,4
GO_Biological_Process_2023,Regulation Of Primary Metabolic Process (GO:0080090),2/43,0.0195637897091908,0.1830244010951935,0,0,9.885017421602788,38.888398778373954,PSAP;APOE,4
GO_Biological_Process_2023,Cellular Response To Oxidative Stress (GO:0034599),3/117,0.0209289640116766,0.1866427157590265,0,0,5.367878459034183,20.75555287159468,RPS3;PPIA;MT3,4
GO_Biological_Process_2023,Regulation Of Apoptotic Signaling Pathway (GO:2001233),2/45,0.0213109604144821,0.1866427157590265,0,0,9.424299952539156,36.26973658038426,RPS3;PPIA,4
GO_Biological_Process_2023,Regulation Of Protein-Containing Complex Assembly (GO:0043254),3/119,0.0218742991047355,0.1866427157590265,0,0,5.274795591894774,20.16260489683167,RPS3;APOE;CLU,4
GO_Biological_Process_2023,Response To Hydrogen Peroxide (GO:0042542),2/46,0.0222080432575084,0.1866427157590265,0,0,9.20964749536178,35.063897787087264,RPS3;CLU,4
GO_Biological_Process_2023,Regulation Of Protein Catabolic Process (GO:0042176),3/122,0.0233355709159096,0.1866427157590265,0,0,5.141037858442346,19.318870909741264,EEF1A1;UBB;APOE,4
GO_Biological_Process_2023,"Establishment Of Mitochondrion Localization, Microtubule-Mediated (GO:0034643)",1/5,0.0247535287182936,0.1866427157590265,0,0,50.24242424242424,185.83603697375267,UBB,4
GO_Biological_Process_2023,Regulation Of Circadian Sleep/Wake Cycle (GO:0042749),1/5,0.0247535287182936,0.1866427157590265,0,0,50.24242424242424,185.83603697375267,PTGDS,4
GO_Biological_Process_2023,"Regulation Of Circadian Sleep/Wake Cycle, Sleep (GO:0045187)",1/5,0.0247535287182936,0.1866427157590265,0,0,50.24242424242424,185.83603697375267,PTGDS,4
GO_Biological_Process_2023,Glycolipid Transport (GO:0046836),1/5,0.0247535287182936,0.1866427157590265,0,0,50.24242424242424,185.83603697375267,PSAP,4
GO_Biological_Process_2023,Negative Regulation Of Protein Polyubiquitination (GO:1902915),1/5,0.0247535287182936,0.1866427157590265,0,0,50.24242424242424,185.83603697375267,PPIA,4
GO_Biological_Process_2023,Iron Coordination Entity Transport (GO:1901678),1/5,0.0247535287182936,0.1866427157590265,0,0,50.24242424242424,185.83603697375267,SLC22A17,4
GO_Biological_Process_2023,Protein Import (GO:0017038),1/5,0.0247535287182936,0.1866427157590265,0,0,50.24242424242424,185.83603697375267,CLU,4
GO_Biological_Process_2023,"Regulation Of DNA Damage Response, Signal Transduction By P53 Class Mediator Resulting In Transcription Of P21 Class Mediator (GO:1902162)",1/5,0.0247535287182936,0.1866427157590265,0,0,50.24242424242424,185.83603697375267,RPL26,4
GO_Biological_Process_2023,Negative Regulation Of Amyloid Precursor Protein Biosynthetic Process (GO:0042985),1/5,0.0247535287182936,0.1866427157590265,0,0,50.24242424242424,185.83603697375267,ITM2C,4
GO_Biological_Process_2023,Regulation Of Blood Vessel Remodeling (GO:0060312),1/5,0.0247535287182936,0.1866427157590265,0,0,50.24242424242424,185.83603697375267,CST3,4
GO_Biological_Process_2023,Erythrocyte Differentiation (GO:0030218),2/49,0.0249911884332231,0.1866427157590265,0,0,8.620495006513243,31.803005852102093,RPS14;RPS19,4
GO_Biological_Process_2023,Antibacterial Humoral Response (GO:0019731),2/49,0.0249911884332231,0.1866427157590265,0,0,8.620495006513243,31.803005852102093,FAU;RPL39,4
GO_Biological_Process_2023,Intracellular Iron Ion Homeostasis (GO:0006879),2/50,0.025948961945953,0.1866427157590265,0,0,8.44047619047619,30.82144266223132,SLC22A17;FTH1,4
GO_Biological_Process_2023,Positive Regulation Of Transport (GO:0051050),2/50,0.025948961945953,0.1866427157590265,0,0,8.44047619047619,30.82144266223132,CHCHD10;APOE,4
GO_Biological_Process_2023,Positive Regulation Of Cell Death (GO:0010942),2/50,0.025948961945953,0.1866427157590265,0,0,8.44047619047619,30.82144266223132,CLU;MT3,4
GO_Biological_Process_2023,Cholesterol Transport (GO:0030301),2/51,0.0269214810715392,0.1866427157590265,0,0,8.26780508121616,29.886716110404755,APOE;CLU,4
GO_Biological_Process_2023,Negative Regulation Of Response To Stimulus (GO:0048585),2/52,0.0279085775805053,0.1866427157590265,0,0,8.10204081632653,28.995755414400413,RPS3;CLU,4
GO_Biological_Process_2023,Arachidonic Acid Metabolic Process (GO:0019369),2/52,0.0279085775805053,0.1866427157590265,0,0,8.10204081632653,28.995755414400413,GPX4;PTGDS,4
GO_Biological_Process_2023,Regulation Of Proteasomal Protein Catabolic Process (GO:0061136),2/53,0.0289100845392208,0.1866427157590265,0,0,7.942777110844338,28.14574537420548,UBB;APOE,4
GO_Biological_Process_2023,Negative Regulation Of Cysteine-Type Endopeptidase Activity (GO:2000117),2/53,0.0289100845392208,0.1866427157590265,0,0,7.942777110844338,28.14574537420548,CST3;MT3,4
GO_Biological_Process_2023,Sterol Catabolic Process (GO:0016127),1/6,0.0296309633944118,0.1866427157590265,0,0,40.19191919191919,141.432767389918,APOE,4
GO_Biological_Process_2023,Positive Regulation Of Lamellipodium Morphogenesis (GO:2000394),1/6,0.0296309633944118,0.1866427157590265,0,0,40.19191919191919,141.432767389918,ENPP2,4
GO_Biological_Process_2023,Positive Regulation Of Necrotic Cell Death (GO:0010940),1/6,0.0296309633944118,0.1866427157590265,0,0,40.19191919191919,141.432767389918,MT3,4
GO_Biological_Process_2023,Negative Regulation Of Stress-Activated Protein Kinase Signaling Cascade (GO:0070303),1/6,0.0296309633944118,0.1866427157590265,0,0,40.19191919191919,141.432767389918,PPIA,4
GO_Biological_Process_2023,Positive Regulation Of Receptor Catabolic Process (GO:2000646),1/6,0.0296309633944118,0.1866427157590265,0,0,40.19191919191919,141.432767389918,APOE,4
GO_Biological_Process_2023,Positive Regulation Of Steroid Metabolic Process (GO:0045940),1/6,0.0296309633944118,0.1866427157590265,0,0,40.19191919191919,141.432767389918,APOE,4
GO_Biological_Process_2023,Intracellular Sequestering Of Iron Ion (GO:0006880),1/6,0.0296309633944118,0.1866427157590265,0,0,40.19191919191919,141.432767389918,FTH1,4
GO_Biological_Process_2023,Cholesterol Catabolic Process (GO:0006707),1/6,0.0296309633944118,0.1866427157590265,0,0,40.19191919191919,141.432767389918,APOE,4
GO_Biological_Process_2023,Positive Regulation Of Amyloid-Beta Clearance (GO:1900223),1/6,0.0296309633944118,0.1866427157590265,0,0,40.19191919191919,141.432767389918,APOE,4
GO_Biological_Process_2023,Ribosomal Small Subunit Export From Nucleus (GO:0000056),1/6,0.0296309633944118,0.1866427157590265,0,0,40.19191919191919,141.432767389918,RPS15,4
GO_Biological_Process_2023,Regulation Of Cardiac Muscle Cell Membrane Potential (GO:0086036),1/6,0.0296309633944118,0.1866427157590265,0,0,40.19191919191919,141.432767389918,FXYD1,4
GO_Biological_Process_2023,Negative Regulation Of Protein Modification By Small Protein Conjugation Or Removal (GO:1903321),2/54,0.029925836282038,0.1866427157590265,0,0,7.789638932496075,27.33410071093129,RPL11;RPS3,4
GO_Biological_Process_2023,Regulation Of Blood Vessel Endothelial Cell Migration (GO:0043535),2/54,0.029925836282038,0.1866427157590265,0,0,7.789638932496075,27.33410071093129,TMSB4X;APOE,4
GO_Biological_Process_2023,Myeloid Cell Differentiation (GO:0030099),2/57,0.03305692249429,0.1900643502441458,0,0,7.363636363636363,25.106496966632545,RPS14;RPS19,4
GO_Biological_Process_2023,Regulation Of Neuron Death (GO:1901214),2/58,0.0341280219187038,0.1900643502441458,0,0,7.231778425655976,24.426318589638807,UBB;CLU,4
GO_Biological_Process_2023,Regulation Of Chaperone-Mediated Autophagy (GO:1904714),1/7,0.0344842492004146,0.1900643502441458,0,0,33.49158249158249,112.77461836050252,EEF1A1,4
GO_Biological_Process_2023,Regulation Of Endodeoxyribonuclease Activity (GO:0032071),1/7,0.0344842492004146,0.1900643502441458,0,0,33.49158249158249,112.77461836050252,RPS3,4
GO_Biological_Process_2023,Regulation Of Extent Of Cell Growth (GO:0061387),1/7,0.0344842492004146,0.1900643502441458,0,0,33.49158249158249,112.77461836050252,APOE,4
GO_Biological_Process_2023,Very-Low-Density Lipoprotein Particle Remodeling (GO:0034372),1/7,0.0344842492004146,0.1900643502441458,0,0,33.49158249158249,112.77461836050252,APOE,4
GO_Biological_Process_2023,Axon Ensheathment In Central Nervous System (GO:0032291),1/7,0.0344842492004146,0.1900643502441458,0,0,33.49158249158249,112.77461836050252,PLP1,4
GO_Biological_Process_2023,Lipoxygenase Pathway (GO:0019372),1/7,0.0344842492004146,0.1900643502441458,0,0,33.49158249158249,112.77461836050252,GPX4,4
GO_Biological_Process_2023,Cellular Response To Leptin Stimulus (GO:0044320),1/7,0.0344842492004146,0.1900643502441458,0,0,33.49158249158249,112.77461836050252,MT3,4
GO_Biological_Process_2023,Purine-Containing Compound Metabolic Process (GO:0072521),1/7,0.0344842492004146,0.1900643502441458,0,0,33.49158249158249,112.77461836050252,TTR,4
GO_Biological_Process_2023,Positive Regulation Of CoA-transferase Activity (GO:1905920),1/7,0.0344842492004146,0.1900643502441458,0,0,33.49158249158249,112.77461836050252,APOE,4
GO_Biological_Process_2023,Regulation Of Cdc42 Protein Signal Transduction (GO:0032489),1/7,0.0344842492004146,0.1900643502441458,0,0,33.49158249158249,112.77461836050252,APOE,4
GO_Biological_Process_2023,Regulation Of CoA-transferase Activity (GO:1905918),1/7,0.0344842492004146,0.1900643502441458,0,0,33.49158249158249,112.77461836050252,APOE,4
