Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes,cluster
GO_Biological_Process_2023,protein-RNA Complex Assembly (GO:0022618),11/150,2.3316118489359594e-10,1.0575525171959531e-08,0,0,17.571012852639235,389.71260934729696,RPS15;RPS14;RPS27;RPS19;RPL10;RPS5;RPL11;RPL38;RPSA;RPL23A;RPL6,10
GO_Biological_Process_2023,Positive Regulation Of Signal Transduction By P53 Class Mediator (GO:1901798),6/21,6.853233235378736e-10,2.9012020696436652e-08,0,0,84.61702127659575,1785.5147986513823,RPS15;RPS7;UBB;RPS20;RPL37;RPL17,10
GO_Biological_Process_2023,Ribosomal Large Subunit Biogenesis (GO:0042273),7/54,9.224468280382786e-09,3.660960848776918e-07,0,0,31.79386867993594,588.2312819041273,RPL10;RPL11;RPL14;RPL35A;RPL23A;RPL26;RPL6,10
GO_Biological_Process_2023,"Maturation Of SSU-rRNA From Tricistronic rRNA Transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA) (GO:0000462)",5/30,3.645208180442666e-07,1.3615924674006427e-05,0,0,41.8421052631579,620.2959119819114,RPS14;RPS16;RPS19;RPS8;RPS21,10
GO_Biological_Process_2023,Positive Regulation Of Intrinsic Apoptotic Signaling Pathway By P53 Class Mediator (GO:1902255),3/5,1.2040164998000132e-06,4.2475026520722686e-05,0,0,307.70103092783506,4193.9181292988405,RPS7;UBB;RPL26,10
GO_Biological_Process_2023,Regulation Of Signal Transduction By P53 Class Mediator (GO:1901796),5/47,3.6685186157719727e-06,0.00012260575373764223,0,0,24.884711779448622,311.45015021757234,RPS15;RPL11;RPS20;RPL37;RPL17,10
GO_Biological_Process_2023,Ribosomal Large Subunit Assembly (GO:0000027),4/22,4.015814340350795e-06,0.00012750210530613774,0,0,46.02314814814815,571.8500607054012,RPL10;RPL11;RPL23A;RPL6,10
GO_Biological_Process_2023,Negative Regulation Of Ubiquitin Protein Ligase Activity (GO:1904667),3/8,6.669353467633975e-06,0.0002016685453308369,0,0,123.0618556701031,1466.6496741086537,RPS7;RPL11;RPL17,10
GO_Biological_Process_2023,Antimicrobial Humoral Immune Response Mediated By Antimicrobial Peptide (GO:0061844),5/65,1.8397859236857697e-05,0.0005310291188820289,0,0,17.403508771929825,189.75526378900804,RPL30;RPS19;FAU;RPL39;GAPDH,10
GO_Biological_Process_2023,Maturation Of SSU-rRNA (GO:0030490),4/38,3.811160286764013e-05,0.0010522116443891,0,0,24.34558823529412,247.7161602947514,RPS14;RPS16;RPS19;RPS8,10
GO_Biological_Process_2023,Negative Regulation Of Ubiquitin-Protein Transferase Activity (GO:0051444),3/17,7.837829876798801e-05,0.0019908087887068,0,0,43.930780559646536,415.3199946350019,RPS7;RPL11;RPL17,10
GO_Biological_Process_2023,Regulation Of Ubiquitin Protein Ligase Activity (GO:1904666),3/17,7.837829876798801e-05,0.0019908087887068,0,0,43.930780559646536,415.3199946350019,RPS7;RPL11;RPL17,10
GO_Biological_Process_2023,Antimicrobial Humoral Response (GO:0019730),5/100,0.0001460736125883001,0.0035675670766757,0,0,10.97229916897507,96.9007614271628,RPL30;RPS19;FAU;RPL39;GAPDH,10
GO_Biological_Process_2023,Negative Regulation Of Proteolysis Involved In Protein Catabolic Process (GO:1903051),3/25,0.00025751452149389134,0.0060563600425415,0,0,27.944704779756325,230.94718074554484,RPS7;RPL11;RPL17,10
GO_Biological_Process_2023,Negative Regulation Of Catabolic Process (GO:0009895),4/72,0.0004664238326160949,0.0105778262039721,0,0,12.151960784313726,93.21059230650977,CST3;RPS7;RPL11;RPL17,10
GO_Biological_Process_2023,Regulation Of Intrinsic Apoptotic Signaling Pathway By P53 Class Mediator (GO:1902253),2/8,0.0006795551666861537,0.0139199203498615,0,0,67.66666666666667,493.5655481733249,RPS7;UBB,10
GO_Biological_Process_2023,Modification-Dependent Macromolecule Catabolic Process (GO:0043632),2/8,0.0006795551666861537,0.0139199203498615,0,0,67.66666666666667,493.5655481733249,UBB;RPS27A,10
GO_Biological_Process_2023,Sequestering Of Actin Monomers (GO:0042989),2/8,0.0006795551666861537,0.0139199203498615,0,0,67.66666666666667,493.5655481733249,TMSB4X;TMSB10,10
GO_Biological_Process_2023,Platelet Aggregation (GO:0070527),3/35,0.0007067159044822667,0.0140238937295699,0,0,19.202319587628867,139.31055899468168,GNAS;PPIA;ACTG1,10
GO_Biological_Process_2023,Positive Regulation Of Intrinsic Apoptotic Signaling Pathway (GO:2001244),3/39,0.0009726294551664332,0.0181652854126672,0,0,17.06529209621993,118.35645919802704,UBB;RPS7;RPS3,10
GO_Biological_Process_2023,Negative Regulation Of Ubiquitin-Dependent Protein Catabolic Process (GO:2000059),3/39,0.0009726294551664332,0.0181652854126672,0,0,17.06529209621993,118.35645919802704,RPS7;RPL11;RPL17,10
GO_Biological_Process_2023,Regulation Of Ubiquitin-Dependent Protein Catabolic Process (GO:2000058),3/42,0.0012085906045389,0.0215535893948476,0,0,15.750198255352895,105.81456304852416,RPS7;RPL11;RPL17,10
GO_Biological_Process_2023,Negative Regulation Of Amide Metabolic Process (GO:0034249),4/93,0.0012219357767157,0.0215535893948476,0,0,9.274812734082396,62.20912744545419,RTN1;RPS3;APOE;GAPDH,10
GO_Biological_Process_2023,Homotypic Cell-Cell Adhesion (GO:0034109),3/46,0.0015751859953084,0.0264200957882869,0,0,14.282186526012946,92.16840432528492,GNAS;PPIA;ACTG1,10
GO_Biological_Process_2023,Morphogenesis Of A Polarized Epithelium (GO:0001738),2/12,0.0015810451022911,0.0264200957882869,0,0,40.59183673469388,261.8039188938469,AHI1;ACTG1,10
GO_Biological_Process_2023,Negative Regulation Of Amyloid-Beta Formation (GO:1902430),2/16,0.0028374149918175,0.0461989364052351,0,0,28.988338192419825,170.01259891772904,RTN1;APOE,10
GO_Biological_Process_2023,Negative Regulation Of Amyloid Precursor Protein Catabolic Process (GO:1902992),2/18,0.003594237117374,0.0570585142383135,0,0,25.362244897959183,142.7494556250508,RTN1;APOE,10
GO_Biological_Process_2023,Regulation Of Behavior (GO:0050795),2/19,0.0040040456388033,0.0620138775765882,0,0,23.869147659063625,131.7684366549516,AHI1;APOE,10
GO_Biological_Process_2023,Innate Immune Response In Mucosa (GO:0002227),2/21,0.0048853872583166,0.0738624025959785,0,0,21.354457572502685,113.63788950907964,FAU;RPL39,10
GO_Biological_Process_2023,Negative Regulation Of Actin Filament Polymerization (GO:0030837),2/23,0.0058476195920622,0.0863543823478963,0,0,19.318756073858115,99.33164622370634,TMSB4X;TMSB10,10
GO_Biological_Process_2023,Regulation Of Supramolecular Fiber Organization (GO:1902903),2/24,0.0063585473607634,0.0898582649115952,0,0,18.43970315398887,93.26719485343038,HSPA8;APOE,10
GO_Biological_Process_2023,Negative Regulation Of Protein Metabolic Process (GO:0051248),4/147,0.0063679085370421,0.0898582649115952,0,0,5.756701631701632,29.10867080707759,CST3;RPS3;APOE;GAPDH,10
GO_Biological_Process_2023,Mucosal Immune Response (GO:0002385),2/28,0.008596207471144,0.1186650379168792,0,0,15.599686028257455,74.19887958363982,FAU;RPL39,10
GO_Biological_Process_2023,Morphogenesis Of An Epithelium (GO:0002009),2/29,0.0092030974751143,0.121749310347867,0,0,15.02116402116402,70.4224490277819,AHI1;ACTG1,10
GO_Biological_Process_2023,Positive Regulation Of Dephosphorylation (GO:0035306),2/29,0.0092030974751143,0.121749310347867,0,0,15.02116402116402,70.4224490277819,CALM2;PPIA,10
GO_Biological_Process_2023,Positive Regulation Of Gene Expression (GO:0010628),7/480,0.0103610638559697,0.1342709295620573,0,0,3.091431948896315,14.126917685529351,RPS7;RPL11;RPS3;RPL26;GAPDH;RPL17;ACTG1,10
GO_Biological_Process_2023,Positive Regulation Of Protein Dephosphorylation (GO:0035307),2/33,0.0118145960439167,0.1471033036840616,0,0,13.08031599736669,58.0559303610333,CALM2;PPIA,10
GO_Biological_Process_2023,Regulation Of Amyloid-Beta Formation (GO:1902003),2/33,0.0118145960439167,0.1471033036840616,0,0,13.08031599736669,58.0559303610333,RTN1;APOE,10
GO_Biological_Process_2023,Negative Regulation Of Endothelial Cell Proliferation (GO:0001937),2/37,0.0147110875878218,0.1762554833635264,0,0,11.583090379008746,48.87083992538764,SPARC;APOE,10
GO_Biological_Process_2023,Regulation Of Cellular Component Biogenesis (GO:0044087),2/37,0.0147110875878218,0.1762554833635264,0,0,11.583090379008746,48.87083992538764,HSPA8;APOE,10
GO_Biological_Process_2023,Positive Regulation Of Cation Channel Activity (GO:2001259),2/38,0.0154783132235365,0.1817305459467171,0,0,11.260770975056689,46.9384448645158,TMSB4X;CALM2,10
GO_Biological_Process_2023,Negative Regulation Of MAPK Cascade (GO:0043409),3/105,0.0157404409875109,0.1817305459467171,0,0,6.003032140691328,24.92172011518436,UCHL1;APOE;PPIA,10
GO_Biological_Process_2023,Positive Regulation Of Intracellular Signal Transduction (GO:1902533),7/525,0.0162641784016644,0.1844241658045877,0,0,2.816332461493752,11.599882636978435,RPS15;RPS3;RPS20;RPL37;PPIA;GAPDH;RPL17,10
GO_Biological_Process_2023,Regulation Of Protein Dephosphorylation (GO:0035304),2/40,0.0170631829128301,0.1900898447306516,0,0,10.66702470461869,43.42366746060685,CALM2;PPIA,10
GO_Biological_Process_2023,Regulation Of Translation (GO:0006417),4/202,0.018672432369582,0.2021585748839801,0,0,4.146043771043771,16.504185659325106,RPL10;RPS3;RPL26;GAPDH,10
GO_Biological_Process_2023,Defense Response To Bacterium (GO:0042742),4/204,0.0192837703215896,0.2021585748839801,0,0,4.104166666666667,16.205267004279168,RPL30;RPS19;FAU;RPL39,10
GO_Biological_Process_2023,Bone Development (GO:0060348),2/44,0.0204294838615153,0.2021585748839801,0,0,9.649173955296405,37.54277574025534,GNAS;RPL13,10
GO_Biological_Process_2023,Protein Stabilization (GO:0050821),4/208,0.0205433853424573,0.2021585748839801,0,0,4.022875816993464,15.62974258039694,RPS7;RPL11;GAPDH;RPL17,10
GO_Biological_Process_2023,Regulation Of Apoptotic Signaling Pathway (GO:2001233),2/45,0.0213109604144821,0.2021585748839801,0,0,9.424299952539156,36.26973658038426,RPS3;PPIA,10
GO_Biological_Process_2023,Regulation Of Protein-Containing Complex Assembly (GO:0043254),3/119,0.0218742991047355,0.2021585748839801,0,0,5.274795591894774,20.16260489683167,HSPA8;RPS3;APOE,10
GO_Biological_Process_2023,Regulation Of Protein Catabolic Process (GO:0042176),3/122,0.0233355709159096,0.2021585748839801,0,0,5.141037858442346,19.318870909741264,EEF1A1;UBB;APOE,10
GO_Biological_Process_2023,Regulation Of Cell Motility (GO:2000145),3/123,0.0238342004694832,0.2021585748839801,0,0,5.097938144329897,19.049127650459432,SST;TMSB4X;TMSB10,10
GO_Biological_Process_2023,"Establishment Of Mitochondrion Localization, Microtubule-Mediated (GO:0034643)",1/5,0.0247535287182936,0.2021585748839801,0,0,50.24242424242424,185.83603697375267,UBB,10
GO_Biological_Process_2023,Negative Regulation Of Protein Polyubiquitination (GO:1902915),1/5,0.0247535287182936,0.2021585748839801,0,0,50.24242424242424,185.83603697375267,PPIA,10
GO_Biological_Process_2023,Adenylate Cyclase-Activating Dopamine Receptor Signaling Pathway (GO:0007191),1/5,0.0247535287182936,0.2021585748839801,0,0,50.24242424242424,185.83603697375267,GNAS,10
GO_Biological_Process_2023,Iron Coordination Entity Transport (GO:1901678),1/5,0.0247535287182936,0.2021585748839801,0,0,50.24242424242424,185.83603697375267,SLC22A17,10
GO_Biological_Process_2023,Axo-Dendritic Transport (GO:0008088),1/5,0.0247535287182936,0.2021585748839801,0,0,50.24242424242424,185.83603697375267,HSPA8,10
GO_Biological_Process_2023,Lipoprotein Metabolic Process (GO:0042157),1/5,0.0247535287182936,0.2021585748839801,0,0,50.24242424242424,185.83603697375267,APOE,10
GO_Biological_Process_2023,Protein Targeting To Vacuole Involved In Autophagy (GO:0071211),1/5,0.0247535287182936,0.2021585748839801,0,0,50.24242424242424,185.83603697375267,HSPA8,10
GO_Biological_Process_2023,"Regulation Of DNA Damage Response, Signal Transduction By P53 Class Mediator Resulting In Transcription Of P21 Class Mediator (GO:1902162)",1/5,0.0247535287182936,0.2021585748839801,0,0,50.24242424242424,185.83603697375267,RPL26,10
GO_Biological_Process_2023,Negative Regulation Of Amyloid Precursor Protein Biosynthetic Process (GO:0042985),1/5,0.0247535287182936,0.2021585748839801,0,0,50.24242424242424,185.83603697375267,ITM2C,10
GO_Biological_Process_2023,Regulation Of Blood Vessel Remodeling (GO:0060312),1/5,0.0247535287182936,0.2021585748839801,0,0,50.24242424242424,185.83603697375267,CST3,10
GO_Biological_Process_2023,Embryonic Brain Development (GO:1990403),1/5,0.0247535287182936,0.2021585748839801,0,0,50.24242424242424,185.83603697375267,RPL10,10
GO_Biological_Process_2023,Erythrocyte Differentiation (GO:0030218),2/49,0.0249911884332231,0.2021585748839801,0,0,8.620495006513243,31.803005852102093,RPS14;RPS19,10
GO_Biological_Process_2023,Antibacterial Humoral Response (GO:0019731),2/49,0.0249911884332231,0.2021585748839801,0,0,8.620495006513243,31.803005852102093,FAU;RPL39,10
GO_Biological_Process_2023,Negative Regulation Of Cell Projection Organization (GO:0031345),2/50,0.025948961945953,0.2021585748839801,0,0,8.44047619047619,30.82144266223132,APOE;ITM2C,10
GO_Biological_Process_2023,Negative Regulation Of MAP Kinase Activity (GO:0043407),2/51,0.0269214810715392,0.2021585748839801,0,0,8.26780508121616,29.886716110404755,UCHL1;APOE,10
GO_Biological_Process_2023,Regulation Of Proteasomal Protein Catabolic Process (GO:0061136),2/53,0.0289100845392208,0.2021585748839801,0,0,7.942777110844338,28.14574537420548,UBB;APOE,10
GO_Biological_Process_2023,Sterol Catabolic Process (GO:0016127),1/6,0.0296309633944118,0.2021585748839801,0,0,40.19191919191919,141.432767389918,APOE,10
GO_Biological_Process_2023,Glucan Catabolic Process (GO:0009251),1/6,0.0296309633944118,0.2021585748839801,0,0,40.19191919191919,141.432767389918,GAA,10
GO_Biological_Process_2023,Glycogen Catabolic Process (GO:0005980),1/6,0.0296309633944118,0.2021585748839801,0,0,40.19191919191919,141.432767389918,GAA,10
GO_Biological_Process_2023,Negative Regulation Of Stress-Activated Protein Kinase Signaling Cascade (GO:0070303),1/6,0.0296309633944118,0.2021585748839801,0,0,40.19191919191919,141.432767389918,PPIA,10
GO_Biological_Process_2023,Positive Regulation Of Receptor Catabolic Process (GO:2000646),1/6,0.0296309633944118,0.2021585748839801,0,0,40.19191919191919,141.432767389918,APOE,10
GO_Biological_Process_2023,Positive Regulation Of Steroid Metabolic Process (GO:0045940),1/6,0.0296309633944118,0.2021585748839801,0,0,40.19191919191919,141.432767389918,APOE,10
GO_Biological_Process_2023,Cholesterol Catabolic Process (GO:0006707),1/6,0.0296309633944118,0.2021585748839801,0,0,40.19191919191919,141.432767389918,APOE,10
GO_Biological_Process_2023,Clathrin Coat Disassembly (GO:0072318),1/6,0.0296309633944118,0.2021585748839801,0,0,40.19191919191919,141.432767389918,HSPA8,10
GO_Biological_Process_2023,Positive Regulation Of Amyloid-Beta Clearance (GO:1900223),1/6,0.0296309633944118,0.2021585748839801,0,0,40.19191919191919,141.432767389918,APOE,10
GO_Biological_Process_2023,Ribosomal Small Subunit Export From Nucleus (GO:0000056),1/6,0.0296309633944118,0.2021585748839801,0,0,40.19191919191919,141.432767389918,RPS15,10
GO_Biological_Process_2023,Negative Regulation Of Neuron Projection Development (GO:0010977),2/54,0.029925836282038,0.2021585748839801,0,0,7.789638932496075,27.33410071093129,APOE;ITM2C,10
GO_Biological_Process_2023,Negative Regulation Of Protein Modification By Small Protein Conjugation Or Removal (GO:1903321),2/54,0.029925836282038,0.2021585748839801,0,0,7.789638932496075,27.33410071093129,RPL11;RPS3,10
GO_Biological_Process_2023,Regulation Of Blood Vessel Endothelial Cell Migration (GO:0043535),2/54,0.029925836282038,0.2021585748839801,0,0,7.789638932496075,27.33410071093129,TMSB4X;APOE,10
GO_Biological_Process_2023,Myeloid Cell Differentiation (GO:0030099),2/57,0.03305692249429,0.2065801720968236,0,0,7.363636363636363,25.106496966632545,RPS14;RPS19,10
GO_Biological_Process_2023,Regulation Of Chaperone-Mediated Autophagy (GO:1904714),1/7,0.0344842492004146,0.2065801720968236,0,0,33.49158249158249,112.77461836050252,EEF1A1,10
GO_Biological_Process_2023,Regulation Of Cyclic-Nucleotide Phosphodiesterase Activity (GO:0051342),1/7,0.0344842492004146,0.2065801720968236,0,0,33.49158249158249,112.77461836050252,CALM2,10
GO_Biological_Process_2023,Regulation Of Endodeoxyribonuclease Activity (GO:0032071),1/7,0.0344842492004146,0.2065801720968236,0,0,33.49158249158249,112.77461836050252,RPS3,10
GO_Biological_Process_2023,Regulation Of Extent Of Cell Growth (GO:0061387),1/7,0.0344842492004146,0.2065801720968236,0,0,33.49158249158249,112.77461836050252,APOE,10
GO_Biological_Process_2023,Very-Low-Density Lipoprotein Particle Remodeling (GO:0034372),1/7,0.0344842492004146,0.2065801720968236,0,0,33.49158249158249,112.77461836050252,APOE,10
GO_Biological_Process_2023,Positive Regulation Of Ryanodine-Sensitive Calcium-Release Channel Activity (GO:0060316),1/7,0.0344842492004146,0.2065801720968236,0,0,33.49158249158249,112.77461836050252,CALM2,10
GO_Biological_Process_2023,Positive Regulation Of CoA-transferase Activity (GO:1905920),1/7,0.0344842492004146,0.2065801720968236,0,0,33.49158249158249,112.77461836050252,APOE,10
GO_Biological_Process_2023,Regulation Of Cdc42 Protein Signal Transduction (GO:0032489),1/7,0.0344842492004146,0.2065801720968236,0,0,33.49158249158249,112.77461836050252,APOE,10
GO_Biological_Process_2023,Regulation Of CoA-transferase Activity (GO:1905918),1/7,0.0344842492004146,0.2065801720968236,0,0,33.49158249158249,112.77461836050252,APOE,10
GO_Biological_Process_2023,Cytoplasmic Sequestering Of NF-kappaB (GO:0007253),1/7,0.0344842492004146,0.2065801720968236,0,0,33.49158249158249,112.77461836050252,TMSB4X,10
GO_Biological_Process_2023,"Endonucleolytic Cleavage In ITS1 To Separate SSU-rRNA From 5.8S rRNA And LSU-rRNA From Tricistronic rRNA Transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA) (GO:0000447)",1/7,0.0344842492004146,0.2065801720968236,0,0,33.49158249158249,112.77461836050252,RPS21,10
GO_Biological_Process_2023,Positive Regulation Of Protein Binding (GO:0032092),2/59,0.0352125566390489,0.2089717146336083,0,0,7.104547081990691,23.77431915410336,RPL11;APOE,10
GO_Biological_Process_2023,Positive Regulation Of Macromolecule Metabolic Process (GO:0010604),5/364,0.0359938548286516,0.211532880486193,0,0,2.864829203929043,9.52385841490898,RPS7;RPL11;RPS3;RPL17;ACTG1,10
GO_Biological_Process_2023,Negative Regulation Of Peptidase Activity (GO:0010466),2/60,0.0363103684614095,0.211532880486193,0,0,6.9817030260380015,23.148897224333663,CST3;GAPDH,10
GO_Biological_Process_2023,Protein-Containing Complex Disassembly (GO:0032984),2/62,0.0385451967593685,0.2133681635603068,0,0,6.748299319727892,21.97194825947037,HSPA8;RPL17,10
GO_Biological_Process_2023,Negative Regulation Of Glycoprotein Biosynthetic Process (GO:0010561),1/8,0.0393135041520565,0.2133681635603068,0,0,28.705627705627705,92.8967850071638,ITM2C,10
GO_Biological_Process_2023,Positive Regulation Of Ligase Activity (GO:0051351),1/8,0.0393135041520565,0.2133681635603068,0,0,28.705627705627705,92.8967850071638,TMSB4X,10
GO_Biological_Process_2023,Negative Regulation Of Long-Term Synaptic Potentiation (GO:1900272),1/8,0.0393135041520565,0.2133681635603068,0,0,28.705627705627705,92.8967850071638,APOE,10
GO_Biological_Process_2023,Triglyceride-Rich Lipoprotein Particle Remodeling (GO:0034370),1/8,0.0393135041520565,0.2133681635603068,0,0,28.705627705627705,92.8967850071638,APOE,10
GO_Biological_Process_2023,Alcohol Catabolic Process (GO:0046164),1/8,0.0393135041520565,0.2133681635603068,0,0,28.705627705627705,92.8967850071638,APOE,10
GO_Biological_Process_2023,Positive Regulation Of Respiratory Burst (GO:0060267),1/8,0.0393135041520565,0.2133681635603068,0,0,28.705627705627705,92.8967850071638,RPS19,10
GO_Biological_Process_2023,Positive Regulation Of ATP Biosynthetic Process (GO:2001171),1/8,0.0393135041520565,0.2133681635603068,0,0,28.705627705627705,92.8967850071638,TMSB4X,10
GO_Biological_Process_2023,Negative Regulation Of Endopeptidase Activity (GO:0010951),2/66,0.0431673525667949,0.2223449767606455,0,0,6.325255102040816,19.87819449312978,CST3;GAPDH,10
GO_Biological_Process_2023,Response To Reactive Oxygen Species (GO:0000302),2/66,0.0431673525667949,0.2223449767606455,0,0,6.325255102040816,19.87819449312978,RPS3;APOE,10
GO_Biological_Process_2023,Negative Regulation Of Extracellular Matrix Organization (GO:1903054),1/9,0.0441188457824273,0.2223449767606455,0,0,25.116161616161616,78.3842312444799,CST3,10
GO_Biological_Process_2023,High-Density Lipoprotein Particle Assembly (GO:0034380),1/9,0.0441188457824273,0.2223449767606455,0,0,25.116161616161616,78.3842312444799,APOE,10
GO_Biological_Process_2023,Neuron Projection Regeneration (GO:0031102),1/9,0.0441188457824273,0.2223449767606455,0,0,25.116161616161616,78.3842312444799,GAP43,10
GO_Biological_Process_2023,Axon Regeneration (GO:0031103),1/9,0.0441188457824273,0.2223449767606455,0,0,25.116161616161616,78.3842312444799,GAP43,10
GO_Biological_Process_2023,Positive Regulation Of ATP Metabolic Process (GO:1903580),1/9,0.0441188457824273,0.2223449767606455,0,0,25.116161616161616,78.3842312444799,TMSB4X,10
GO_Biological_Process_2023,rRNA 3'-End Processing (GO:0031125),1/9,0.0441188457824273,0.2223449767606455,0,0,25.116161616161616,78.3842312444799,RPS21,10
