Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes,cluster
GO_Biological_Process_2023,Myelination (GO:0042552),8/48,9.398156584218372e-11,7.292969509353456e-08,0,0,43.17391304347826,996.7959566837154,MYRF;PLLP;PLP1;MAL;SOX10;GPM6B;SIRT2;BCAS1,6
GO_Biological_Process_2023,Axon Ensheathment In Central Nervous System (GO:0032291),4/7,2.03532203771726e-08,7.89704950634297e-06,0,0,276.34722222222223,4894.11668073383,MYRF;PLP1;SOX10;GPM6B,6
GO_Biological_Process_2023,Central Nervous System Myelination (GO:0022010),4/11,1.8897870569801042e-07,4.888249187388535e-05,0,0,118.41071428571428,1833.191043808636,MYRF;PLP1;SOX10;GPM6B,6
GO_Biological_Process_2023,Oligodendrocyte Development (GO:0014003),4/16,1.022429274849078e-06,0.00019835127932072116,0,0,69.05555555555556,952.506005361108,MYRF;PLP1;SOX10;GPM6B,6
GO_Biological_Process_2023,Nervous System Development (GO:0007399),12/433,1.7130555935298643e-06,0.00026586622811583494,0,0,6.309328438782121,83.77041672190876,EFNB3;GJB1;GSN;MOBP;MOG;FEZ1;APLP1;LPAR1;MAL;S100B;SOX10;GPM6B,6
GO_Biological_Process_2023,Central Nervous System Development (GO:0007417),8/283,8.79363945149918e-05,0.0113731070239389,0,0,6.205533596837944,57.952837815217535,GSN;MYRF;MOG;APLP1;MAL;APOD;S100B;SOX10,6
GO_Biological_Process_2023,Sphingolipid Metabolic Process (GO:0006665),5/94,0.00010904721332769338,0.0120886625060414,0,0,11.715552927261976,106.88953725388168,GLTP;ELOVL1;ABCA2;FA2H;CERS2,6
GO_Biological_Process_2023,Axon Development (GO:0061564),5/99,0.00013931753527179623,0.0135138009213642,0,0,11.089585666293392,98.46171200623029,APLP1;PLP1;OLIG1;S100B;GPM6B,6
GO_Biological_Process_2023,Regulation Of Myelination (GO:0031641),3/25,0.00025751452149389134,0.0222034742976955,0,0,27.944704779756325,230.94718074554484,NKX6-2;MYRF;SIRT2,6
GO_Biological_Process_2023,Organonitrogen Compound Biosynthetic Process (GO:1901566),5/123,0.0003829529324367381,0.0297171475570908,0,0,8.823371989295271,69.41874794685764,FA2H;ELOVL1;SLC44A1;PLA2G4C;CERS2,6
GO_Biological_Process_2023,Substantia Nigra Development (GO:0021762),3/42,0.0012085906045389,0.0852605735565667,0,0,15.750198255352895,105.81456304852416,CNP;PLP1;SIRT2,6
GO_Biological_Process_2023,Regulation Of Cell Projection Organization (GO:0031344),2/13,0.0018624280503563,0.113612494927682,0,0,36.89981447124304,231.94759321375395,SEMA4D;ERMN,6
GO_Biological_Process_2023,Ceramide Transport (GO:0035627),2/14,0.0021657651600423,0.113612494927682,0,0,33.82312925170068,207.5042741698455,GLTP;ABCA2,6
GO_Biological_Process_2023,Rho Protein Signal Transduction (GO:0007266),3/52,0.0022441220665619,0.113612494927682,0,0,12.529560277719336,76.42331236603597,GNA12;RHOG;RHOB,6
GO_Biological_Process_2023,Negative Regulation Of Neuron Projection Development (GO:0010977),3/54,0.002500594818504,0.113612494927682,0,0,12.036992116434202,72.11634792982616,MAG;EFNB3;LPAR1,6
GO_Biological_Process_2023,Axonogenesis (GO:0007409),5/188,0.0025481440016357,0.113612494927682,0,0,5.670693126258269,33.867591075220275,EFNB3;SEMA4D;FEZ1;APLP1;S100B,6
GO_Biological_Process_2023,Regulation Of Cytoskeleton Organization (GO:0051493),4/114,0.0025784986150308,0.113612494927682,0,0,7.496212121212121,44.681532028702,PHLDB1;CLIC4;RHOG;GPM6B,6
GO_Biological_Process_2023,Ceramide Metabolic Process (GO:0006672),3/55,0.0026353413771885,0.113612494927682,0,0,11.804916732751783,70.10636130554923,ABCA2;FA2H;CERS2,6
GO_Biological_Process_2023,Membrane Lipid Biosynthetic Process (GO:0046467),3/57,0.0029180959475417,0.119181181857493,0,0,11.36655211912944,66.3445636168701,ELOVL1;FA2H;CERS2,6
GO_Biological_Process_2023,Myoblast Fusion (GO:0007520),2/18,0.003594237117374,0.1394564001541143,0,0,25.362244897959183,142.7494556250508,CD81;CD9,6
GO_Biological_Process_2023,Oligodendrocyte Differentiation (GO:0048709),2/19,0.0040040456388033,0.1412336098050632,0,0,23.869147659063625,131.7684366549516,MYRF;SOX10,6
GO_Biological_Process_2023,Cellular Response To Catecholamine Stimulus (GO:0071870),2/19,0.0040040456388033,0.1412336098050632,0,0,23.869147659063625,131.7684366549516,APLP1;SIRT2,6
GO_Biological_Process_2023,Supramolecular Fiber Organization (GO:0097435),6/316,0.0051090185178873,0.1617678380065231,0,0,4.03363074811256,21.28445283794548,GSN;RHOG;STMN4;SLAIN1;ERMN;GFAP,6
GO_Biological_Process_2023,Cellular Response To Low-Density Lipoprotein Particle Stimulus (GO:0071404),2/22,0.0053564969577325,0.1617678380065231,0,0,20.285714285714285,106.08302856731788,CD81;CD9,6
GO_Biological_Process_2023,Negative Regulation Of Axonogenesis (GO:0050771),2/22,0.0053564969577325,0.1617678380065231,0,0,20.285714285714285,106.08302856731788,MAG;EFNB3,6
GO_Biological_Process_2023,Cell-Cell Junction Assembly (GO:0007043),3/71,0.0054200564280536,0.1617678380065231,0,0,9.020012128562763,47.06325773617709,CLDN11;GJB1;CD9,6
GO_Biological_Process_2023,Plasma Membrane Organization (GO:0007009),3/72,0.0056354324907242,0.1619665041778528,0,0,8.888839085611833,46.03246549484361,FA2H;BIN1;SYT11,6
GO_Biological_Process_2023,Glial Cell Development (GO:0021782),2/23,0.0058476195920622,0.1620626001228687,0,0,19.318756073858115,99.33164622370634,MYRF;SOX10,6
GO_Biological_Process_2023,Sphingolipid Biosynthetic Process (GO:0030148),3/77,0.0067890554235683,0.1816657589203129,0,0,8.286152131512956,41.36814601724816,ELOVL1;FA2H;CERS2,6
GO_Biological_Process_2023,Regulation Of Protein Localization To Plasma Membrane (GO:1903076),3/80,0.0075436735898985,0.1951296901920435,0,0,7.96211005489356,38.91119811203056,TMBIM1;RHOG;ACTB,6
GO_Biological_Process_2023,Protein Depolymerization (GO:0051261),2/28,0.008596207471144,0.2107069085001714,0,0,15.599686028257455,74.19887958363982,GSN;STMN4,6
GO_Biological_Process_2023,Negative Regulation Of Axon Extension (GO:0030517),2/30,0.0098285778207101,0.2107069085001714,0,0,14.48396501457726,66.95156387938638,MAG;SEMA4D,6
GO_Biological_Process_2023,Regulation Of Dendrite Morphogenesis (GO:0048814),2/31,0.0104724512850622,0.2107069085001714,0,0,13.983814215341308,63.75230908786907,PTPRD;SEMA4D,6
GO_Biological_Process_2023,Glycosphingolipid Metabolic Process (GO:0006687),2/32,0.0111345221222248,0.2107069085001714,0,0,13.517006802721088,60.79550767481704,GLTP;ABCA2,6
GO_Biological_Process_2023,Positive Regulation Of Synapse Assembly (GO:0051965),2/32,0.0111345221222248,0.2107069085001714,0,0,13.517006802721088,60.79550767481704,PTPRD;SEMA4D,6
GO_Biological_Process_2023,Mesenchymal Cell Migration (GO:0090497),2/32,0.0111345221222248,0.2107069085001714,0,0,13.517006802721088,60.79550767481704,SEMA4D;SOX10,6
GO_Biological_Process_2023,Positive Regulation Of Supramolecular Fiber Organization (GO:1902905),3/96,0.0123887403730049,0.2107069085001714,0,0,6.58696375124709,28.92314213052681,GSN;BIN1;SLAIN1,6
GO_Biological_Process_2023,Glial Cell Differentiation (GO:0010001),2/34,0.0125124802245355,0.2107069085001714,0,0,12.67091836734694,55.51165721021778,MYRF;SOX10,6
GO_Biological_Process_2023,Neural Crest Cell Migration (GO:0001755),2/36,0.0139609152364795,0.2107069085001714,0,0,11.92436974789916,50.93486932982207,SEMA4D;SOX10,6
