Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
GO_Biological_Process_2023	Response To Calcium Ion (GO:0051592)	7/106	1.027200e-06	9.216785e-05	0	0	1.505452e+01	2.075819e+02	PPP3CA;CPNE6;ITPKA;CALM3;ADCY1;CALM1;CALM2
GO_Biological_Process_2023	Regulation Of Protein Dephosphorylation (GO:0035304)	5/40	1.617844e-06	1.330676e-04	0	0	2.987218e+01	3.983281e+02	CALM3;NSMF;DYNLL1;CALM1;CALM2
GO_Biological_Process_2023	Substantia Nigra Development (GO:0021762)	5/42	2.075056e-06	1.517515e-04	0	0	2.825462e+01	3.697265e+02	CALM3;DYNLL1;CALM1;CALM2;YWHAH
GO_Biological_Process_2023	Negative Regulation Of Calcium Ion Transmembrane Transport (GO:1903170)	4/19	2.152504e-06	1.517515e-04	0	0	5.523611e+01	7.207693e+02	FKBP1A;PPP3CA;PPP3R1;CALM2
GO_Biological_Process_2023	Regulation Of Cardiac Muscle Contraction By Calcium Ion Signaling (GO:0010882)	4/20	2.680321e-06	1.763651e-04	0	0	5.178125e+01	6.643314e+02	CALM3;ATP1B1;CALM1;CALM2
GO_Biological_Process_2023	Positive Regulation Of Ryanodine-Sensitive Calcium-Release Channel Activity (GO:0060316)	3/7	4.183531e-06	2.580716e-04	0	0	1.538351e+02	1.905148e+03	CALM3;CALM1;CALM2
GO_Biological_Process_2023	Regulation Of Ryanodine-Sensitive Calcium-Release Channel Activity (GO:0060314)	4/24	5.788898e-06	3.360966e-04	0	0	4.141667e+01	4.994671e+02	FKBP1A;CALM3;CALM1;CALM2
GO_Biological_Process_2023	Positive Regulation Of Protein Kinase Activity (GO:0045860)	7/145	8.302555e-06	4.552567e-04	0	0	1.077871e+01	1.260996e+02	PRNP;MMD;PTK2B;CALM3;CALM1;CALM2;SNCA
GO_Biological_Process_2023	Synaptic Transmission, Glutamatergic (GO:0035249)	4/27	9.451584e-06	4.909849e-04	0	0	3.600906e+01	4.166006e+02	GRIA1;GRIA2;GRIN2A;SLC17A7
GO_Biological_Process_2023	Regulation Of Calcium Ion Import Across Plasma Membrane (GO:1905664)	3/10	1.418791e-05	6.811618e-04	0	0	8.789249e+01	9.811545e+02	PPP3CA;PRNP;PPP3R1
GO_Biological_Process_2023	Regulation Of Neuron Apoptotic Process (GO:0043523)	6/105	1.449280e-05	6.811618e-04	0	0	1.276660e+01	1.422437e+02	PRKCG;PRNP;UBB;PTK2B;NSMF;MT3
GO_Biological_Process_2023	Negative Regulation Of Release Of Sequestered Calcium Ion Into Cytosol (GO:0051280)	3/11	1.943756e-05	8.341251e-04	0	0	7.690206e+01	8.342569e+02	FKBP1A;CALM3;CALM2
GO_Biological_Process_2023	Negative Regulation Of Ryanodine-Sensitive Calcium-Release Channel Activity (GO:0060315)	3/11	1.943756e-05	8.341251e-04	0	0	7.690206e+01	8.342569e+02	FKBP1A;CALM3;CALM2
GO_Biological_Process_2023	Positive Regulation Of Release Of Sequestered Calcium Ion Into Cytosol (GO:0051281)	4/33	2.153627e-05	8.856790e-04	0	0	2.855029e+01	3.067949e+02	CALM3;CALM1;CALM2;SNCA
GO_Biological_Process_2023	Regulation Of Heart Contraction (GO:0008016)	5/69	2.464013e-05	9.102500e-04	0	0	1.631250e+01	1.730941e+02	CALM3;ATP2B1;CALM1;CALM2;SCN1B
GO_Biological_Process_2023	Negative Regulation Of Voltage-Gated Calcium Channel Activity (GO:1901386)	3/12	2.582269e-05	9.102500e-04	0	0	6.835395e+01	7.221087e+02	PPP3CA;PPP3R1;CALM3
GO_Biological_Process_2023	Ionotropic Glutamate Receptor Signaling Pathway (GO:0035235)	3/12	2.582269e-05	9.102500e-04	0	0	6.835395e+01	7.221087e+02	GRIA2;GRIN2A;PTK2B
GO_Biological_Process_2023	Regulation Of Cell Communication By Electrical Coupling (GO:0010649)	3/12	2.582269e-05	9.102500e-04	0	0	6.835395e+01	7.221087e+02	CALM3;CALM1;CALM2
GO_Biological_Process_2023	Regulation Of Cardiac Muscle Contraction (GO:0055117)	4/35	2.734670e-05	9.307310e-04	0	0	2.670565e+01	2.805939e+02	CALM3;ATP1B1;CALM1;CALM2
GO_Biological_Process_2023	Membrane Depolarization (GO:0051899)	3/13	3.344768e-05	1.055805e-03	0	0	6.151546e+01	6.339493e+02	SCN3B;SCN1B;YWHAH
GO_Biological_Process_2023	Membrane Depolarization During Action Potential (GO:0086010)	3/13	3.344768e-05	1.055805e-03	0	0	6.151546e+01	6.339493e+02	SCN3B;SCN1B;YWHAH
GO_Biological_Process_2023	Regulation Of Phosphoprotein Phosphatase Activity (GO:0043666)	4/37	3.423076e-05	1.055805e-03	0	0	2.508460e+01	2.579295e+02	FKBP1A;CALM3;CALM1;CALM2
GO_Biological_Process_2023	Negative Regulation Of Peptidyl-Threonine Phosphorylation (GO:0010801)	3/14	4.241532e-05	1.268604e-03	0	0	5.592034e+01	5.630060e+02	CALM3;CALM1;CALM2
GO_Biological_Process_2023	Positive Regulation Of Monoatomic Ion Transport (GO:0043270)	4/40	4.682564e-05	1.359321e-03	0	0	2.299074e+01	2.291965e+02	CAMK2A;ATP2B1;SCN3B;SCN1B
GO_Biological_Process_2023	Cellular Response To Metal Ion (GO:0071248)	6/135	5.996762e-05	1.691087e-03	0	0	9.782781e+00	9.510532e+01	PRNP;CPNE6;ITPKA;ADCY1;MT3;SNCA
GO_Biological_Process_2023	Regulation Of Cardiac Muscle Contraction By Regulation Of The Release Of Sequestered Calcium Ion (GO:0010881)	3/16	6.478178e-05	1.776100e-03	0	0	4.731245e+01	4.563043e+02	CALM3;CALM1;CALM2
GO_Biological_Process_2023	Positive Regulation Of Phosphoprotein Phosphatase Activity (GO:0032516)	3/18	9.371291e-05	2.499855e-03	0	0	4.100000e+01	3.802863e+02	CALM3;CALM1;CALM2
GO_Biological_Process_2023	Arp2/3 Complex-Mediated Actin Nucleation (GO:0034314)	3/19	1.108806e-04	2.763823e-03	0	0	3.843557e+01	3.500349e+02	ARPC2;WIPF3;ARPC5
GO_Biological_Process_2023	Plasma Membrane Bounded Cell Projection Morphogenesis (GO:0120039)	4/50	1.135672e-04	2.763823e-03	0	0	1.798370e+01	1.633480e+02	NCKAP1;GPM6A;UBB;WASF1
GO_Biological_Process_2023	Negative Regulation Of Cell Projection Organization (GO:0031345)	4/50	1.135672e-04	2.763823e-03	0	0	1.798370e+01	1.633480e+02	PRNP;MT3;YWHAH;ITM2C
GO_Biological_Process_2023	Positive Regulation Of Protein Phosphorylation (GO:0001934)	9/377	1.148093e-04	2.763823e-03	0	0	5.249283e+00	4.762275e+01	PRNP;MMD;PTK2B;CALM3;CALM1;RASGRP1;MT3;CALM2;SNCA
GO_Biological_Process_2023	Cellular Response To Copper Ion (GO:0071280)	3/20	1.299750e-04	3.054412e-03	0	0	3.617283e+01	3.236806e+02	PRNP;MT3;SNCA
GO_Biological_Process_2023	Positive Regulation Of Protein Modification Process (GO:0031401)	7/225	1.370267e-04	3.145241e-03	0	0	6.795600e+00	6.044914e+01	NSMF;CALM3;CALM1;DYNLL1;RASGRP1;MT3;CALM2
GO_Biological_Process_2023	Regulation Of Synaptic Transmission, Glutamatergic (GO:0051966)	4/55	1.649977e-04	3.660510e-03	0	0	1.621650e+01	1.412389e+02	GRIN2A;PLPPR4;PTK2B;DGKZ
GO_Biological_Process_2023	Regulation Of Release Of Sequestered Calcium Ion Into Cytosol By Sarcoplasmic Reticulum (GO:0010880)	3/22	1.743100e-04	3.660510e-03	0	0	3.236191e+01	2.800818e+02	CALM3;CALM1;CALM2
GO_Biological_Process_2023	Positive Regulation Of Phosphatase Activity (GO:0010922)	3/22	1.743100e-04	3.660510e-03	0	0	3.236191e+01	2.800818e+02	CALM3;CALM1;CALM2
GO_Biological_Process_2023	Positive Regulation Of Protein Autophosphorylation (GO:0031954)	3/22	1.743100e-04	3.660510e-03	0	0	3.236191e+01	2.800818e+02	CALM3;CALM1;CALM2
GO_Biological_Process_2023	Actin Nucleation (GO:0045010)	3/23	1.997303e-04	4.087297e-03	0	0	3.074227e+01	2.618793e+02	ARPC2;WIPF3;ARPC5
GO_Biological_Process_2023	Regulation Of Neuron Death (GO:1901214)	4/58	2.029154e-04	4.087297e-03	0	0	1.531327e+01	1.302045e+02	PRNP;UBB;NSMF;SNCA
GO_Biological_Process_2023	Response To Copper Ion (GO:0046688)	3/24	2.274364e-04	4.401563e-03	0	0	2.927688e+01	2.455932e+02	PRNP;MT3;SNCA
GO_Biological_Process_2023	Positive Regulation Of Peptidyl-Threonine Phosphorylation (GO:0010800)	3/24	2.274364e-04	4.401563e-03	0	0	2.927688e+01	2.455932e+02	CALM3;CALM1;CALM2
GO_Biological_Process_2023	Regulation Of Neuron Projection Development (GO:0010975)	6/174	2.412014e-04	4.537962e-03	0	0	7.496960e+00	6.244877e+01	CAMK2B;CHN1;PTK2B;MT3;SCN1B;ITM2C
GO_Biological_Process_2023	Negative Regulation Of Amyloid Precursor Protein Biosynthetic Process (GO:0042985)	2/5	2.450872e-04	4.537962e-03	0	0	1.353537e+02	1.125317e+03	ITM2B;ITM2C
GO_Biological_Process_2023	Regulation Of Protein Serine/Threonine Kinase Activity (GO:0071900)	5/112	2.482775e-04	4.537962e-03	0	0	9.735858e+00	8.081700e+01	CALM3;CALM1;CALM2;ACTB;SNCA
GO_Biological_Process_2023	Positive Regulation Of Protein Serine/Threonine Kinase Activity (GO:0071902)	5/117	3.040444e-04	5.456215e-03	0	0	9.298872e+00	7.530540e+01	CALM3;CALM1;RASGRP1;CALM2;SNCA
GO_Biological_Process_2023	Regulation Of Sodium Ion Transmembrane Transport (GO:1902305)	3/28	3.628214e-04	6.235665e-03	0	0	2.458763e+01	1.947734e+02	SCN3B;SCN1B;YWHAH
GO_Biological_Process_2023	Regulation Of Inositol Phosphate Biosynthetic Process (GO:0010919)	2/6	3.664322e-04	6.235665e-03	0	0	1.015102e+02	8.031180e+02	PTK2B;SNCA
GO_Biological_Process_2023	Regulation Of Atrial Cardiac Muscle Cell Membrane Depolarization (GO:0060371)	2/6	3.664322e-04	6.235665e-03	0	0	1.015102e+02	8.031180e+02	SCN3B;SCN1B
GO_Biological_Process_2023	Regulation Of Monoatomic Ion Transmembrane Transporter Activity (GO:0032412)	4/69	3.964528e-04	6.399614e-03	0	0	1.271474e+01	9.959400e+01	PTK2B;SCN3B;SCN1B;YWHAH
GO_Biological_Process_2023	Regulation Of Neuron Migration (GO:2001222)	3/29	4.032210e-04	6.399614e-03	0	0	2.364076e+01	1.847768e+02	CAMK2B;CAMK2A;NSMF
GO_Biological_Process_2023	Cardiac Muscle Cell Action Potential (GO:0086001)	3/29	4.032210e-04	6.399614e-03	0	0	2.364076e+01	1.847768e+02	SCN3B;ATP1B1;SCN1B
GO_Biological_Process_2023	Regulation Of Striated Muscle Contraction (GO:0006942)	3/29	4.032210e-04	6.399614e-03	0	0	2.364076e+01	1.847768e+02	CALM3;CALM1;CALM2
GO_Biological_Process_2023	Neuron Projection Development (GO:0031175)	6/192	4.084860e-04	6.399614e-03	0	0	6.765271e+00	5.278977e+01	NCKAP1;GPM6A;UBB;NEUROD6;RASGRF1;NCDN
GO_Biological_Process_2023	Chemical Synaptic Transmission (GO:0007268)	7/273	4.440972e-04	6.778450e-03	0	0	5.555744e+00	4.288738e+01	GRIA1;GRIA2;GRIN2A;GABRA5;SLC17A7;NPTX1;SNCA
GO_Biological_Process_2023	Regulation Of Arp2/3 Complex-Mediated Actin Nucleation (GO:0034315)	3/30	4.464025e-04	6.778450e-03	0	0	2.276403e+01	1.756083e+02	NCKAP1;ARF1;WASF1
GO_Biological_Process_2023	Regulation Of Protein Autophosphorylation (GO:0031952)	3/31	4.924437e-04	7.364271e-03	0	0	2.194993e+01	1.671735e+02	CALM3;CALM1;CALM2
GO_Biological_Process_2023	Regulation Of Cyclic-Nucleotide Phosphodiesterase Activity (GO:0051342)	2/7	5.113328e-04	7.421845e-03	0	0	8.120408e+01	6.154043e+02	CALM3;CALM2
GO_Biological_Process_2023	Positive Regulation Of Arp2/3 Complex-Mediated Actin Nucleation (GO:2000601)	2/7	5.113328e-04	7.421845e-03	0	0	8.120408e+01	6.154043e+02	NCKAP1;WASF1
GO_Biological_Process_2023	Regulation Of Calcium Ion Transmembrane Transporter Activity (GO:1901019)	3/32	5.414211e-04	7.744675e-03	0	0	2.119197e+01	1.593914e+02	FKBP1A;CALM1;CALM2
GO_Biological_Process_2023	Cardiac Muscle Contraction (GO:0060048)	3/33	5.934099e-04	8.367079e-03	0	0	2.048454e+01	1.521924e+02	SCN3B;ATP1B1;SCN1B
GO_Biological_Process_2023	Regulation Of calcineurin-NFAT Signaling Cascade (GO:0070884)	3/34	6.484839e-04	9.014840e-03	0	0	1.982275e+01	1.455163e+02	PPP3CA;PRNP;PPP3R1
GO_Biological_Process_2023	Negative Regulation Of Glycoprotein Biosynthetic Process (GO:0010561)	2/8	6.795552e-04	9.178008e-03	0	0	6.766667e+01	4.935655e+02	ITM2B;ITM2C
GO_Biological_Process_2023	Positive Regulation Of Calcium Ion Import Across Plasma Membrane (GO:1905665)	2/8	6.795552e-04	9.178008e-03	0	0	6.766667e+01	4.935655e+02	PPP3CA;PPP3R1
GO_Biological_Process_2023	Response To Type II Interferon (GO:0034341)	4/80	6.954983e-04	9.178008e-03	0	0	1.086842e+01	7.902301e+01	CAMK2A;CALM1;GAPDH;SNCA
GO_Biological_Process_2023	Regulation Of Sodium Ion Transport (GO:0002028)	3/35	7.067159e-04	9.178008e-03	0	0	1.920232e+01	1.393106e+02	SCN3B;SCN1B;YWHAH
GO_Biological_Process_2023	Glutamate Receptor Signaling Pathway (GO:0007215)	3/35	7.067159e-04	9.178008e-03	0	0	1.920232e+01	1.393106e+02	GRIA2;GRIN2A;PTK2B
GO_Biological_Process_2023	Regulation Of Peptidyl-Threonine Phosphorylation (GO:0010799)	3/36	7.681770e-04	9.720394e-03	0	0	1.861949e+01	1.335295e+02	CALM3;CALM1;CALM2
GO_Biological_Process_2023	Regulation Of Trans-Synaptic Signaling (GO:0099177)	3/36	7.681770e-04	9.720394e-03	0	0	1.861949e+01	1.335295e+02	GRIA1;GRIA2;PPP3CA
GO_Biological_Process_2023	Regulation Of Sodium Ion Transmembrane Transporter Activity (GO:2000649)	3/37	8.329374e-04	1.014398e-02	0	0	1.807095e+01	1.281330e+02	SCN3B;SCN1B;YWHAH
GO_Biological_Process_2023	Synaptic Vesicle Cycle (GO:0099504)	3/37	8.329374e-04	1.014398e-02	0	0	1.807095e+01	1.281330e+02	SLC17A7;CPLX2;SNCA
GO_Biological_Process_2023	Neuron Projection Morphogenesis (GO:0048812)	5/146	8.353150e-04	1.014398e-02	0	0	7.375513e+00	5.227544e+01	NCKAP1;GPM6A;UBB;PLPPR4;CCK
GO_Biological_Process_2023	Regulation Of High Voltage-Gated Calcium Channel Activity (GO:1901841)	2/9	8.708672e-04	1.014398e-02	0	0	5.799708e+01	4.086487e+02	CALM3;CALM1
GO_Biological_Process_2023	Regulation Of Transmembrane Transporter Activity (GO:0022898)	2/9	8.708672e-04	1.014398e-02	0	0	5.799708e+01	4.086487e+02	ACTB;SNCA
GO_Biological_Process_2023	Positive Regulation Of Receptor Recycling (GO:0001921)	2/9	8.708672e-04	1.014398e-02	0	0	5.799708e+01	4.086487e+02	NSF;SNCA
GO_Biological_Process_2023	Calcium-Mediated Signaling (GO:0019722)	4/85	8.735952e-04	1.014398e-02	0	0	1.019496e+01	7.180201e+01	PPP3CA;PRNP;PPP3R1;ATP1B1
GO_Biological_Process_2023	Negative Regulation Of Protein Phosphorylation (GO:0001933)	5/149	9.152048e-04	1.050357e-02	0	0	7.220760e+00	5.051906e+01	PRNP;CALM3;CALM1;CALM2;SNCA
GO_Biological_Process_2023	Negative Regulation Of Neuron Death (GO:1901215)	4/88	9.946673e-04	1.128433e-02	0	0	9.829365e+00	6.795141e+01	PRKCG;PTK2B;MT3;SNCA
GO_Biological_Process_2023	Negative Regulation Of Oxidoreductase Activity (GO:0051354)	2/10	1.085038e-03	1.164058e-02	0	0	5.074490e+01	3.463918e+02	MT3;SNCA
GO_Biological_Process_2023	Regulation Of Phospholipase Activity (GO:0010517)	2/10	1.085038e-03	1.164058e-02	0	0	5.074490e+01	3.463918e+02	RASGRP1;SNCA
GO_Biological_Process_2023	calcineurin-NFAT Signaling Cascade (GO:0033173)	2/10	1.085038e-03	1.164058e-02	0	0	5.074490e+01	3.463918e+02	PPP3CA;PPP3R1
GO_Biological_Process_2023	Positive Regulation Of Actin Nucleation (GO:0051127)	2/10	1.085038e-03	1.164058e-02	0	0	5.074490e+01	3.463918e+02	NCKAP1;WASF1
GO_Biological_Process_2023	Regulation Of Amyloid Precursor Protein Biosynthetic Process (GO:0042984)	2/10	1.085038e-03	1.164058e-02	0	0	5.074490e+01	3.463918e+02	ITM2B;ITM2C
GO_Biological_Process_2023	Heart Contraction (GO:0060047)	3/41	1.126327e-03	1.195360e-02	0	0	1.616549e+01	1.097442e+02	SCN3B;ATP1B1;SCN1B
GO_Biological_Process_2023	Positive Regulation Of Calcium Ion Transmembrane Transport (GO:1904427)	3/42	1.208591e-03	1.269020e-02	0	0	1.575020e+01	1.058146e+02	PPP3CA;PPP3R1;SNCA
GO_Biological_Process_2023	Negative Regulation Of Amide Metabolic Process (GO:0034249)	4/93	1.221936e-03	1.269527e-02	0	0	9.274813e+00	6.220913e+01	PRNP;RTN1;ENC1;GAPDH
GO_Biological_Process_2023	Energy Derivation By Oxidation Of Organic Compounds (GO:0015980)	3/43	1.294547e-03	1.304656e-02	0	0	1.535567e+01	1.021090e+02	COX8A;NDUFA4;MT3
GO_Biological_Process_2023	Calcineurin-Mediated Signaling (GO:0097720)	2/11	1.321840e-03	1.304656e-02	0	0	4.510431e+01	2.989843e+02	PPP3CA;PPP3R1
GO_Biological_Process_2023	Intracellular Copper Ion Homeostasis (GO:0006878)	2/11	1.321840e-03	1.304656e-02	0	0	4.510431e+01	2.989843e+02	PRNP;ARF1
GO_Biological_Process_2023	Regulation Of Amyloid Precursor Protein Catabolic Process (GO:1902991)	2/11	1.321840e-03	1.304656e-02	0	0	4.510431e+01	2.989843e+02	FKBP1A;PRNP
GO_Biological_Process_2023	Regulation Of Cell Communication By Electrical Coupling Involved In Cardiac Conduction (GO:1901844)	2/11	1.321840e-03	1.304656e-02	0	0	4.510431e+01	2.989843e+02	CALM3;CALM2
GO_Biological_Process_2023	Nervous System Development (GO:0007399)	8/433	1.483389e-03	1.449609e-02	0	0	3.984655e+00	2.595375e+01	NCKAP1;OLFM1;GPM6A;ADGRB2;ENC1;NPTX1;ITM2B;NRGN
GO_Biological_Process_2023	Detection Of Calcium Ion (GO:0005513)	2/12	1.581045e-03	1.500473e-02	0	0	4.059184e+01	2.618039e+02	CALM3;CALM2
GO_Biological_Process_2023	Positive Regulation Of Sodium Ion Transport (GO:0010765)	2/12	1.581045e-03	1.500473e-02	0	0	4.059184e+01	2.618039e+02	SCN3B;SCN1B
GO_Biological_Process_2023	Positive Regulation Of Voltage-Gated Calcium Channel Activity (GO:1901387)	2/12	1.581045e-03	1.500473e-02	0	0	4.059184e+01	2.618039e+02	PPP3CA;PPP3R1
GO_Biological_Process_2023	Positive Regulation Of Hydrolase Activity (GO:0051345)	5/176	1.913262e-03	1.798466e-02	0	0	6.072330e+00	3.800638e+01	RASGRF1;CALM3;CALM1;RASGRP1;CALM2
GO_Biological_Process_2023	Positive Regulation Of Cell Death (GO:0010942)	3/50	2.004676e-03	1.866618e-02	0	0	1.306405e+01	8.115744e+01	PRNP;MT3;SNCA
GO_Biological_Process_2023	Copper Ion Homeostasis (GO:0055070)	2/14	2.165765e-03	1.997767e-02	0	0	3.382313e+01	2.075043e+02	PRNP;ARF1
GO_Biological_Process_2023	Regulation Of Exocytosis (GO:0017157)	3/54	2.500595e-03	2.285266e-02	0	0	1.203699e+01	7.211635e+01	NSF;CPLX2;SNCA
GO_Biological_Process_2023	Axonogenesis (GO:0007409)	5/188	2.548144e-03	2.307356e-02	0	0	5.670693e+00	3.386759e+01	NELL2;ARHGEF25;PLPPR4;CCK;SCN1B
GO_Biological_Process_2023	Intracellular Monoatomic Cation Homeostasis (GO:0030003)	5/190	2.667201e-03	2.393207e-02	0	0	5.608819e+00	3.324193e+01	PRNP;ARF1;FTH1;ATP1B1;MT3
GO_Biological_Process_2023	Regulation Of Cation Channel Activity (GO:2001257)	3/56	2.774493e-03	2.435242e-02	0	0	1.158160e+01	6.818420e+01	FKBP1A;CALM1;CALM2
GO_Biological_Process_2023	Neuron Projection Organization (GO:0106027)	2/16	2.837415e-03	2.435242e-02	0	0	2.898834e+01	1.700126e+02	PRNP;ARF1
GO_Biological_Process_2023	Membrane Depolarization During Cardiac Muscle Cell Action Potential (GO:0086012)	2/16	2.837415e-03	2.435242e-02	0	0	2.898834e+01	1.700126e+02	SCN3B;SCN1B
GO_Biological_Process_2023	Mitochondrial Electron Transport, Cytochrome C To Oxygen (GO:0006123)	2/16	2.837415e-03	2.435242e-02	0	0	2.898834e+01	1.700126e+02	COX8A;NDUFA4
GO_Biological_Process_2023	Negative Regulation Of Amyloid-Beta Formation (GO:1902430)	2/16	2.837415e-03	2.435242e-02	0	0	2.898834e+01	1.700126e+02	PRNP;RTN1
GO_Biological_Process_2023	Striated Muscle Contraction (GO:0006941)	3/57	2.918096e-03	2.442939e-02	0	0	1.136655e+01	6.634456e+01	ATP1B1;SCN3B;SCN1B
GO_Biological_Process_2023	Regulation Of Calcium Ion Transport (GO:0051924)	3/57	2.918096e-03	2.442939e-02	0	0	1.136655e+01	6.634456e+01	CAMK2B;CAMK2A;ATP2B1
GO_Biological_Process_2023	Regulation Of Small GTPase Mediated Signal Transduction (GO:0051056)	4/118	2.920636e-03	2.442939e-02	0	0	7.231725e+00	4.220401e+01	ARHGEF25;RASGRF1;CHN1;DYNLL1
GO_Biological_Process_2023	Rac Protein Signal Transduction (GO:0016601)	2/17	3.205288e-03	2.604096e-02	0	0	2.705442e+01	1.553723e+02	NCKAP1;WASF1
GO_Biological_Process_2023	Regulation Of Receptor Recycling (GO:0001919)	2/17	3.205288e-03	2.604096e-02	0	0	2.705442e+01	1.553723e+02	NSF;SNCA
GO_Biological_Process_2023	Positive Regulation Of Small GTPase Mediated Signal Transduction (GO:0051057)	2/17	3.205288e-03	2.604096e-02	0	0	2.705442e+01	1.553723e+02	RASGRF1;RASGRP1
GO_Biological_Process_2023	Heart Morphogenesis (GO:0003007)	3/59	3.218842e-03	2.604096e-02	0	0	1.095950e+01	6.289365e+01	FKBP1A;OLFM1;DYNLL1
GO_Biological_Process_2023	Anterograde Trans-Synaptic Signaling (GO:0098916)	5/199	3.253401e-03	2.610656e-02	0	0	5.346175e+00	3.062318e+01	GRIA1;GRIA2;GRIN2A;NPTX1;SNCA
GO_Biological_Process_2023	Cardiac Muscle Cell Contraction (GO:0086003)	2/18	3.594237e-03	2.793317e-02	0	0	2.536224e+01	1.427495e+02	SCN3B;SCN1B
GO_Biological_Process_2023	Vesicle-Mediated Transport In Synapse (GO:0099003)	2/18	3.594237e-03	2.793317e-02	0	0	2.536224e+01	1.427495e+02	CPLX2;SNCA
GO_Biological_Process_2023	Negative Regulation Of T Cell Receptor Signaling Pathway (GO:0050860)	2/18	3.594237e-03	2.793317e-02	0	0	2.536224e+01	1.427495e+02	PRNP;DGKZ
GO_Biological_Process_2023	Negative Regulation Of Amyloid Precursor Protein Catabolic Process (GO:1902992)	2/18	3.594237e-03	2.793317e-02	0	0	2.536224e+01	1.427495e+02	PRNP;RTN1
GO_Biological_Process_2023	Positive Regulation Of calcineurin-NFAT Signaling Cascade (GO:0070886)	2/19	4.004046e-03	3.039995e-02	0	0	2.386915e+01	1.317684e+02	PPP3CA;PPP3R1
GO_Biological_Process_2023	Positive Regulation Of Calcineurin-Mediated Signaling (GO:0106058)	2/19	4.004046e-03	3.039995e-02	0	0	2.386915e+01	1.317684e+02	PPP3CA;PPP3R1
GO_Biological_Process_2023	Inositol Phosphate-Mediated Signaling (GO:0048016)	2/19	4.004046e-03	3.039995e-02	0	0	2.386915e+01	1.317684e+02	PPP3CA;PPP3R1
GO_Biological_Process_2023	Regulation Of Secretion By Cell (GO:1903530)	3/64	4.051725e-03	3.052712e-02	0	0	1.005864e+01	5.540918e+01	NSF;CAMK2A;CPLX2
GO_Biological_Process_2023	Regulation Of Cell-Matrix Adhesion (GO:0001952)	3/65	4.232522e-03	3.164772e-02	0	0	9.895910e+00	5.408072e+01	ENC1;PTK2B;ACTG1
GO_Biological_Process_2023	Cellular Response To Oxygen-Containing Compound (GO:1901701)	7/406	4.285307e-03	3.171631e-02	0	0	3.678740e+00	2.005856e+01	CPNE6;ITPKA;PTK2B;NSMF;ADCY1;MT3;ACTB
GO_Biological_Process_2023	Cellular Response To Type II Interferon (GO:0071346)	3/66	4.418151e-03	3.171631e-02	0	0	9.738341e+00	5.280161e+01	CAMK2A;CALM1;GAPDH
GO_Biological_Process_2023	Regulation Of Membrane Depolarization (GO:0003254)	2/20	4.434500e-03	3.171631e-02	0	0	2.254195e+01	1.221400e+02	SCN3B;SCN1B
