Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
GO_Biological_Process_2023	Intracellular Potassium Ion Homeostasis (GO:0030007)	2/13	1.862428e-03	1.942532e-02	0	0	3.689981e+01	2.319476e+02	ATP1A1;ATP1B1
GO_Biological_Process_2023	Membrane Depolarization (GO:0051899)	2/13	1.862428e-03	1.942532e-02	0	0	3.689981e+01	2.319476e+02	SCN1B;YWHAH
GO_Biological_Process_2023	Membrane Depolarization During Action Potential (GO:0086010)	2/13	1.862428e-03	1.942532e-02	0	0	3.689981e+01	2.319476e+02	SCN1B;YWHAH
GO_Biological_Process_2023	Proton Transmembrane Transport (GO:1902600)	3/49	1.891209e-03	1.951567e-02	0	0	1.334872e+01	8.370368e+01	ATP1A1;ATP6V1E1;ATP1B1
GO_Biological_Process_2023	Plasma Membrane Bounded Cell Projection Morphogenesis (GO:0120039)	3/50	2.004676e-03	2.046880e-02	0	0	1.306405e+01	8.115744e+01	GPM6A;PAK1;DCLK1
GO_Biological_Process_2023	Regulation Of Release Of Sequestered Calcium Ion Into Cytosol (GO:0051279)	3/51	2.122296e-03	2.100792e-02	0	0	1.279124e+01	7.873335e+01	THY1;CALM1;CALM2
GO_Biological_Process_2023	L-glutamate Transmembrane Transport (GO:0015813)	2/14	2.165765e-03	2.100792e-02	0	0	3.382313e+01	2.075043e+02	SLC1A2;SLC17A7
GO_Biological_Process_2023	Negative Regulation Of Peptidyl-Threonine Phosphorylation (GO:0010801)	2/14	2.165765e-03	2.100792e-02	0	0	3.382313e+01	2.075043e+02	CALM1;CALM2
GO_Biological_Process_2023	Negative Regulation Of Smooth Muscle Cell Migration (GO:0014912)	2/14	2.165765e-03	2.100792e-02	0	0	3.382313e+01	2.075043e+02	MEF2C;NDRG4
GO_Biological_Process_2023	Synaptic Vesicle Membrane Organization (GO:0048499)	2/14	2.165765e-03	2.100792e-02	0	0	3.382313e+01	2.075043e+02	SNAP25;STX1A
GO_Biological_Process_2023	L-glutamate Import (GO:0051938)	2/15	2.490834e-03	2.392187e-02	0	0	3.121978e+01	1.871669e+02	SLC1A2;SLC17A7
GO_Biological_Process_2023	Neuron Migration (GO:0001764)	3/55	2.635341e-03	2.506158e-02	0	0	1.180492e+01	7.010636e+01	GPM6A;MEF2C;CCK
GO_Biological_Process_2023	Regulation Of Cation Channel Activity (GO:2001257)	3/56	2.774493e-03	2.572236e-02	0	0	1.158160e+01	6.818420e+01	CALM1;CALM2;VAMP2
GO_Biological_Process_2023	Protein Localization To Membrane (GO:0072657)	5/192	2.790245e-03	2.572236e-02	0	0	5.548269e+00	3.263284e+01	RAB3A;STXBP1;THY1;ATP1B1;RAB6B
GO_Biological_Process_2023	Endoplasmic Reticulum Tubular Network Organization (GO:0071786)	2/16	2.837415e-03	2.572236e-02	0	0	2.898834e+01	1.700126e+02	RTN3;RTN1
GO_Biological_Process_2023	Negative Regulation Of Amyloid-Beta Formation (GO:1902430)	2/16	2.837415e-03	2.572236e-02	0	0	2.898834e+01	1.700126e+02	RTN3;RTN1
GO_Biological_Process_2023	Regulation Of Cardiac Muscle Contraction By Regulation Of The Release Of Sequestered Calcium Ion (GO:0010881)	2/16	2.837415e-03	2.572236e-02	0	0	2.898834e+01	1.700126e+02	CALM1;CALM2
GO_Biological_Process_2023	Central Nervous System Development (GO:0007417)	6/283	2.988578e-03	2.684186e-02	0	0	4.521776e+00	2.628489e+01	APP;RTN3;NDRG4;RTN1;SERPINI1;DCLK1
GO_Biological_Process_2023	Microtubule Depolymerization (GO:0007019)	2/17	3.205288e-03	2.838433e-02	0	0	2.705442e+01	1.553723e+02	STMN1;STMN3
GO_Biological_Process_2023	Glucose Metabolic Process (GO:0006006)	3/59	3.218842e-03	2.838433e-02	0	0	1.095950e+01	6.289365e+01	TPI1;MDH1;ENO2
GO_Biological_Process_2023	Regulation Of Nervous System Process (GO:0031644)	2/18	3.594237e-03	3.058254e-02	0	0	2.536224e+01	1.427495e+02	APP;DLGAP1
GO_Biological_Process_2023	Positive Regulation Of Phosphoprotein Phosphatase Activity (GO:0032516)	2/18	3.594237e-03	3.058254e-02	0	0	2.536224e+01	1.427495e+02	CALM1;CALM2
GO_Biological_Process_2023	Intracellular Sodium Ion Homeostasis (GO:0006883)	2/18	3.594237e-03	3.058254e-02	0	0	2.536224e+01	1.427495e+02	ATP1A1;ATP1B1
GO_Biological_Process_2023	Negative Regulation Of Amyloid Precursor Protein Catabolic Process (GO:1902992)	2/18	3.594237e-03	3.058254e-02	0	0	2.536224e+01	1.427495e+02	RTN3;RTN1
GO_Biological_Process_2023	Negative Regulation Of Kinase Activity (GO:0033673)	3/62	3.704472e-03	3.124642e-02	0	0	1.040066e+01	5.822515e+01	CAMK2N1;THY1;YWHAG
GO_Biological_Process_2023	Positive Regulation Of calcineurin-NFAT Signaling Cascade (GO:0070886)	2/19	4.004046e-03	3.291461e-02	0	0	2.386915e+01	1.317684e+02	PPP3CA;PPP3R1
GO_Biological_Process_2023	Positive Regulation Of Calcineurin-Mediated Signaling (GO:0106058)	2/19	4.004046e-03	3.291461e-02	0	0	2.386915e+01	1.317684e+02	PPP3CA;PPP3R1
GO_Biological_Process_2023	Inositol Phosphate-Mediated Signaling (GO:0048016)	2/19	4.004046e-03	3.291461e-02	0	0	2.386915e+01	1.317684e+02	PPP3CA;PPP3R1
GO_Biological_Process_2023	Response To Metal Ion (GO:0010038)	3/64	4.051725e-03	3.302667e-02	0	0	1.005864e+01	5.540918e+01	PPP3CA;CALM1;CALM2
GO_Biological_Process_2023	Synapse Organization (GO:0050808)	4/131	4.245022e-03	3.431392e-02	0	0	6.487205e+00	3.543317e+01	APP;GPM6A;CHCHD10;SNCB
GO_Biological_Process_2023	Cellular Response To Type II Interferon (GO:0071346)	3/66	4.418151e-03	3.541824e-02	0	0	9.738341e+00	5.280161e+01	CAMK2A;CALM1;GAPDH
GO_Biological_Process_2023	Regulation Of Cardiac Conduction (GO:1903779)	2/21	4.885387e-03	3.884283e-02	0	0	2.135446e+01	1.136379e+02	ATP2A2;ATP2B2
GO_Biological_Process_2023	Regulation Of Release Of Sequestered Calcium Ion Into Cytosol By Sarcoplasmic Reticulum (GO:0010880)	2/22	5.356497e-03	4.156642e-02	0	0	2.028571e+01	1.060830e+02	CALM1;CALM2
GO_Biological_Process_2023	Cellular Response To Interferon-Beta (GO:0035458)	2/22	5.356497e-03	4.156642e-02	0	0	2.028571e+01	1.060830e+02	CAMK2A;CALM1
GO_Biological_Process_2023	Positive Regulation Of Protein Autophosphorylation (GO:0031954)	2/22	5.356497e-03	4.156642e-02	0	0	2.028571e+01	1.060830e+02	CALM1;CALM2
GO_Biological_Process_2023	Positive Regulation Of Protein Modification Process (GO:0031401)	5/225	5.464084e-03	4.206477e-02	0	0	4.708134e+00	2.452730e+01	APP;HSP90AA1;PAK1;CALM1;CALM2
GO_Biological_Process_2023	Potassium Ion Homeostasis (GO:0055075)	2/23	5.847620e-03	4.437662e-02	0	0	1.931876e+01	9.933165e+01	ATP1A1;ATP1B1
GO_Biological_Process_2023	Positive Regulation Of Secretion By Cell (GO:1903532)	3/73	5.855884e-03	4.437662e-02	0	0	8.761414e+00	4.503637e+01	RAB3A;APBB1;STX1A
GO_Biological_Process_2023	Regulation Of Ryanodine-Sensitive Calcium-Release Channel Activity (GO:0060314)	2/24	6.358547e-03	4.744455e-02	0	0	1.843970e+01	9.326719e+01	CALM1;CALM2
GO_Biological_Process_2023	Positive Regulation Of Peptidyl-Threonine Phosphorylation (GO:0010800)	2/24	6.358547e-03	4.744455e-02	0	0	1.843970e+01	9.326719e+01	CALM1;CALM2
GO_Biological_Process_2023	Axon Guidance (GO:0007411)	4/149	6.674749e-03	4.942371e-02	0	0	5.676724e+00	2.843712e+01	CYFIP2;KIF5A;CHN1;SCN1B
GO_Biological_Process_2023	Cellular Response To Steroid Hormone Stimulus (GO:0071383)	2/25	6.889074e-03	5.024362e-02	0	0	1.763709e+01	8.779423e+01	HSPA8;ATP1A1
GO_Biological_Process_2023	Sodium Ion Homeostasis (GO:0055078)	2/25	6.889074e-03	5.024362e-02	0	0	1.763709e+01	8.779423e+01	ATP1A1;ATP1B1
GO_Biological_Process_2023	Regulation Of Neuron Differentiation (GO:0045664)	3/79	7.286866e-03	5.274821e-02	0	0	8.067282e+00	3.970459e+01	MEF2C;YWHAG;YWHAH
GO_Biological_Process_2023	Regulation Of Potassium Ion Transmembrane Transporter Activity (GO:1901016)	2/26	7.438995e-03	5.341141e-02	0	0	1.690136e+01	8.283390e+01	ATP1B1;VAMP2
GO_Biological_Process_2023	Response To Type II Interferon (GO:0034341)	3/80	7.543674e-03	5.341141e-02	0	0	7.962110e+00	3.891120e+01	CAMK2A;CALM1;GAPDH
GO_Biological_Process_2023	Wound Healing (GO:0042060)	3/80	7.543674e-03	5.341141e-02	0	0	7.962110e+00	3.891120e+01	PPP3CA;PAK1;RAB3A
GO_Biological_Process_2023	Negative Regulation Of Neurogenesis (GO:0050768)	2/27	8.008107e-03	5.509123e-02	0	0	1.622449e+01	7.832049e+01	THY1;YWHAH
