Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
GO_Biological_Process_2023	Cellular Response To Steroid Hormone Stimulus (GO:0071383)	2/25	6.889074e-03	1.375662e-01	0	0	1.763709e+01	8.779423e+01	ATP1A3;ATP1A2
GO_Biological_Process_2023	Sodium Ion Homeostasis (GO:0055078)	2/25	6.889074e-03	1.375662e-01	0	0	1.763709e+01	8.779423e+01	ATP1A3;ATP1A2
GO_Biological_Process_2023	Calcium-Ion Regulated Exocytosis (GO:0017156)	2/26	7.438995e-03	1.398093e-01	0	0	1.690136e+01	8.283390e+01	SYT2;SYT11
GO_Biological_Process_2023	Organelle Membrane Fusion (GO:0090174)	2/26	7.438995e-03	1.398093e-01	0	0	1.690136e+01	8.283390e+01	SYT11;VAMP1
GO_Biological_Process_2023	Regulation Of Catecholamine Secretion (GO:0050433)	2/27	8.008107e-03	1.462051e-01	0	0	1.622449e+01	7.832049e+01	SYT2;SYT11
GO_Biological_Process_2023	Regulation Of Calcium Ion-Dependent Exocytosis (GO:0017158)	2/28	8.596207e-03	1.525827e-01	0	0	1.559969e+01	7.419888e+01	SYT2;SYT11
GO_Biological_Process_2023	Cardiac Muscle Cell Action Potential (GO:0086001)	2/29	9.203097e-03	1.547573e-01	0	0	1.502116e+01	7.042245e+01	ATP1A2;HCN2
GO_Biological_Process_2023	Response To Steroid Hormone (GO:0048545)	2/29	9.203097e-03	1.547573e-01	0	0	1.502116e+01	7.042245e+01	ATP1A3;ATP1A2
GO_Biological_Process_2023	Regulation Of Endothelial Cell Migration (GO:0010594)	3/88	9.790996e-03	1.604217e-01	0	0	7.209824e+00	3.335475e+01	SPARC;GLUL;AGT
GO_Biological_Process_2023	Sodium Ion Transport (GO:0006814)	3/89	1.009635e-02	1.612892e-01	0	0	7.125629e+00	3.274641e+01	SLC6A11;ATP1A2;HCN2
GO_Biological_Process_2023	Regulation Of Regulated Secretory Pathway (GO:1903305)	2/35	1.322798e-02	1.957245e-01	0	0	1.228633e+01	5.314356e+01	SYT2;SYT11
GO_Biological_Process_2023	Platelet Aggregation (GO:0070527)	2/35	1.322798e-02	1.957245e-01	0	0	1.228633e+01	5.314356e+01	CSRP1;GNAS
GO_Biological_Process_2023	Axon Development (GO:0061564)	3/99	1.345504e-02	1.957245e-01	0	0	6.380155e+00	2.748827e+01	PLP1;OLIG1;S100B
GO_Biological_Process_2023	Monoatomic Cation Transmembrane Transport (GO:0098655)	5/281	1.347712e-02	1.957245e-01	0	0	3.742182e+00	1.611669e+01	KCNC1;ATP1A3;SLC6A11;ATP1A2;HCN2
GO_Biological_Process_2023	Blood Vessel Diameter Maintenance (GO:0097746)	2/36	1.396092e-02	1.978128e-01	0	0	1.192437e+01	5.093487e+01	NPPB;AGT
GO_Biological_Process_2023	Synaptic Vesicle Cycle (GO:0099504)	2/37	1.471109e-02	1.978128e-01	0	0	1.158309e+01	4.887084e+01	SLC32A1;CPLX1
GO_Biological_Process_2023	Inorganic Cation Import Across Plasma Membrane (GO:0098659)	3/103	1.495591e-02	1.978128e-01	0	0	6.123711e+00	2.573581e+01	ATP1A3;ATP1A2;HCN2
GO_Biological_Process_2023	Intracellular Monoatomic Cation Homeostasis (GO:0030003)	4/190	1.525876e-02	1.978128e-01	0	0	4.416219e+00	1.847128e+01	FTH1;ATP1A3;ATP1A2;TPT1
GO_Biological_Process_2023	Regulation Of Neurotransmitter Secretion (GO:0046928)	2/38	1.547831e-02	1.978128e-01	0	0	1.126077e+01	4.693844e+01	SYT11;CPLX1
GO_Biological_Process_2023	Signal Release From Synapse (GO:0099643)	2/38	1.547831e-02	1.978128e-01	0	0	1.126077e+01	4.693844e+01	SLC32A1;CPLX1
GO_Biological_Process_2023	Negative Regulation Of Transport (GO:0051051)	2/39	1.626241e-02	2.037584e-01	0	0	1.095587e+01	4.512614e+01	SYT11;CRYAB
GO_Biological_Process_2023	Regulation Of Programmed Cell Death (GO:0043067)	4/195	1.662860e-02	2.043399e-01	0	0	4.299520e+00	1.761355e+01	HSP90AA1;CRYAB;AGT;TPT1
GO_Biological_Process_2023	Neurotransmitter Secretion (GO:0007269)	2/43	1.956379e-02	2.187585e-01	0	0	9.885017e+00	3.888840e+01	SLC32A1;CPLX1
GO_Biological_Process_2023	Hexose Metabolic Process (GO:0019318)	2/45	2.131096e-02	2.187585e-01	0	0	9.424300e+00	3.626974e+01	APOD;ALDOC
GO_Biological_Process_2023	Homotypic Cell-Cell Adhesion (GO:0034109)	2/46	2.220804e-02	2.187585e-01	0	0	9.209647e+00	3.506390e+01	CSRP1;GNAS
GO_Biological_Process_2023	Potassium Ion Transport (GO:0006813)	3/122	2.333557e-02	2.187585e-01	0	0	5.141038e+00	1.931887e+01	KCNC1;ATP1A2;HCN2
GO_Biological_Process_2023	Positive Regulation Of Gap Junction Assembly (GO:1903598)	1/5	2.475353e-02	2.187585e-01	0	0	5.024242e+01	1.858360e+02	AGT
GO_Biological_Process_2023	Erythrose 4-Phosphate/Phosphoenolpyruvate Family Amino Acid Catabolic Process (GO:1902222)	1/5	2.475353e-02	2.187585e-01	0	0	5.024242e+01	1.858360e+02	QDPR
GO_Biological_Process_2023	Regulation Of Circadian Sleep/Wake Cycle (GO:0042749)	1/5	2.475353e-02	2.187585e-01	0	0	5.024242e+01	1.858360e+02	PTGDS
GO_Biological_Process_2023	Regulation Of Circadian Sleep/Wake Cycle, Sleep (GO:0045187)	1/5	2.475353e-02	2.187585e-01	0	0	5.024242e+01	1.858360e+02	PTGDS
GO_Biological_Process_2023	Tight Junction Organization (GO:0120193)	1/5	2.475353e-02	2.187585e-01	0	0	5.024242e+01	1.858360e+02	CLDN11
GO_Biological_Process_2023	L-phenylalanine Catabolic Process (GO:0006559)	1/5	2.475353e-02	2.187585e-01	0	0	5.024242e+01	1.858360e+02	QDPR
GO_Biological_Process_2023	L-phenylalanine Metabolic Process (GO:0006558)	1/5	2.475353e-02	2.187585e-01	0	0	5.024242e+01	1.858360e+02	QDPR
GO_Biological_Process_2023	Adenylate Cyclase-Activating Dopamine Receptor Signaling Pathway (GO:0007191)	1/5	2.475353e-02	2.187585e-01	0	0	5.024242e+01	1.858360e+02	GNAS
GO_Biological_Process_2023	Humoral Immune Response Mediated By Circulating Immunoglobulin (GO:0002455)	1/5	2.475353e-02	2.187585e-01	0	0	5.024242e+01	1.858360e+02	CD81
GO_Biological_Process_2023	Ammonium Homeostasis (GO:0097272)	1/5	2.475353e-02	2.187585e-01	0	0	5.024242e+01	1.858360e+02	RHD
GO_Biological_Process_2023	Positive Regulation Of Tau-Protein Kinase Activity (GO:1902949)	1/5	2.475353e-02	2.187585e-01	0	0	5.024242e+01	1.858360e+02	HSP90AA1
GO_Biological_Process_2023	Neurotransmitter Loading Into Synaptic Vesicle (GO:0098700)	1/5	2.475353e-02	2.187585e-01	0	0	5.024242e+01	1.858360e+02	SLC32A1
GO_Biological_Process_2023	Positive Regulation Of Translation In Response To Stress (GO:0032056)	1/5	2.475353e-02	2.187585e-01	0	0	5.024242e+01	1.858360e+02	IMPACT
GO_Biological_Process_2023	Positive Regulation Of Urine Volume (GO:0035810)	1/5	2.475353e-02	2.187585e-01	0	0	5.024242e+01	1.858360e+02	NPPB
GO_Biological_Process_2023	Regulation Of Renal Sodium Excretion (GO:0035813)	1/5	2.475353e-02	2.187585e-01	0	0	5.024242e+01	1.858360e+02	NPPB
GO_Biological_Process_2023	Pteridine-Containing Compound Metabolic Process (GO:0042558)	1/5	2.475353e-02	2.187585e-01	0	0	5.024242e+01	1.858360e+02	QDPR
GO_Biological_Process_2023	Proton Transmembrane Transport (GO:1902600)	2/49	2.499119e-02	2.187585e-01	0	0	8.620495e+00	3.180301e+01	ATP1A3;ATP1A2
GO_Biological_Process_2023	Pyruvate Metabolic Process (GO:0006090)	2/50	2.594896e-02	2.240728e-01	0	0	8.440476e+00	3.082144e+01	LDHB;ALDOC
GO_Biological_Process_2023	Regulated Exocytosis (GO:0045055)	2/51	2.692148e-02	2.248514e-01	0	0	8.267805e+00	2.988672e+01	SYT11;CPLX1
GO_Biological_Process_2023	Sensory Perception (GO:0007600)	2/51	2.692148e-02	2.248514e-01	0	0	8.267805e+00	2.988672e+01	GNAS;PRDM12
GO_Biological_Process_2023	Gamma-Aminobutyric Acid Transport (GO:0015812)	1/6	2.963096e-02	2.248514e-01	0	0	4.019192e+01	1.414328e+02	SLC6A11
GO_Biological_Process_2023	Intracellular Sequestering Of Iron Ion (GO:0006880)	1/6	2.963096e-02	2.248514e-01	0	0	4.019192e+01	1.414328e+02	FTH1
GO_Biological_Process_2023	Regulation Of Systemic Arterial Blood Pressure By Renin-Angiotensin (GO:0003081)	1/6	2.963096e-02	2.248514e-01	0	0	4.019192e+01	1.414328e+02	AGT
GO_Biological_Process_2023	Receptor-Mediated Virion Attachment To Host Cell (GO:0046813)	1/6	2.963096e-02	2.248514e-01	0	0	4.019192e+01	1.414328e+02	CD81
GO_Biological_Process_2023	Regulation Of SA Node Cell Action Potential (GO:0098907)	1/6	2.963096e-02	2.248514e-01	0	0	4.019192e+01	1.414328e+02	HCN2
GO_Biological_Process_2023	Positive Regulation Of Blood Circulation (GO:1903524)	1/6	2.963096e-02	2.248514e-01	0	0	4.019192e+01	1.414328e+02	ATP1A2
GO_Biological_Process_2023	Detection Of Stimulus Involved In Sensory Perception Of Pain (GO:0062149)	1/6	2.963096e-02	2.248514e-01	0	0	4.019192e+01	1.414328e+02	PRDM12
GO_Biological_Process_2023	Negative Regulation Of Catecholamine Secretion (GO:0033604)	1/6	2.963096e-02	2.248514e-01	0	0	4.019192e+01	1.414328e+02	SYT11
GO_Biological_Process_2023	Regulation Of Exocytosis (GO:0017157)	2/54	2.992584e-02	2.248514e-01	0	0	7.789639e+00	2.733410e+01	LGI3;CPLX1
GO_Biological_Process_2023	Spleen Development (GO:0048536)	1/7	3.448425e-02	2.248514e-01	0	0	3.349158e+01	1.127746e+02	PITX2
GO_Biological_Process_2023	Negative Regulation Of Intracellular Transport (GO:0032387)	1/7	3.448425e-02	2.248514e-01	0	0	3.349158e+01	1.127746e+02	CRYAB
GO_Biological_Process_2023	Fructose Metabolic Process (GO:0006000)	1/7	3.448425e-02	2.248514e-01	0	0	3.349158e+01	1.127746e+02	ALDOC
GO_Biological_Process_2023	Negative Regulation Of Microglial Cell Activation (GO:1903979)	1/7	3.448425e-02	2.248514e-01	0	0	3.349158e+01	1.127746e+02	SYT11
GO_Biological_Process_2023	NADH Metabolic Process (GO:0006734)	1/7	3.448425e-02	2.248514e-01	0	0	3.349158e+01	1.127746e+02	MDH1
GO_Biological_Process_2023	Hair Cell Differentiation (GO:0035315)	1/7	3.448425e-02	2.248514e-01	0	0	3.349158e+01	1.127746e+02	PITX2
GO_Biological_Process_2023	Immunological Synapse Formation (GO:0001771)	1/7	3.448425e-02	2.248514e-01	0	0	3.349158e+01	1.127746e+02	CD81
GO_Biological_Process_2023	Lactate Metabolic Process (GO:0006089)	1/7	3.448425e-02	2.248514e-01	0	0	3.349158e+01	1.127746e+02	LDHB
GO_Biological_Process_2023	Axon Ensheathment In Central Nervous System (GO:0032291)	1/7	3.448425e-02	2.248514e-01	0	0	3.349158e+01	1.127746e+02	PLP1
GO_Biological_Process_2023	Regulation Of Protein Localization To Nucleolus (GO:1904749)	1/7	3.448425e-02	2.248514e-01	0	0	3.349158e+01	1.127746e+02	GLUL
GO_Biological_Process_2023	Malate Metabolic Process (GO:0006108)	1/7	3.448425e-02	2.248514e-01	0	0	3.349158e+01	1.127746e+02	MDH1
GO_Biological_Process_2023	Cell Migration Involved In Heart Development (GO:0060973)	1/7	3.448425e-02	2.248514e-01	0	0	3.349158e+01	1.127746e+02	PITX2
GO_Biological_Process_2023	Response To Auditory Stimulus (GO:0010996)	1/7	3.448425e-02	2.248514e-01	0	0	3.349158e+01	1.127746e+02	ATP1A2
GO_Biological_Process_2023	Glucose Metabolic Process (GO:0006006)	2/59	3.521256e-02	2.250082e-01	0	0	7.104547e+00	2.377432e+01	MDH1;APOD
GO_Biological_Process_2023	Aerobic Respiration (GO:0009060)	2/59	3.521256e-02	2.250082e-01	0	0	7.104547e+00	2.377432e+01	NDUFB8;UQCRH
GO_Biological_Process_2023	Fructose 1,6-Bisphosphate Metabolic Process (GO:0030388)	1/8	3.931350e-02	2.326049e-01	0	0	2.870563e+01	9.289679e+01	ALDOC
GO_Biological_Process_2023	Regulation Of Gap Junction Assembly (GO:1903596)	1/8	3.931350e-02	2.326049e-01	0	0	2.870563e+01	9.289679e+01	AGT
GO_Biological_Process_2023	Regulation Of Macrophage Migration (GO:1905521)	1/8	3.931350e-02	2.326049e-01	0	0	2.870563e+01	9.289679e+01	CD81
GO_Biological_Process_2023	Negative Regulation Of Systemic Arterial Blood Pressure (GO:0003085)	1/8	3.931350e-02	2.326049e-01	0	0	2.870563e+01	9.289679e+01	NPPB
GO_Biological_Process_2023	Regulation Of Urine Volume (GO:0035809)	1/8	3.931350e-02	2.326049e-01	0	0	2.870563e+01	9.289679e+01	NPPB
GO_Biological_Process_2023	Positive Regulation Of Adaptive Immune Response (GO:0002821)	1/8	3.931350e-02	2.326049e-01	0	0	2.870563e+01	9.289679e+01	CD81
GO_Biological_Process_2023	Cyclooxygenase Pathway (GO:0019371)	1/8	3.931350e-02	2.326049e-01	0	0	2.870563e+01	9.289679e+01	PTGDS
GO_Biological_Process_2023	Positive Regulation Of Cell-Cell Adhesion Mediated By Cadherin (GO:2000049)	1/8	3.931350e-02	2.326049e-01	0	0	2.870563e+01	9.289679e+01	FOXA1
GO_Biological_Process_2023	Oxidative Phosphorylation (GO:0006119)	2/63	3.968190e-02	2.326306e-01	0	0	6.637337e+00	2.141776e+01	NDUFB8;UQCRH
GO_Biological_Process_2023	Cellular Response To Organic Cyclic Compound (GO:0071407)	3/152	4.078632e-02	2.346720e-01	0	0	4.099702e+00	1.311662e+01	ATP1A3;ATP1A2;HCN2
GO_Biological_Process_2023	Regulation Of Secretion By Cell (GO:1903530)	2/64	4.083127e-02	2.346720e-01	0	0	6.529954e+00	2.088480e+01	LGI3;CPLX1
GO_Biological_Process_2023	SNARE Complex Assembly (GO:0035493)	1/9	4.411885e-02	2.346720e-01	0	0	2.511616e+01	7.838423e+01	VAMP1
GO_Biological_Process_2023	Negative Regulation Of Protein Autophosphorylation (GO:0031953)	1/9	4.411885e-02	2.346720e-01	0	0	2.511616e+01	7.838423e+01	IMPACT
GO_Biological_Process_2023	Apical Protein Localization (GO:0045176)	1/9	4.411885e-02	2.346720e-01	0	0	2.511616e+01	7.838423e+01	MAL
GO_Biological_Process_2023	cGMP Biosynthetic Process (GO:0006182)	1/9	4.411885e-02	2.346720e-01	0	0	2.511616e+01	7.838423e+01	NPPB
GO_Biological_Process_2023	Regulation Of Tau-Protein Kinase Activity (GO:1902947)	1/9	4.411885e-02	2.346720e-01	0	0	2.511616e+01	7.838423e+01	HSP90AA1
GO_Biological_Process_2023	Receptor Guanylyl Cyclase Signaling Pathway (GO:0007168)	1/9	4.411885e-02	2.346720e-01	0	0	2.511616e+01	7.838423e+01	NPPB
GO_Biological_Process_2023	Regulation Of CD4-positive, Alpha-Beta T Cell Proliferation (GO:2000561)	1/9	4.411885e-02	2.346720e-01	0	0	2.511616e+01	7.838423e+01	CD81
GO_Biological_Process_2023	Regulation Of Heart Contraction (GO:0008016)	2/69	4.676264e-02	2.346720e-01	0	0	6.041121e+00	1.850196e+01	ATP1A2;AGT
GO_Biological_Process_2023	Cellular Response To Calcium Ion (GO:0071277)	2/69	4.676264e-02	2.346720e-01	0	0	6.041121e+00	1.850196e+01	SYT2;SYT11
GO_Biological_Process_2023	Negative Regulation Of Lymphocyte Migration (GO:2000402)	1/10	4.890039e-02	2.346720e-01	0	0	2.232435e+01	6.737423e+01	APOD
GO_Biological_Process_2023	Glycine Transport (GO:0015816)	1/10	4.890039e-02	2.346720e-01	0	0	2.232435e+01	6.737423e+01	SLC32A1
GO_Biological_Process_2023	Acidic Amino Acid Transport (GO:0015800)	1/10	4.890039e-02	2.346720e-01	0	0	2.232435e+01	6.737423e+01	SLC32A1
GO_Biological_Process_2023	Ammonium Transmembrane Transport (GO:0072488)	1/10	4.890039e-02	2.346720e-01	0	0	2.232435e+01	6.737423e+01	RHD
GO_Biological_Process_2023	Aromatic Amino Acid Family Catabolic Process (GO:0009074)	1/10	4.890039e-02	2.346720e-01	0	0	2.232435e+01	6.737423e+01	QDPR
GO_Biological_Process_2023	Neuron Projection Maintenance (GO:1990535)	1/10	4.890039e-02	2.346720e-01	0	0	2.232435e+01	6.737423e+01	ATP1A3
GO_Biological_Process_2023	Negative Regulation Of Supramolecular Fiber Organization (GO:1902904)	2/71	4.921855e-02	2.346720e-01	0	0	5.865424e+00	1.766364e+01	CRYAB;TUBB4A
GO_Biological_Process_2023	Regulation Of Cytokine Production (GO:0001817)	3/167	5.140369e-02	2.346720e-01	0	0	3.721901e+00	1.104677e+01	MOG;SYT11;AGT
GO_Biological_Process_2023	Negative Regulation Of Heart Contraction (GO:0045822)	1/11	5.365826e-02	2.346720e-01	0	0	2.009091e+01	5.876832e+01	ATP1A2
GO_Biological_Process_2023	Negative Regulation Of Microtubule Polymerization (GO:0031115)	1/11	5.365826e-02	2.346720e-01	0	0	2.009091e+01	5.876832e+01	TUBB4A
GO_Biological_Process_2023	Glutamine Family Amino Acid Biosynthetic Process (GO:0009084)	1/11	5.365826e-02	2.346720e-01	0	0	2.009091e+01	5.876832e+01	GLUL
GO_Biological_Process_2023	Negative Regulation Of Platelet-Derived Growth Factor Receptor Signaling Pathway (GO:0010642)	1/11	5.365826e-02	2.346720e-01	0	0	2.009091e+01	5.876832e+01	APOD
GO_Biological_Process_2023	Positive Regulation Of Protein Exit From Endoplasmic Reticulum (GO:0070863)	1/11	5.365826e-02	2.346720e-01	0	0	2.009091e+01	5.876832e+01	CD81
GO_Biological_Process_2023	Regulation Of Monocyte Chemotactic Protein-1 Production (GO:0071637)	1/11	5.365826e-02	2.346720e-01	0	0	2.009091e+01	5.876832e+01	APOD
GO_Biological_Process_2023	Regulation Of Muscle System Process (GO:0090257)	1/11	5.365826e-02	2.346720e-01	0	0	2.009091e+01	5.876832e+01	ATP1A2
GO_Biological_Process_2023	Neurotransmitter Biosynthetic Process (GO:0042136)	1/11	5.365826e-02	2.346720e-01	0	0	2.009091e+01	5.876832e+01	GAD1
GO_Biological_Process_2023	cGMP Metabolic Process (GO:0046068)	1/11	5.365826e-02	2.346720e-01	0	0	2.009091e+01	5.876832e+01	NPPB
GO_Biological_Process_2023	Regulation Of Protein Exit From Endoplasmic Reticulum (GO:0070861)	1/11	5.365826e-02	2.346720e-01	0	0	2.009091e+01	5.876832e+01	CD81
GO_Biological_Process_2023	Cell Differentiation In Hindbrain (GO:0021533)	1/11	5.365826e-02	2.346720e-01	0	0	2.009091e+01	5.876832e+01	CEND1
GO_Biological_Process_2023	Central Nervous System Myelination (GO:0022010)	1/11	5.365826e-02	2.346720e-01	0	0	2.009091e+01	5.876832e+01	PLP1
GO_Biological_Process_2023	Central Nervous System Neuron Axonogenesis (GO:0021955)	1/11	5.365826e-02	2.346720e-01	0	0	2.009091e+01	5.876832e+01	HSP90AA1
GO_Biological_Process_2023	Negative Regulation Of Amyloid Fibril Formation (GO:1905907)	1/11	5.365826e-02	2.346720e-01	0	0	2.009091e+01	5.876832e+01	CRYAB
GO_Biological_Process_2023	Central Nervous System Development (GO:0007417)	4/283	5.367968e-02	2.346720e-01	0	0	2.930257e+00	8.570183e+00	MOG;MAL;APOD;S100B
GO_Biological_Process_2023	Metal Ion Transport (GO:0030001)	3/171	5.444036e-02	2.346720e-01	0	0	3.632548e+00	1.057307e+01	KCNC1;ATP1A2;TPT1
GO_Biological_Process_2023	Neuron Differentiation (GO:0030182)	3/173	5.599045e-02	2.346720e-01	0	0	3.589448e+00	1.034685e+01	FOXA1;LMX1B;PITX2
GO_Biological_Process_2023	Negative Regulation Of Blood Vessel Morphogenesis (GO:2000181)	2/77	5.685706e-02	2.346720e-01	0	0	5.394558e+00	1.546736e+01	NPPB;SPARC
GO_Biological_Process_2023	Fatty Acid Elongation (GO:0030497)	1/12	5.839256e-02	2.346720e-01	0	0	1.826354e+01	5.187882e+01	TECR
GO_Biological_Process_2023	Vascular Process In Circulatory System (GO:0003018)	1/12	5.839256e-02	2.346720e-01	0	0	1.826354e+01	5.187882e+01	NPPB
GO_Biological_Process_2023	Very Long-Chain Fatty Acid Biosynthetic Process (GO:0042761)	1/12	5.839256e-02	2.346720e-01	0	0	1.826354e+01	5.187882e+01	TECR
GO_Biological_Process_2023	Aspartate Family Amino Acid Metabolic Process (GO:0009066)	1/12	5.839256e-02	2.346720e-01	0	0	1.826354e+01	5.187882e+01	NAT8L
GO_Biological_Process_2023	Axonal Transport Of Mitochondrion (GO:0019896)	1/12	5.839256e-02	2.346720e-01	0	0	1.826354e+01	5.187882e+01	NEFL
GO_Biological_Process_2023	Regulation Of Platelet-Derived Growth Factor Receptor Signaling Pathway (GO:0010640)	1/12	5.839256e-02	2.346720e-01	0	0	1.826354e+01	5.187882e+01	APOD
GO_Biological_Process_2023	Low-Density Lipoprotein Particle Remodeling (GO:0034374)	1/12	5.839256e-02	2.346720e-01	0	0	1.826354e+01	5.187882e+01	AGT
GO_Biological_Process_2023	Mitochondrial Electron Transport, Ubiquinol To Cytochrome C (GO:0006122)	1/12	5.839256e-02	2.346720e-01	0	0	1.826354e+01	5.187882e+01	UQCRH
GO_Biological_Process_2023	Cellular Response To Leucine Starvation (GO:1990253)	1/12	5.839256e-02	2.346720e-01	0	0	1.826354e+01	5.187882e+01	IMPACT
