Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
GO_Biological_Process_2023	Modulation Of Chemical Synaptic Transmission (GO:0050804)	5/123	3.829529e-04	2.611587e-02	0	0	8.823372e+00	6.941875e+01	RIMS3;ATP1A2;DLGAP3;CPLX1;GRM1
GO_Biological_Process_2023	Protein Localization To Membrane (GO:0072657)	6/192	4.084860e-04	2.611587e-02	0	0	6.765271e+00	5.278977e+01	RAB3C;RAMP3;NRXN1;THY1;ZDHHC22;SPTBN1
GO_Biological_Process_2023	Chemical Synaptic Transmission (GO:0007268)	7/273	4.440972e-04	2.661807e-02	0	0	5.555744e+00	4.288738e+01	GABBR2;NRXN1;GABRA4;PLP1;SLC17A6;CPLX1;GABRD
GO_Biological_Process_2023	Central Nervous System Development (GO:0007417)	7/283	5.501362e-04	3.103416e-02	0	0	5.351722e+00	4.016652e+01	DMBX1;NDRG4;ZFHX3;APLP2;ZIC1;ATP6AP2;SPTBN1
GO_Biological_Process_2023	Cell Morphogenesis Involved In Neuron Differentiation (GO:0048667)	4/77	6.019463e-04	3.207036e-02	0	0	1.131678e+01	8.391780e+01	NTNG1;APLP2;ADGRB1;NEFH
GO_Biological_Process_2023	Negative Regulation Of Platelet Aggregation (GO:0090331)	2/8	6.795552e-04	3.334914e-02	0	0	6.766667e+01	4.935655e+02	SERPINE2;PRKCD
GO_Biological_Process_2023	Calcium Ion Transmembrane Transport (GO:0070588)	4/80	6.954983e-04	3.334914e-02	0	0	1.086842e+01	7.902301e+01	SLC24A2;ATP2A2;ATP2A1;ATP2B1
GO_Biological_Process_2023	Synaptic Vesicle Cycle (GO:0099504)	3/37	8.329374e-04	3.803747e-02	0	0	1.807095e+01	1.281330e+02	SLC17A6;CPLX1;SYT7
GO_Biological_Process_2023	Cellular Response To Oxygen-Containing Compound (GO:1901701)	8/406	9.849420e-04	4.000548e-02	0	0	4.260870e+00	2.949769e+01	RAMP3;KCNC2;PRKCD;RORA;NSMF;NOD2;SYT7;HCN2
GO_Biological_Process_2023	Cellular Response To Organic Cyclic Compound (GO:0071407)	5/152	1.000651e-03	4.000548e-02	0	0	7.072324e+00	4.884928e+01	RAMP3;ATP1A3;RORA;ATP1A2;HCN2
GO_Biological_Process_2023	Sodium Ion Transport (GO:0006814)	4/89	1.037518e-03	4.000548e-02	0	0	9.713235e+00	6.673890e+01	SLC24A2;SLC6A11;ATP1A2;HCN2
GO_Biological_Process_2023	Negative Regulation Of Homotypic Cell-Cell Adhesion (GO:0034111)	2/10	1.085038e-03	4.000548e-02	0	0	5.074490e+01	3.463918e+02	SERPINE2;PRKCD
GO_Biological_Process_2023	Sarcoplasmic Reticulum Calcium Ion Transport (GO:0070296)	2/10	1.085038e-03	4.000548e-02	0	0	5.074490e+01	3.463918e+02	ATP2A2;ATP2A1
GO_Biological_Process_2023	Synaptic Vesicle Exocytosis (GO:0016079)	3/41	1.126327e-03	4.000548e-02	0	0	1.616549e+01	1.097442e+02	RIMS3;CPLX1;SYT7
GO_Biological_Process_2023	Substantia Nigra Development (GO:0021762)	3/42	1.208591e-03	4.139423e-02	0	0	1.575020e+01	1.058146e+02	PLP1;NDRG2;INA
GO_Biological_Process_2023	Cellular Response To Hormone Stimulus (GO:0032870)	4/94	1.271398e-03	4.204381e-02	0	0	9.171296e+00	6.115089e+01	RAMP3;ATP1A3;NSMF;ATP1A2
GO_Biological_Process_2023	Regulation Of Cell Migration (GO:0030334)	8/434	1.505108e-03	4.738195e-02	0	0	3.975097e+00	2.583372e+01	NTNG1;TIAM1;SERPINE2;APLP2;LEF1;ADARB1;THY1;AMOTL1
GO_Biological_Process_2023	Axon Development (GO:0061564)	4/99	1.539882e-03	4.738195e-02	0	0	8.686404e+00	5.625358e+01	NTNG1;APLP2;PLP1;NEFH
GO_Biological_Process_2023	Sodium Ion Export Across Plasma Membrane (GO:0036376)	2/12	1.581045e-03	4.738195e-02	0	0	4.059184e+01	2.618039e+02	ATP1A3;ATP1A2
GO_Biological_Process_2023	Positive Regulation Of Epithelial To Mesenchymal Transition (GO:0010718)	3/47	1.676519e-03	4.872067e-02	0	0	1.395689e+01	8.919897e+01	TCF7L2;TIAM1;LEF1
GO_Biological_Process_2023	Relaxation Of Muscle (GO:0090075)	2/13	1.862428e-03	5.037971e-02	0	0	3.689981e+01	2.319476e+02	ATP1A2;ATP2A1
GO_Biological_Process_2023	Intracellular Potassium Ion Homeostasis (GO:0030007)	2/13	1.862428e-03	5.037971e-02	0	0	3.689981e+01	2.319476e+02	ATP1A3;ATP1A2
GO_Biological_Process_2023	Proton Transmembrane Transport (GO:1902600)	3/49	1.891209e-03	5.037971e-02	0	0	1.334872e+01	8.370368e+01	ATP6AP2;ATP1A3;ATP1A2
GO_Biological_Process_2023	Neuron Cell-Cell Adhesion (GO:0007158)	2/14	2.165765e-03	5.192422e-02	0	0	3.382313e+01	2.075043e+02	NRXN1;NRXN3
GO_Biological_Process_2023	Calcium Ion-Regulated Exocytosis Of Neurotransmitter (GO:0048791)	2/14	2.165765e-03	5.192422e-02	0	0	3.382313e+01	2.075043e+02	RIMS3;SYT7
GO_Biological_Process_2023	Pancreas Development (GO:0031016)	2/14	2.165765e-03	5.192422e-02	0	0	3.382313e+01	2.075043e+02	TCF7L2;ILDR2
GO_Biological_Process_2023	Synaptic Transmission, GABAergic (GO:0051932)	2/14	2.165765e-03	5.192422e-02	0	0	3.382313e+01	2.075043e+02	GABBR2;GABRA4
GO_Biological_Process_2023	Negative Regulation Of Platelet Activation (GO:0010544)	2/15	2.490834e-03	5.684102e-02	0	0	3.121978e+01	1.871669e+02	SERPINE2;PRKCD
GO_Biological_Process_2023	Axonogenesis (GO:0007409)	5/188	2.548144e-03	5.684102e-02	0	0	5.670693e+00	3.386759e+01	NTNG1;APLP2;NRXN1;NRXN3;NEFH
GO_Biological_Process_2023	Regulation Of MAP Kinase Activity (GO:0043405)	4/114	2.578499e-03	5.684102e-02	0	0	7.496212e+00	4.468153e+01	UCHL1;PRKCD;NOD2;RASGRP1
GO_Biological_Process_2023	Regulation Of Synaptic Transmission, Glutamatergic (GO:0051966)	3/55	2.635341e-03	5.684102e-02	0	0	1.180492e+01	7.010636e+01	NRXN1;ATP1A2;GRM1
GO_Biological_Process_2023	Intracellular Monoatomic Cation Homeostasis (GO:0030003)	5/190	2.667201e-03	5.684102e-02	0	0	5.608819e+00	3.324193e+01	SLC24A2;ATP2A2;ATP1A3;ATP2A1;ATP1A2
GO_Biological_Process_2023	Cell Communication By Electrical Coupling Involved In Cardiac Conduction (GO:0086064)	2/16	2.837415e-03	5.789534e-02	0	0	2.898834e+01	1.700126e+02	ATP1A3;ATP1A2
GO_Biological_Process_2023	Membrane Depolarization During Cardiac Muscle Cell Action Potential (GO:0086012)	2/16	2.837415e-03	5.789534e-02	0	0	2.898834e+01	1.700126e+02	ATP1A2;HCN2
GO_Biological_Process_2023	Striated Muscle Contraction (GO:0006941)	3/57	2.918096e-03	5.830113e-02	0	0	1.136655e+01	6.634456e+01	SMPX;TNNT1;ATP1A2
GO_Biological_Process_2023	Rac Protein Signal Transduction (GO:0016601)	2/17	3.205288e-03	6.240024e-02	0	0	2.705442e+01	1.553723e+02	TIAM1;ELMO1
GO_Biological_Process_2023	Anterograde Trans-Synaptic Signaling (GO:0098916)	5/199	3.253401e-03	6.240024e-02	0	0	5.346175e+00	3.062318e+01	GABBR2;NRXN1;PLP1;CPLX1;GABRD
GO_Biological_Process_2023	Negative Regulation Of Peptidase Activity (GO:0010466)	3/60	3.376074e-03	6.252731e-02	0	0	1.076668e+01	6.127365e+01	SERPINE2;SPOCK2;SPOCK3
GO_Biological_Process_2023	Regulation Of Cell Motility (GO:2000145)	4/123	3.390427e-03	6.252731e-02	0	0	6.926120e+00	3.938746e+01	SERPINE2;SPOCK2;SPOCK3;AMOTL1
GO_Biological_Process_2023	Intracellular Sodium Ion Homeostasis (GO:0006883)	2/18	3.594237e-03	6.503535e-02	0	0	2.536224e+01	1.427495e+02	ATP1A3;ATP1A2
GO_Biological_Process_2023	Receptor Clustering (GO:0043113)	2/19	4.004046e-03	7.110888e-02	0	0	2.386915e+01	1.317684e+02	NRXN1;THY1
GO_Biological_Process_2023	Negative Regulation Of Endopeptidase Activity (GO:0010951)	3/66	4.418151e-03	7.207941e-02	0	0	9.738341e+00	5.280161e+01	SERPINE2;SPOCK2;SPOCK3
GO_Biological_Process_2023	Regulation Of Membrane Depolarization (GO:0003254)	2/20	4.434500e-03	7.207941e-02	0	0	2.254195e+01	1.221400e+02	HCN2;PTPN3
GO_Biological_Process_2023	Endoplasmic Reticulum Calcium Ion Homeostasis (GO:0032469)	2/20	4.434500e-03	7.207941e-02	0	0	2.254195e+01	1.221400e+02	ATP2A2;KCTD17
GO_Biological_Process_2023	Gamma-Aminobutyric Acid Signaling Pathway (GO:0007214)	2/20	4.434500e-03	7.207941e-02	0	0	2.254195e+01	1.221400e+02	GABBR2;GABRA4
GO_Biological_Process_2023	Regulation Of Cardiac Muscle Contraction By Calcium Ion Signaling (GO:0010882)	2/20	4.434500e-03	7.207941e-02	0	0	2.254195e+01	1.221400e+02	ATP2A2;ATP1A2
GO_Biological_Process_2023	Positive Regulation Of Heart Contraction (GO:0045823)	2/21	4.885387e-03	7.740678e-02	0	0	2.135446e+01	1.136379e+02	ATP2A2;ATP1A2
GO_Biological_Process_2023	Protein Localization To Plasma Membrane (GO:0072659)	4/137	4.973996e-03	7.740678e-02	0	0	6.192669e+00	3.284302e+01	RAB3C;RAMP3;ZDHHC22;SPTBN1
GO_Biological_Process_2023	Regulation Of Endopeptidase Activity (GO:0052548)	3/69	5.004401e-03	7.740678e-02	0	0	9.294283e+00	4.923588e+01	SERPINE2;SPOCK2;SPOCK3
GO_Biological_Process_2023	Regulation Of G Protein-Coupled Receptor Signaling Pathway (GO:0008277)	3/70	5.209724e-03	7.930357e-02	0	0	9.155101e+00	4.813046e+01	RGS4;RAMP3;RGS16
GO_Biological_Process_2023	Positive Regulation Of Protein Localization To Nucleus (GO:1900182)	3/72	5.635432e-03	8.117898e-02	0	0	8.888839e+00	4.603247e+01	TCF7L2;ZIC1;PRKCD
GO_Biological_Process_2023	Protein Localization To Cell Periphery (GO:1990778)	4/142	5.642208e-03	8.117898e-02	0	0	5.966787e+00	3.089292e+01	RAB3C;RAMP3;ZDHHC22;SPTBN1
GO_Biological_Process_2023	Apoptotic Process (GO:0006915)	5/228	5.773827e-03	8.117898e-02	0	0	4.644088e+00	2.393758e+01	PRKCD;ELMO1;ATP2A1;BOK;CIT
GO_Biological_Process_2023	Cellular Response To Lipid (GO:0071396)	5/228	5.773827e-03	8.117898e-02	0	0	4.644088e+00	2.393758e+01	RAMP3;ATP1A3;RORA;ATP1A2;NOD2
GO_Biological_Process_2023	Positive Regulation Of Oxidoreductase Activity (GO:0051353)	2/23	5.847620e-03	8.117898e-02	0	0	1.931876e+01	9.933165e+01	PDP1;NOD2
GO_Biological_Process_2023	Potassium Ion Homeostasis (GO:0055075)	2/23	5.847620e-03	8.117898e-02	0	0	1.931876e+01	9.933165e+01	ATP1A3;ATP1A2
GO_Biological_Process_2023	Ras Protein Signal Transduction (GO:0007265)	4/144	5.925473e-03	8.117898e-02	0	0	5.880952e+00	3.016043e+01	TIAM1;ELMO1;EPS8L2;RASGRP1
GO_Biological_Process_2023	Neuron Projection Morphogenesis (GO:0048812)	4/146	6.218070e-03	8.398773e-02	0	0	5.797535e+00	2.945319e+01	NTNG1;APLP2;ADGRB1;NEFH
GO_Biological_Process_2023	Positive Regulation Of Synaptic Transmission (GO:0050806)	3/77	6.789055e-03	8.808829e-02	0	0	8.286152e+00	4.136815e+01	SLC24A2;RIMS3;NRXN1
GO_Biological_Process_2023	Regulation Of Platelet Aggregation (GO:0090330)	2/25	6.889074e-03	8.808829e-02	0	0	1.763709e+01	8.779423e+01	SERPINE2;PRKCD
GO_Biological_Process_2023	Cellular Response To Steroid Hormone Stimulus (GO:0071383)	2/25	6.889074e-03	8.808829e-02	0	0	1.763709e+01	8.779423e+01	ATP1A3;ATP1A2
GO_Biological_Process_2023	Sodium Ion Homeostasis (GO:0055078)	2/25	6.889074e-03	8.808829e-02	0	0	1.763709e+01	8.779423e+01	ATP1A3;ATP1A2
GO_Biological_Process_2023	Regulation Of Neuron Differentiation (GO:0045664)	3/79	7.286866e-03	9.030375e-02	0	0	8.067282e+00	3.970459e+01	TIAM1;PCP4;ZFHX3
GO_Biological_Process_2023	Calcium-Ion Regulated Exocytosis (GO:0017156)	2/26	7.438995e-03	9.030375e-02	0	0	1.690136e+01	8.283390e+01	RIMS3;SYT7
GO_Biological_Process_2023	Organelle Membrane Fusion (GO:0090174)	2/26	7.438995e-03	9.030375e-02	0	0	1.690136e+01	8.283390e+01	VAMP1;SYT7
GO_Biological_Process_2023	Regulation Of Cardiac Muscle Cell Contraction (GO:0086004)	2/26	7.438995e-03	9.030375e-02	0	0	1.690136e+01	8.283390e+01	ATP2A2;ATP2A1
GO_Biological_Process_2023	Negative Regulation Of Cellular Response To Insulin Stimulus (GO:1900077)	2/27	8.008107e-03	9.599718e-02	0	0	1.622449e+01	7.832049e+01	APLP2;PRKCD
GO_Biological_Process_2023	Positive Regulation Of Protein Import Into Nucleus (GO:0042307)	2/28	8.596207e-03	9.916596e-02	0	0	1.559969e+01	7.419888e+01	ZIC1;PRKCD
GO_Biological_Process_2023	Regulation Of Cardiac Muscle Cell Action Potential (GO:0098901)	2/28	8.596207e-03	9.916596e-02	0	0	1.559969e+01	7.419888e+01	ATP2A2;HCN2
GO_Biological_Process_2023	Adenylate Cyclase-Modulating G Protein-Coupled Receptor Signaling Pathway (GO:0007188)	4/163	9.099897e-03	9.916596e-02	0	0	5.173218e+00	2.431150e+01	GABBR2;VIPR2;RAMP3;ADGRB1
GO_Biological_Process_2023	Regulation Of Muscle Contraction (GO:0006937)	2/29	9.203097e-03	9.916596e-02	0	0	1.502116e+01	7.042245e+01	TNNT1;ATP1A2
GO_Biological_Process_2023	Regulation Of Neuron Migration (GO:2001222)	2/29	9.203097e-03	9.916596e-02	0	0	1.502116e+01	7.042245e+01	NTNG1;NSMF
GO_Biological_Process_2023	Cardiac Muscle Cell Action Potential (GO:0086001)	2/29	9.203097e-03	9.916596e-02	0	0	1.502116e+01	7.042245e+01	ATP1A2;HCN2
GO_Biological_Process_2023	Positive Regulation Of Calcium Ion Transport (GO:0051928)	2/29	9.203097e-03	9.916596e-02	0	0	1.502116e+01	7.042245e+01	ATP2A1;ATP2B1
GO_Biological_Process_2023	Response To Steroid Hormone (GO:0048545)	2/29	9.203097e-03	9.916596e-02	0	0	1.502116e+01	7.042245e+01	ATP1A3;ATP1A2
GO_Biological_Process_2023	Positive Regulation Of Dephosphorylation (GO:0035306)	2/29	9.203097e-03	9.916596e-02	0	0	1.502116e+01	7.042245e+01	PRKCD;NSMF
GO_Biological_Process_2023	Negative Regulation Of Peptidyl-Tyrosine Phosphorylation (GO:0050732)	2/30	9.828578e-03	1.047290e-01	0	0	1.448397e+01	6.695156e+01	PRKCD;THY1
GO_Biological_Process_2023	Brain Development (GO:0007420)	4/169	1.029429e-02	1.084860e-01	0	0	4.983586e+00	2.280571e+01	DMBX1;NDRG4;ZFHX3;ZIC1
GO_Biological_Process_2023	Regulation Of Cell Morphogenesis (GO:0022604)	2/31	1.047245e-02	1.091639e-01	0	0	1.398381e+01	6.375231e+01	NTNG1;SPARC
GO_Biological_Process_2023	Positive Regulation Of Protein Dephosphorylation (GO:0035307)	2/33	1.181460e-02	1.218301e-01	0	0	1.308032e+01	5.805593e+01	PRKCD;NSMF
GO_Biological_Process_2023	Positive Regulation Of ERK1 And ERK2 Cascade (GO:0070374)	4/179	1.250263e-02	1.263102e-01	0	0	4.696429e+00	2.057889e+01	NDRG4;RAMP3;NOD2;RASGRP1
GO_Biological_Process_2023	Apoptotic Mitochondrial Changes (GO:0008637)	2/34	1.251248e-02	1.263102e-01	0	0	1.267092e+01	5.551166e+01	ATP2A1;BOK
GO_Biological_Process_2023	Regulation Of Regulated Secretory Pathway (GO:1903305)	2/35	1.322798e-02	1.321420e-01	0	0	1.228633e+01	5.314356e+01	RIMS3;SYT7
GO_Biological_Process_2023	Protein Complex Oligomerization (GO:0051259)	3/100	1.382176e-02	1.366502e-01	0	0	6.314061e+00	2.703372e+01	KCNC1;KCNC2;BOK
GO_Biological_Process_2023	Calcium Ion Homeostasis (GO:0055074)	3/102	1.457218e-02	1.425044e-01	0	0	6.185879e+00	2.615786e+01	SLC24A2;ATP2A2;ATP2A1
GO_Biological_Process_2023	Positive Regulation Of Signaling (GO:0023056)	2/37	1.471109e-02	1.425044e-01	0	0	1.158309e+01	4.887084e+01	RAMP3;RIMS3
GO_Biological_Process_2023	Regulation Of Neurotransmitter Secretion (GO:0046928)	2/38	1.547831e-02	1.427279e-01	0	0	1.126077e+01	4.693844e+01	RIMS3;CPLX1
GO_Biological_Process_2023	Regulation Of Protein Import Into Nucleus (GO:0042306)	2/38	1.547831e-02	1.427279e-01	0	0	1.126077e+01	4.693844e+01	ZIC1;PRKCD
GO_Biological_Process_2023	Response To Peptide (GO:1901652)	2/38	1.547831e-02	1.427279e-01	0	0	1.126077e+01	4.693844e+01	RAMP3;NOD2
GO_Biological_Process_2023	Signal Release From Synapse (GO:0099643)	2/38	1.547831e-02	1.427279e-01	0	0	1.126077e+01	4.693844e+01	NRXN1;CPLX1
GO_Biological_Process_2023	Membrane Assembly (GO:0071709)	2/38	1.547831e-02	1.427279e-01	0	0	1.126077e+01	4.693844e+01	NRXN1;SPTBN1
GO_Biological_Process_2023	Intrinsic Apoptotic Signaling Pathway (GO:0097193)	3/105	1.574044e-02	1.437627e-01	0	0	6.003032e+00	2.492172e+01	PRKCD;ATP2A1;BOK
GO_Biological_Process_2023	Regulation Of Signal Transduction (GO:0009966)	4/193	1.607174e-02	1.440449e-01	0	0	4.345459e+00	1.794975e+01	RGS4;RGS16;ZIC1;RORA
GO_Biological_Process_2023	Regulation Of Cell Differentiation (GO:0045595)	4/193	1.607174e-02	1.440449e-01	0	0	4.345459e+00	1.794975e+01	TIAM1;ZFHX3;SPOCK2;LEF1
GO_Biological_Process_2023	Regulation Of Cytosolic Calcium Ion Concentration (GO:0051480)	2/40	1.706318e-02	1.501247e-01	0	0	1.066702e+01	4.342367e+01	ATP2B2;ATP2B1
GO_Biological_Process_2023	Regulation Of Protein Dephosphorylation (GO:0035304)	2/40	1.706318e-02	1.501247e-01	0	0	1.066702e+01	4.342367e+01	PRKCD;NSMF
GO_Biological_Process_2023	Negative Regulation Of Proteolysis (GO:0045861)	2/41	1.788046e-02	1.558851e-01	0	0	1.039299e+01	4.182187e+01	SERPINE2;PTPN3
GO_Biological_Process_2023	Positive Regulation Of Calcium Ion Transmembrane Transport (GO:1904427)	2/42	1.871406e-02	1.602391e-01	0	0	1.013265e+01	4.031256e+01	RAMP3;THY1
GO_Biological_Process_2023	Regulation Of Axonogenesis (GO:0050770)	2/42	1.871406e-02	1.602391e-01	0	0	1.013265e+01	4.031256e+01	TIAM1;THY1
GO_Biological_Process_2023	Neurotransmitter Secretion (GO:0007269)	2/43	1.956379e-02	1.631450e-01	0	0	9.885017e+00	3.888840e+01	NRXN1;CPLX1
GO_Biological_Process_2023	Response To Amyloid-Beta (GO:1904645)	2/43	1.956379e-02	1.631450e-01	0	0	9.885017e+00	3.888840e+01	RAMP3;ATP1A3
GO_Biological_Process_2023	Learning (GO:0007612)	2/43	1.956379e-02	1.631450e-01	0	0	9.885017e+00	3.888840e+01	NRXN1;NRXN3
GO_Biological_Process_2023	Positive Regulation Of Nucleocytoplasmic Transport (GO:0046824)	2/44	2.042948e-02	1.641778e-01	0	0	9.649174e+00	3.754278e+01	ZIC1;PRKCD
GO_Biological_Process_2023	Regulation Of Protein Binding (GO:0043393)	3/118	2.139875e-02	1.641778e-01	0	0	5.320932e+00	2.045591e+01	TIAM1;TCF7L2;PRKCD
GO_Biological_Process_2023	Regulation Of Cytokine Production Involved In Inflammatory Response (GO:1900015)	2/46	2.220804e-02	1.641778e-01	0	0	9.209647e+00	3.506390e+01	APLP2;NOD2
GO_Biological_Process_2023	Positive Regulation Of Lymphocyte Activation (GO:0051251)	2/47	2.312056e-02	1.641778e-01	0	0	9.004535e+00	3.392038e+01	NOD2;THY1
GO_Biological_Process_2023	Positive Regulation Of Reactive Oxygen Species Metabolic Process (GO:2000379)	2/48	2.404833e-02	1.641778e-01	0	0	8.808341e+00	3.283476e+01	PRKCD;ADGRB1
GO_Biological_Process_2023	Regulation Of Glucagon Secretion (GO:0070092)	1/5	2.475353e-02	1.641778e-01	0	0	5.024242e+01	1.858360e+02	SYT7
GO_Biological_Process_2023	Negative Regulation Of Myeloid Cell Apoptotic Process (GO:0033033)	1/5	2.475353e-02	1.641778e-01	0	0	5.024242e+01	1.858360e+02	NOD2
GO_Biological_Process_2023	T-helper 1 Cell Differentiation (GO:0045063)	1/5	2.475353e-02	1.641778e-01	0	0	5.024242e+01	1.858360e+02	LEF1
GO_Biological_Process_2023	Negative Regulation Of Protein Kinase Activity By Regulation Of Protein Phosphorylation (GO:0044387)	1/5	2.475353e-02	1.641778e-01	0	0	5.024242e+01	1.858360e+02	ADARB1
GO_Biological_Process_2023	Activation Of Cysteine-Type Endopeptidase Activity Involved In Apoptotic Process By Cytochrome C (GO:0008635)	1/5	2.475353e-02	1.641778e-01	0	0	5.024242e+01	1.858360e+02	BOK
GO_Biological_Process_2023	Adiponectin-Activated Signaling Pathway (GO:0033211)	1/5	2.475353e-02	1.641778e-01	0	0	5.024242e+01	1.858360e+02	APLP2
GO_Biological_Process_2023	Regulation Of Macrophage Apoptotic Process (GO:2000109)	1/5	2.475353e-02	1.641778e-01	0	0	5.024242e+01	1.858360e+02	NOD2
GO_Biological_Process_2023	Amylin Receptor Signaling Pathway (GO:0097647)	1/5	2.475353e-02	1.641778e-01	0	0	5.024242e+01	1.858360e+02	RAMP3
GO_Biological_Process_2023	Regulation Of Type 2 Immune Response (GO:0002828)	1/5	2.475353e-02	1.641778e-01	0	0	5.024242e+01	1.858360e+02	NOD2
GO_Biological_Process_2023	Response To Angiotensin (GO:1990776)	1/5	2.475353e-02	1.641778e-01	0	0	5.024242e+01	1.858360e+02	PRKCD
GO_Biological_Process_2023	Positive Regulation Of Antigen Processing And Presentation (GO:0002579)	1/5	2.475353e-02	1.641778e-01	0	0	5.024242e+01	1.858360e+02	NOD2
GO_Biological_Process_2023	Response To Gonadotropin (GO:0034698)	1/5	2.475353e-02	1.641778e-01	0	0	5.024242e+01	1.858360e+02	NSMF
GO_Biological_Process_2023	Positive Regulation Of Dendritic Cell Antigen Processing And Presentation (GO:0002606)	1/5	2.475353e-02	1.641778e-01	0	0	5.024242e+01	1.858360e+02	NOD2
GO_Biological_Process_2023	Positive Regulation Of Granulocyte Differentiation (GO:0030854)	1/5	2.475353e-02	1.641778e-01	0	0	5.024242e+01	1.858360e+02	LEF1
GO_Biological_Process_2023	Tight Junction Organization (GO:0120193)	1/5	2.475353e-02	1.641778e-01	0	0	5.024242e+01	1.858360e+02	PATJ
GO_Biological_Process_2023	Vocal Learning (GO:0042297)	1/5	2.475353e-02	1.641778e-01	0	0	5.024242e+01	1.858360e+02	NRXN1
GO_Biological_Process_2023	Imitative Learning (GO:0098596)	1/5	2.475353e-02	1.641778e-01	0	0	5.024242e+01	1.858360e+02	NRXN1
GO_Biological_Process_2023	Postsynaptic Density Assembly (GO:0097107)	1/5	2.475353e-02	1.641778e-01	0	0	5.024242e+01	1.858360e+02	NRXN1
GO_Biological_Process_2023	Maintenance Of DNA Repeat Elements (GO:0043570)	1/5	2.475353e-02	1.641778e-01	0	0	5.024242e+01	1.858360e+02	TCF7L2
GO_Biological_Process_2023	Cell Chemotaxis (GO:0060326)	2/50	2.594896e-02	1.641778e-01	0	0	8.440476e+00	3.082144e+01	PRKCD;LEF1
GO_Biological_Process_2023	Regulation Of Smoothened Signaling Pathway (GO:0008589)	2/51	2.692148e-02	1.641778e-01	0	0	8.267805e+00	2.988672e+01	ZIC1;RORA
GO_Biological_Process_2023	Regulation Of Stress-Activated MAPK Cascade (GO:0032872)	2/51	2.692148e-02	1.641778e-01	0	0	8.267805e+00	2.988672e+01	NOD2;RASGRP1
GO_Biological_Process_2023	Positive Regulation Of Protein Localization To Cell Periphery (GO:1904377)	2/51	2.692148e-02	1.641778e-01	0	0	8.267805e+00	2.988672e+01	RAMP3;SPTBN1
