Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
GO_Biological_Process_2023	Regulation Of Release Of Sequestered Calcium Ion Into Cytosol (GO:0051279)	6/51	2.015499e-07	1.493812e-04	0	0	2.816312e+01	4.341973e+02	FKBP1A;CALM3;CALM1;CALM2;CX3CL1;SNCA
GO_Biological_Process_2023	Positive Regulation Of Dephosphorylation (GO:0035306)	5/29	3.049720e-07	1.493812e-04	0	0	4.358772e+01	6.539486e+02	CALM3;DYNLL1;CALM1;CALM2;PPIA
GO_Biological_Process_2023	Positive Regulation Of Protein Dephosphorylation (GO:0035307)	5/33	5.999247e-07	1.493812e-04	0	0	3.735338e+01	5.351418e+02	CALM3;DYNLL1;CALM1;CALM2;PPIA
GO_Biological_Process_2023	Positive Regulation Of Release Of Sequestered Calcium Ion Into Cytosol (GO:0051281)	5/33	5.999247e-07	1.493812e-04	0	0	3.735338e+01	5.351418e+02	CALM3;CALM1;CALM2;CX3CL1;SNCA
GO_Biological_Process_2023	Regulation Of Protein Dephosphorylation (GO:0035304)	5/40	1.617844e-06	3.222744e-04	0	0	2.987218e+01	3.983281e+02	CALM3;DYNLL1;CALM1;CALM2;PPIA
GO_Biological_Process_2023	Substantia Nigra Development (GO:0021762)	5/42	2.075056e-06	3.444593e-04	0	0	2.825462e+01	3.697265e+02	BASP1;CALM3;DYNLL1;CALM1;CALM2
GO_Biological_Process_2023	Regulation Of Cardiac Muscle Contraction By Calcium Ion Signaling (GO:0010882)	4/20	2.680321e-06	3.813714e-04	0	0	5.178125e+01	6.643314e+02	CALM3;ATP1B1;CALM1;CALM2
GO_Biological_Process_2023	Positive Regulation Of Phosphatase Activity (GO:0010922)	4/22	4.015814e-06	4.629774e-04	0	0	4.602315e+01	5.718501e+02	MEF2C;CALM3;CALM1;CALM2
GO_Biological_Process_2023	Positive Regulation Of Ryanodine-Sensitive Calcium-Release Channel Activity (GO:0060316)	3/7	4.183531e-06	4.629774e-04	0	0	1.538351e+02	1.905148e+03	CALM3;CALM1;CALM2
GO_Biological_Process_2023	Regulation Of Ryanodine-Sensitive Calcium-Release Channel Activity (GO:0060314)	4/24	5.788898e-06	5.241584e-04	0	0	4.141667e+01	4.994671e+02	FKBP1A;CALM3;CALM1;CALM2
