Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
GO_Biological_Process_2023	Ribosome Assembly (GO:0042255)	11/50	8.809797e-16	4.396890e-14	0	0	6.294180e+01	2.181909e+03	RPS15;RPS14;RPS28;RPS27;RPS19;RPL10;RPS5;RPL11;RPSA;RPL23A;RPL6
GO_Biological_Process_2023	ncRNA Processing (GO:0034470)	13/100	2.709936e-15	1.239796e-13	0	0	3.402946e+01	1.141411e+03	RPS7;RPS6;RPL11;RPL35A;RPS15;RPS25;RPS28;RPS16;RPS27;RPS19;RPL14;RPL26;RPS24
GO_Biological_Process_2023	Ribosomal Small Subunit Assembly (GO:0000028)	7/17	1.177631e-12	4.973225e-11	0	0	1.497097e+02	4.112153e+03	RPS15;RPS14;RPS28;RPS27;RPS19;RPS5;RPSA
GO_Biological_Process_2023	protein-RNA Complex Assembly (GO:0022618)	12/150	1.210066e-11	4.745187e-10	0	0	1.952767e+01	4.908819e+02	RPS15;RPS14;RPS28;RPS27;RPS19;RPL10;RPS5;RPL11;RPL38;RPSA;RPL23A;RPL6
GO_Biological_Process_2023	Positive Regulation Of Signal Transduction By P53 Class Mediator (GO:1901798)	6/21	6.853233e-10	2.508283e-08	0	0	8.461702e+01	1.785515e+03	RPS15;RPS7;UBB;RPS20;RPL37;RPL17
GO_Biological_Process_2023	Ribosomal Large Subunit Biogenesis (GO:0042273)	7/54	9.224468e-09	3.165146e-07	0	0	3.179387e+01	5.882313e+02	RPL10;RPL11;RPL14;RPL35A;RPL23A;RPL26;RPL6
GO_Biological_Process_2023	Maturation Of SSU-rRNA From Tricistronic rRNA Transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA) (GO:0000462)	5/30	3.645208e-07	1.177188e-05	0	0	4.184211e+01	6.202959e+02	RPS14;RPS16;RPS19;RPS8;RPS21
GO_Biological_Process_2023	Positive Regulation Of Intrinsic Apoptotic Signaling Pathway By P53 Class Mediator (GO:1902255)	3/5	1.204016e-06	3.594294e-05	0	0	3.077010e+02	4.193918e+03	RPS7;UBB;RPL26
GO_Biological_Process_2023	Maturation Of SSU-rRNA (GO:0030490)	5/38	1.243927e-06	3.594294e-05	0	0	3.168581e+01	4.308394e+02	RPS14;RPS28;RPS16;RPS19;RPS8
GO_Biological_Process_2023	Regulation Of Signal Transduction By P53 Class Mediator (GO:1901796)	5/47	3.668519e-06	1.007008e-04	0	0	2.488471e+01	3.114502e+02	RPS15;RPL11;RPS20;RPL37;RPL17
GO_Biological_Process_2023	Ribosomal Large Subunit Assembly (GO:0000027)	4/22	4.015814e-06	1.049849e-04	0	0	4.602315e+01	5.718501e+02	RPL10;RPL11;RPL23A;RPL6
GO_Biological_Process_2023	Negative Regulation Of Ubiquitin Protein Ligase Activity (GO:1904667)	3/8	6.669353e-06	1.664307e-04	0	0	1.230619e+02	1.466650e+03	RPS7;RPL11;RPL17
GO_Biological_Process_2023	Antimicrobial Humoral Immune Response Mediated By Antimicrobial Peptide (GO:0061844)	5/65	1.839786e-05	4.391489e-04	0	0	1.740351e+01	1.897553e+02	RPL30;RPS19;FAU;RPL39;GAPDH
GO_Biological_Process_2023	Negative Regulation Of Ubiquitin-Protein Transferase Activity (GO:0051444)	3/17	7.837830e-05	1.721187e-03	0	0	4.393078e+01	4.153200e+02	RPS7;RPL11;RPL17
GO_Biological_Process_2023	Regulation Of Ubiquitin Protein Ligase Activity (GO:1904666)	3/17	7.837830e-05	1.721187e-03	0	0	4.393078e+01	4.153200e+02	RPS7;RPL11;RPL17
GO_Biological_Process_2023	Antimicrobial Humoral Response (GO:0019730)	5/100	1.460736e-04	3.084401e-03	0	0	1.097230e+01	9.690076e+01	RPL30;RPS19;FAU;RPL39;GAPDH
GO_Biological_Process_2023	Negative Regulation Of Proteolysis Involved In Protein Catabolic Process (GO:1903051)	3/25	2.575145e-04	5.236129e-03	0	0	2.794470e+01	2.309472e+02	RPS7;RPL11;RPL17
GO_Biological_Process_2023	Negative Regulation Of Catabolic Process (GO:0009895)	4/72	4.664238e-04	9.145239e-03	0	0	1.215196e+01	9.321059e+01	CST3;RPS7;RPL11;RPL17
GO_Biological_Process_2023	Regulation Of Intrinsic Apoptotic Signaling Pathway By P53 Class Mediator (GO:1902253)	2/8	6.795552e-04	1.243586e-02	0	0	6.766667e+01	4.935655e+02	RPS7;UBB
GO_Biological_Process_2023	Modification-Dependent Macromolecule Catabolic Process (GO:0043632)	2/8	6.795552e-04	1.243586e-02	0	0	6.766667e+01	4.935655e+02	UBB;RPS27A
GO_Biological_Process_2023	Positive Regulation Of Intrinsic Apoptotic Signaling Pathway (GO:2001244)	3/39	9.726295e-04	1.668667e-02	0	0	1.706529e+01	1.183565e+02	UBB;RPS7;RPS3
GO_Biological_Process_2023	Negative Regulation Of Ubiquitin-Dependent Protein Catabolic Process (GO:2000059)	3/39	9.726295e-04	1.668667e-02	0	0	1.706529e+01	1.183565e+02	RPS7;RPL11;RPL17
GO_Biological_Process_2023	Regulation Of Ubiquitin-Dependent Protein Catabolic Process (GO:2000058)	3/42	1.208591e-03	2.010655e-02	0	0	1.575020e+01	1.058146e+02	RPS7;RPL11;RPL17
GO_Biological_Process_2023	Negative Regulation Of RNA Metabolic Process (GO:0051253)	2/11	1.321840e-03	2.134383e-02	0	0	4.510431e+01	2.989843e+02	RPS26;RPS13
GO_Biological_Process_2023	Positive Regulation Of Gene Expression (GO:0010628)	8/480	2.812207e-03	4.319336e-02	0	0	3.579219e+00	2.102356e+01	RPS4X;RPS7;RPL11;RPS3;RPL26;MT3;GAPDH;RPL17
GO_Biological_Process_2023	Cellular Response To Oxidative Stress (GO:0034599)	4/117	2.832352e-03	4.319336e-02	0	0	7.296091e+00	4.280360e+01	CHCHD2;RPS3;PPIA;MT3
GO_Biological_Process_2023	Regulation Of Translation (GO:0006417)	5/202	3.467948e-03	5.145685e-02	0	0	5.263959e+00	2.981608e+01	RPS4X;RPL10;RPS3;RPL26;GAPDH
GO_Biological_Process_2023	Protein Stabilization (GO:0050821)	5/208	3.927309e-03	5.636464e-02	0	0	5.106819e+00	2.829076e+01	RPS7;RPL11;MT3;GAPDH;RPL17
GO_Biological_Process_2023	Negative Regulation Of RNA Splicing (GO:0033119)	2/19	4.004046e-03	5.636464e-02	0	0	2.386915e+01	1.317684e+02	RPS26;RPS13
GO_Biological_Process_2023	Negative Regulation Of Endopeptidase Activity (GO:0010951)	3/66	4.418151e-03	5.916013e-02	0	0	9.738341e+00	5.280161e+01	CST3;GAPDH;MT3
GO_Biological_Process_2023	Response To Reactive Oxygen Species (GO:0000302)	3/66	4.418151e-03	5.916013e-02	0	0	9.738341e+00	5.280161e+01	RPS3;APOE;MT3
GO_Biological_Process_2023	Innate Immune Response In Mucosa (GO:0002227)	2/21	4.885387e-03	6.385899e-02	0	0	2.135446e+01	1.136379e+02	FAU;RPL39
GO_Biological_Process_2023	Regulation Of Cysteine-Type Endopeptidase Activity (GO:2000116)	2/24	6.358547e-03	7.945413e-02	0	0	1.843970e+01	9.326719e+01	CST3;MT3
GO_Biological_Process_2023	Negative Regulation Of Protein Metabolic Process (GO:0051248)	4/147	6.367909e-03	7.945413e-02	0	0	5.756702e+00	2.910867e+01	CST3;RPS3;APOE;GAPDH
GO_Biological_Process_2023	Activation Of Protein Kinase B Activity (GO:0032148)	2/25	6.889074e-03	8.404670e-02	0	0	1.763709e+01	8.779423e+01	MT3;PPIA
GO_Biological_Process_2023	Mucosal Immune Response (GO:0002385)	2/28	8.596207e-03	1.025939e-01	0	0	1.559969e+01	7.419888e+01	FAU;RPL39
GO_Biological_Process_2023	Cellular Response To Chemical Stress (GO:0062197)	3/89	1.009635e-02	1.179340e-01	0	0	7.125629e+00	3.274641e+01	CHCHD2;PPIA;MT3
GO_Biological_Process_2023	Negative Regulation Of Amide Metabolic Process (GO:0034249)	3/93	1.137293e-02	1.300778e-01	0	0	6.807560e+00	3.047418e+01	RPS3;APOE;GAPDH
GO_Biological_Process_2023	Platelet Aggregation (GO:0070527)	2/35	1.322798e-02	1.452433e-01	0	0	1.228633e+01	5.314356e+01	GNAS;PPIA
GO_Biological_Process_2023	Regulation Of Axon Extension (GO:0030516)	2/35	1.322798e-02	1.452433e-01	0	0	1.228633e+01	5.314356e+01	APOE;MT3
GO_Biological_Process_2023	Negative Regulation Of Endothelial Cell Proliferation (GO:0001937)	2/37	1.471109e-02	1.583605e-01	0	0	1.158309e+01	4.887084e+01	SPARC;APOE
GO_Biological_Process_2023	Regulation Of Neuron Apoptotic Process (GO:0043523)	3/105	1.574044e-02	1.630472e-01	0	0	6.003032e+00	2.492172e+01	UBB;APOE;MT3
GO_Biological_Process_2023	Negative Regulation Of MAPK Cascade (GO:0043409)	3/105	1.574044e-02	1.630472e-01	0	0	6.003032e+00	2.492172e+01	UCHL1;APOE;PPIA
GO_Biological_Process_2023	Positive Regulation Of Intracellular Signal Transduction (GO:1902533)	7/525	1.626418e-02	1.653525e-01	0	0	2.816332e+00	1.159988e+01	RPS15;RPS3;RPS20;RPL37;PPIA;GAPDH;RPL17
GO_Biological_Process_2023	Defense Response To Bacterium (GO:0042742)	4/204	1.928377e-02	1.888423e-01	0	0	4.104167e+00	1.620527e+01	RPL30;RPS19;FAU;RPL39
GO_Biological_Process_2023	Bone Development (GO:0060348)	2/44	2.042948e-02	1.888423e-01	0	0	9.649174e+00	3.754278e+01	GNAS;RPL13
GO_Biological_Process_2023	Regulation Of Apoptotic Signaling Pathway (GO:2001233)	2/45	2.131096e-02	1.888423e-01	0	0	9.424300e+00	3.626974e+01	RPS3;PPIA
GO_Biological_Process_2023	Homotypic Cell-Cell Adhesion (GO:0034109)	2/46	2.220804e-02	1.888423e-01	0	0	9.209647e+00	3.506390e+01	GNAS;PPIA
GO_Biological_Process_2023	Regulation Of Protein Catabolic Process (GO:0042176)	3/122	2.333557e-02	1.888423e-01	0	0	5.141038e+00	1.931887e+01	EEF1A1;UBB;APOE
GO_Biological_Process_2023	Establishment Of Mitochondrion Localization, Microtubule-Mediated (GO:0034643)	1/5	2.475353e-02	1.888423e-01	0	0	5.024242e+01	1.858360e+02	UBB
GO_Biological_Process_2023	Negative Regulation Of Protein Polyubiquitination (GO:1902915)	1/5	2.475353e-02	1.888423e-01	0	0	5.024242e+01	1.858360e+02	PPIA
GO_Biological_Process_2023	Adenylate Cyclase-Activating Dopamine Receptor Signaling Pathway (GO:0007191)	1/5	2.475353e-02	1.888423e-01	0	0	5.024242e+01	1.858360e+02	GNAS
GO_Biological_Process_2023	Lipoprotein Metabolic Process (GO:0042157)	1/5	2.475353e-02	1.888423e-01	0	0	5.024242e+01	1.858360e+02	APOE
GO_Biological_Process_2023	Regulation Of Transmission Of Nerve Impulse (GO:0051969)	1/5	2.475353e-02	1.888423e-01	0	0	5.024242e+01	1.858360e+02	HCRT
GO_Biological_Process_2023	Regulation Of DNA Damage Response, Signal Transduction By P53 Class Mediator Resulting In Transcription Of P21 Class Mediator (GO:1902162)	1/5	2.475353e-02	1.888423e-01	0	0	5.024242e+01	1.858360e+02	RPL26
GO_Biological_Process_2023	Regulation Of Blood Vessel Remodeling (GO:0060312)	1/5	2.475353e-02	1.888423e-01	0	0	5.024242e+01	1.858360e+02	CST3
GO_Biological_Process_2023	Embryonic Brain Development (GO:1990403)	1/5	2.475353e-02	1.888423e-01	0	0	5.024242e+01	1.858360e+02	RPL10
GO_Biological_Process_2023	Erythrocyte Differentiation (GO:0030218)	2/49	2.499119e-02	1.888423e-01	0	0	8.620495e+00	3.180301e+01	RPS14;RPS19
GO_Biological_Process_2023	Antibacterial Humoral Response (GO:0019731)	2/49	2.499119e-02	1.888423e-01	0	0	8.620495e+00	3.180301e+01	FAU;RPL39
GO_Biological_Process_2023	Negative Regulation Of Cell Projection Organization (GO:0031345)	2/50	2.594896e-02	1.888423e-01	0	0	8.440476e+00	3.082144e+01	APOE;MT3
GO_Biological_Process_2023	Negative Regulation Of Gene Expression (GO:0010629)	5/336	2.679938e-02	1.888423e-01	0	0	3.111623e+00	1.126214e+01	RPS26;RPS3;APOE;GAPDH;RPS13
GO_Biological_Process_2023	Negative Regulation Of MAP Kinase Activity (GO:0043407)	2/51	2.692148e-02	1.888423e-01	0	0	8.267805e+00	2.988672e+01	UCHL1;APOE
GO_Biological_Process_2023	Regulation Of Proteasomal Protein Catabolic Process (GO:0061136)	2/53	2.891008e-02	1.888423e-01	0	0	7.942777e+00	2.814575e+01	UBB;APOE
GO_Biological_Process_2023	Negative Regulation Of Cysteine-Type Endopeptidase Activity (GO:2000117)	2/53	2.891008e-02	1.888423e-01	0	0	7.942777e+00	2.814575e+01	CST3;MT3
GO_Biological_Process_2023	Regulation Of Cellular Response To Hypoxia (GO:1900037)	1/6	2.963096e-02	1.888423e-01	0	0	4.019192e+01	1.414328e+02	CHCHD2
GO_Biological_Process_2023	Sterol Catabolic Process (GO:0016127)	1/6	2.963096e-02	1.888423e-01	0	0	4.019192e+01	1.414328e+02	APOE
GO_Biological_Process_2023	Glucan Catabolic Process (GO:0009251)	1/6	2.963096e-02	1.888423e-01	0	0	4.019192e+01	1.414328e+02	GAA
GO_Biological_Process_2023	Glycogen Catabolic Process (GO:0005980)	1/6	2.963096e-02	1.888423e-01	0	0	4.019192e+01	1.414328e+02	GAA
GO_Biological_Process_2023	Positive Regulation Of Necrotic Cell Death (GO:0010940)	1/6	2.963096e-02	1.888423e-01	0	0	4.019192e+01	1.414328e+02	MT3
GO_Biological_Process_2023	Negative Regulation Of Stress-Activated Protein Kinase Signaling Cascade (GO:0070303)	1/6	2.963096e-02	1.888423e-01	0	0	4.019192e+01	1.414328e+02	PPIA
GO_Biological_Process_2023	Positive Regulation Of Receptor Catabolic Process (GO:2000646)	1/6	2.963096e-02	1.888423e-01	0	0	4.019192e+01	1.414328e+02	APOE
GO_Biological_Process_2023	Positive Regulation Of Steroid Metabolic Process (GO:0045940)	1/6	2.963096e-02	1.888423e-01	0	0	4.019192e+01	1.414328e+02	APOE
GO_Biological_Process_2023	Cholesterol Catabolic Process (GO:0006707)	1/6	2.963096e-02	1.888423e-01	0	0	4.019192e+01	1.414328e+02	APOE
GO_Biological_Process_2023	Positive Regulation Of Amyloid-Beta Clearance (GO:1900223)	1/6	2.963096e-02	1.888423e-01	0	0	4.019192e+01	1.414328e+02	APOE
GO_Biological_Process_2023	Ribosomal Small Subunit Export From Nucleus (GO:0000056)	1/6	2.963096e-02	1.888423e-01	0	0	4.019192e+01	1.414328e+02	RPS15
GO_Biological_Process_2023	Negative Regulation Of Neuron Projection Development (GO:0010977)	2/54	2.992584e-02	1.888423e-01	0	0	7.789639e+00	2.733410e+01	APOE;MT3
GO_Biological_Process_2023	Negative Regulation Of Protein Modification By Small Protein Conjugation Or Removal (GO:1903321)	2/54	2.992584e-02	1.888423e-01	0	0	7.789639e+00	2.733410e+01	RPL11;RPS3
GO_Biological_Process_2023	Positive Regulation Of Cellular Metabolic Process (GO:0031325)	2/56	3.199942e-02	1.931822e-01	0	0	7.500378e+00	2.581658e+01	CHCHD2;MT3
GO_Biological_Process_2023	Myeloid Cell Differentiation (GO:0030099)	2/57	3.305692e-02	1.931822e-01	0	0	7.363636e+00	2.510650e+01	RPS14;RPS19
GO_Biological_Process_2023	Regulation Of Chaperone-Mediated Autophagy (GO:1904714)	1/7	3.448425e-02	1.931822e-01	0	0	3.349158e+01	1.127746e+02	EEF1A1
GO_Biological_Process_2023	Regulation Of Endodeoxyribonuclease Activity (GO:0032071)	1/7	3.448425e-02	1.931822e-01	0	0	3.349158e+01	1.127746e+02	RPS3
GO_Biological_Process_2023	Regulation Of Extent Of Cell Growth (GO:0061387)	1/7	3.448425e-02	1.931822e-01	0	0	3.349158e+01	1.127746e+02	APOE
GO_Biological_Process_2023	Very-Low-Density Lipoprotein Particle Remodeling (GO:0034372)	1/7	3.448425e-02	1.931822e-01	0	0	3.349158e+01	1.127746e+02	APOE
GO_Biological_Process_2023	Cellular Response To Leptin Stimulus (GO:0044320)	1/7	3.448425e-02	1.931822e-01	0	0	3.349158e+01	1.127746e+02	MT3
GO_Biological_Process_2023	Positive Regulation Of CoA-transferase Activity (GO:1905920)	1/7	3.448425e-02	1.931822e-01	0	0	3.349158e+01	1.127746e+02	APOE
GO_Biological_Process_2023	Regulation Of Cdc42 Protein Signal Transduction (GO:0032489)	1/7	3.448425e-02	1.931822e-01	0	0	3.349158e+01	1.127746e+02	APOE
GO_Biological_Process_2023	Regulation Of CoA-transferase Activity (GO:1905918)	1/7	3.448425e-02	1.931822e-01	0	0	3.349158e+01	1.127746e+02	APOE
GO_Biological_Process_2023	Endonucleolytic Cleavage In ITS1 To Separate SSU-rRNA From 5.8S rRNA And LSU-rRNA From Tricistronic rRNA Transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA) (GO:0000447)	1/7	3.448425e-02	1.931822e-01	0	0	3.349158e+01	1.127746e+02	RPS21
GO_Biological_Process_2023	Positive Regulation Of Protein Binding (GO:0032092)	2/59	3.521256e-02	1.952696e-01	0	0	7.104547e+00	2.377432e+01	RPL11;APOE
GO_Biological_Process_2023	Positive Regulation Of Macromolecule Metabolic Process (GO:0010604)	5/364	3.599385e-02	1.973702e-01	0	0	2.864829e+00	9.523858e+00	RPS7;RPL11;RPS3;MT3;RPL17
GO_Biological_Process_2023	Negative Regulation Of Peptidase Activity (GO:0010466)	2/60	3.631037e-02	1.973702e-01	0	0	6.981703e+00	2.314890e+01	CST3;GAPDH
GO_Biological_Process_2023	Negative Regulation Of Long-Term Synaptic Potentiation (GO:1900272)	1/8	3.931350e-02	1.998436e-01	0	0	2.870563e+01	9.289679e+01	APOE
GO_Biological_Process_2023	Triglyceride-Rich Lipoprotein Particle Remodeling (GO:0034370)	1/8	3.931350e-02	1.998436e-01	0	0	2.870563e+01	9.289679e+01	APOE
GO_Biological_Process_2023	Alcohol Catabolic Process (GO:0046164)	1/8	3.931350e-02	1.998436e-01	0	0	2.870563e+01	9.289679e+01	APOE
GO_Biological_Process_2023	Positive Regulation Of Respiratory Burst (GO:0060267)	1/8	3.931350e-02	1.998436e-01	0	0	2.870563e+01	9.289679e+01	RPS19
GO_Biological_Process_2023	Regulation Of Necrotic Cell Death (GO:0010939)	1/8	3.931350e-02	1.998436e-01	0	0	2.870563e+01	9.289679e+01	MT3
GO_Biological_Process_2023	Leptin-Mediated Signaling Pathway (GO:0033210)	1/8	3.931350e-02	1.998436e-01	0	0	2.870563e+01	9.289679e+01	MT3
GO_Biological_Process_2023	Sequestering Of Actin Monomers (GO:0042989)	1/8	3.931350e-02	1.998436e-01	0	0	2.870563e+01	9.289679e+01	TMSB10
GO_Biological_Process_2023	Negative Regulation Of Extracellular Matrix Organization (GO:1903054)	1/9	4.411885e-02	2.162611e-01	0	0	2.511616e+01	7.838423e+01	CST3
GO_Biological_Process_2023	High-Density Lipoprotein Particle Assembly (GO:0034380)	1/9	4.411885e-02	2.162611e-01	0	0	2.511616e+01	7.838423e+01	APOE
GO_Biological_Process_2023	Positive Regulation Of Vascular Endothelial Growth Factor Receptor Signaling Pathway (GO:0030949)	1/9	4.411885e-02	2.162611e-01	0	0	2.511616e+01	7.838423e+01	MT3
GO_Biological_Process_2023	rRNA 3'-End Processing (GO:0031125)	1/9	4.411885e-02	2.162611e-01	0	0	2.511616e+01	7.838423e+01	RPS21
GO_Biological_Process_2023	Positive Regulation Of Multicellular Organismal Process (GO:0051240)	5/387	4.484776e-02	2.178887e-01	0	0	2.689171e+00	8.348481e+00	RPS19;GNAS;APOE;HCRT;GAPDH
GO_Biological_Process_2023	Negative Regulation Of Epithelial Cell Proliferation (GO:0050680)	2/70	4.798479e-02	2.218704e-01	0	0	5.951981e+00	1.807540e+01	SPARC;APOE
GO_Biological_Process_2023	Negative Regulation Of Hemostasis (GO:1900047)	1/10	4.890039e-02	2.218704e-01	0	0	2.232435e+01	6.737423e+01	APOE
GO_Biological_Process_2023	Fatty Acid Homeostasis (GO:0055089)	1/10	4.890039e-02	2.218704e-01	0	0	2.232435e+01	6.737423e+01	APOE
GO_Biological_Process_2023	Negative Regulation Of Oxidoreductase Activity (GO:0051354)	1/10	4.890039e-02	2.218704e-01	0	0	2.232435e+01	6.737423e+01	MT3
GO_Biological_Process_2023	Positive Regulation Of Phospholipid Transport (GO:2001140)	1/10	4.890039e-02	2.218704e-01	0	0	2.232435e+01	6.737423e+01	APOE
GO_Biological_Process_2023	Lipoprotein Catabolic Process (GO:0042159)	1/10	4.890039e-02	2.218704e-01	0	0	2.232435e+01	6.737423e+01	APOE
GO_Biological_Process_2023	Removal Of Superoxide Radicals (GO:0019430)	1/10	4.890039e-02	2.218704e-01	0	0	2.232435e+01	6.737423e+01	MT3
GO_Biological_Process_2023	Positive Regulation Of Cholesterol Metabolic Process (GO:0090205)	1/10	4.890039e-02	2.218704e-01	0	0	2.232435e+01	6.737423e+01	APOE
GO_Biological_Process_2023	Cellular Response To Reactive Oxygen Species (GO:0034614)	2/73	5.172035e-02	2.283596e-01	0	0	5.699626e+00	1.688175e+01	RPS3;MT3
GO_Biological_Process_2023	Negative Regulation Of Neuron Apoptotic Process (GO:0043524)	2/74	5.298809e-02	2.283596e-01	0	0	5.620181e+00	1.651034e+01	APOE;MT3
GO_Biological_Process_2023	Positive Regulation Of Lipid Transport (GO:0032370)	1/11	5.365826e-02	2.283596e-01	0	0	2.009091e+01	5.876832e+01	APOE
GO_Biological_Process_2023	Negative Regulation Of Nitrogen Compound Metabolic Process (GO:0051172)	1/11	5.365826e-02	2.283596e-01	0	0	2.009091e+01	5.876832e+01	APOE
GO_Biological_Process_2023	Cellular Response To Acetylcholine (GO:1905145)	1/11	5.365826e-02	2.283596e-01	0	0	2.009091e+01	5.876832e+01	LY6H
GO_Biological_Process_2023	Phospholipid Efflux (GO:0033700)	1/11	5.365826e-02	2.283596e-01	0	0	2.009091e+01	5.876832e+01	APOE
GO_Biological_Process_2023	Cellular Response To Superoxide (GO:0071451)	1/11	5.365826e-02	2.283596e-01	0	0	2.009091e+01	5.876832e+01	MT3
