Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
GO_Biological_Process_2023	Myelination (GO:0042552)	8/48	9.398157e-11	7.292970e-08	0	0	4.317391e+01	9.967960e+02	MYRF;PLLP;PLP1;MAL;SOX10;GPM6B;SIRT2;BCAS1
GO_Biological_Process_2023	Axon Ensheathment In Central Nervous System (GO:0032291)	4/7	2.035322e-08	7.897050e-06	0	0	2.763472e+02	4.894117e+03	MYRF;PLP1;SOX10;GPM6B
GO_Biological_Process_2023	Central Nervous System Myelination (GO:0022010)	4/11	1.889787e-07	4.888249e-05	0	0	1.184107e+02	1.833191e+03	MYRF;PLP1;SOX10;GPM6B
GO_Biological_Process_2023	Oligodendrocyte Development (GO:0014003)	4/16	1.022429e-06	1.983513e-04	0	0	6.905556e+01	9.525060e+02	MYRF;PLP1;SOX10;GPM6B
GO_Biological_Process_2023	Nervous System Development (GO:0007399)	12/433	1.713056e-06	2.658662e-04	0	0	6.309328e+00	8.377042e+01	EFNB3;GJB1;GSN;MOBP;MOG;FEZ1;APLP1;LPAR1;MAL;S100B;SOX10;GPM6B
GO_Biological_Process_2023	Central Nervous System Development (GO:0007417)	8/283	8.793639e-05	1.137311e-02	0	0	6.205534e+00	5.795284e+01	GSN;MYRF;MOG;APLP1;MAL;APOD;S100B;SOX10
GO_Biological_Process_2023	Sphingolipid Metabolic Process (GO:0006665)	5/94	1.090472e-04	1.208866e-02	0	0	1.171555e+01	1.068895e+02	GLTP;ELOVL1;ABCA2;FA2H;CERS2
GO_Biological_Process_2023	Axon Development (GO:0061564)	5/99	1.393175e-04	1.351380e-02	0	0	1.108959e+01	9.846171e+01	APLP1;PLP1;OLIG1;S100B;GPM6B
GO_Biological_Process_2023	Regulation Of Myelination (GO:0031641)	3/25	2.575145e-04	2.220347e-02	0	0	2.794470e+01	2.309472e+02	NKX6-2;MYRF;SIRT2
GO_Biological_Process_2023	Organonitrogen Compound Biosynthetic Process (GO:1901566)	5/123	3.829529e-04	2.971715e-02	0	0	8.823372e+00	6.941875e+01	FA2H;ELOVL1;SLC44A1;PLA2G4C;CERS2
GO_Biological_Process_2023	Substantia Nigra Development (GO:0021762)	3/42	1.208591e-03	8.526057e-02	0	0	1.575020e+01	1.058146e+02	CNP;PLP1;SIRT2
GO_Biological_Process_2023	Regulation Of Cell Projection Organization (GO:0031344)	2/13	1.862428e-03	1.136125e-01	0	0	3.689981e+01	2.319476e+02	SEMA4D;ERMN
GO_Biological_Process_2023	Ceramide Transport (GO:0035627)	2/14	2.165765e-03	1.136125e-01	0	0	3.382313e+01	2.075043e+02	GLTP;ABCA2
GO_Biological_Process_2023	Rho Protein Signal Transduction (GO:0007266)	3/52	2.244122e-03	1.136125e-01	0	0	1.252956e+01	7.642331e+01	GNA12;RHOG;RHOB
GO_Biological_Process_2023	Negative Regulation Of Neuron Projection Development (GO:0010977)	3/54	2.500595e-03	1.136125e-01	0	0	1.203699e+01	7.211635e+01	MAG;EFNB3;LPAR1
GO_Biological_Process_2023	Axonogenesis (GO:0007409)	5/188	2.548144e-03	1.136125e-01	0	0	5.670693e+00	3.386759e+01	EFNB3;SEMA4D;FEZ1;APLP1;S100B
GO_Biological_Process_2023	Regulation Of Cytoskeleton Organization (GO:0051493)	4/114	2.578499e-03	1.136125e-01	0	0	7.496212e+00	4.468153e+01	PHLDB1;CLIC4;RHOG;GPM6B
GO_Biological_Process_2023	Ceramide Metabolic Process (GO:0006672)	3/55	2.635341e-03	1.136125e-01	0	0	1.180492e+01	7.010636e+01	ABCA2;FA2H;CERS2
GO_Biological_Process_2023	Membrane Lipid Biosynthetic Process (GO:0046467)	3/57	2.918096e-03	1.191812e-01	0	0	1.136655e+01	6.634456e+01	ELOVL1;FA2H;CERS2
GO_Biological_Process_2023	Myoblast Fusion (GO:0007520)	2/18	3.594237e-03	1.394564e-01	0	0	2.536224e+01	1.427495e+02	CD81;CD9
GO_Biological_Process_2023	Oligodendrocyte Differentiation (GO:0048709)	2/19	4.004046e-03	1.412336e-01	0	0	2.386915e+01	1.317684e+02	MYRF;SOX10
GO_Biological_Process_2023	Cellular Response To Catecholamine Stimulus (GO:0071870)	2/19	4.004046e-03	1.412336e-01	0	0	2.386915e+01	1.317684e+02	APLP1;SIRT2
GO_Biological_Process_2023	Supramolecular Fiber Organization (GO:0097435)	6/316	5.109019e-03	1.617678e-01	0	0	4.033631e+00	2.128445e+01	GSN;RHOG;STMN4;SLAIN1;ERMN;GFAP
GO_Biological_Process_2023	Cellular Response To Low-Density Lipoprotein Particle Stimulus (GO:0071404)	2/22	5.356497e-03	1.617678e-01	0	0	2.028571e+01	1.060830e+02	CD81;CD9
GO_Biological_Process_2023	Negative Regulation Of Axonogenesis (GO:0050771)	2/22	5.356497e-03	1.617678e-01	0	0	2.028571e+01	1.060830e+02	MAG;EFNB3
GO_Biological_Process_2023	Cell-Cell Junction Assembly (GO:0007043)	3/71	5.420056e-03	1.617678e-01	0	0	9.020012e+00	4.706326e+01	CLDN11;GJB1;CD9
GO_Biological_Process_2023	Plasma Membrane Organization (GO:0007009)	3/72	5.635432e-03	1.619665e-01	0	0	8.888839e+00	4.603247e+01	FA2H;BIN1;SYT11
GO_Biological_Process_2023	Glial Cell Development (GO:0021782)	2/23	5.847620e-03	1.620626e-01	0	0	1.931876e+01	9.933165e+01	MYRF;SOX10
GO_Biological_Process_2023	Sphingolipid Biosynthetic Process (GO:0030148)	3/77	6.789055e-03	1.816658e-01	0	0	8.286152e+00	4.136815e+01	ELOVL1;FA2H;CERS2
GO_Biological_Process_2023	Regulation Of Protein Localization To Plasma Membrane (GO:1903076)	3/80	7.543674e-03	1.951297e-01	0	0	7.962110e+00	3.891120e+01	TMBIM1;RHOG;ACTB
GO_Biological_Process_2023	Protein Depolymerization (GO:0051261)	2/28	8.596207e-03	2.107069e-01	0	0	1.559969e+01	7.419888e+01	GSN;STMN4
